,version,group,PID,phase,block,trial,stimulus_id,reward_type,reward_amount,see_reward_rt,zscored_see_reward_rt,register_reward_response,register_reward_rt,zscored_register_reward_rt,register_reward_acc
3296,V1,d09172021,OwQ4s,reward_learning,3.0,56.0,35.0,1.0,142.0,295.0,-0.6142700164784731,1.0,485.0,-0.5437671855358084,1
3297,V1,d09172021,OwQ4s,reward_learning,3.0,57.0,25.0,-1.0,0.0,350.0,-0.4275847313476402,-1.0,529.0,-0.33902355088418373,1
3298,V1,d09172021,OwQ4s,reward_learning,3.0,58.0,35.0,1.0,142.0,294.0,-0.6176642943899429,1.0,481.0,-0.5623802432314106,1
3299,V1,d09172021,OwQ4s,reward_learning,3.0,59.0,18.0,1.0,154.0,316.0,-0.5429901803376096,1.0,528.0,-0.3436768153080843,1
3300,V1,d09172021,OwQ4s,reward_learning,3.0,60.0,48.0,-1.0,0.0,251.0,-0.7636182445831395,-1.0,454.0,-0.6880183826767257,1
3301,V1,d09172021,OwQ4s,reward_learning,3.0,61.0,68.0,1.0,142.0,334.0,-0.4818931779311552,1.0,449.0,-0.7112847047962284,1
3302,V1,d09172021,OwQ4s,reward_learning,3.0,62.0,32.0,1.0,150.0,262.0,-0.7262811875569729,1.0,565.0,-0.1715060316237636,1
3303,V1,d09172021,OwQ4s,reward_learning,3.0,63.0,63.0,-1.0,0.0,294.0,-0.6176642943899429,-1.0,405.0,-0.916028339447853,1
3304,V1,d09172021,OwQ4s,reward_learning,3.0,64.0,42.0,-1.0,0.0,366.0,-0.3732762847641251,-1.0,584.0,-0.08309400756965299,1
3305,V1,d09172021,OwQ4s,reward_learning,3.0,65.0,32.0,1.0,150.0,251.0,-0.7636182445831395,1.0,467.0,-0.6275259451660183,1
3306,V1,d09172021,OwQ4s,reward_learning,3.0,66.0,24.0,1.0,155.0,349.0,-0.43097900925910987,1.0,441.0,-0.748510820187433,1
3307,V1,d09172021,OwQ4s,reward_learning,3.0,67.0,33.0,-1.0,0.0,312.0,-0.5565672919834884,-1.0,539.0,-0.29249090664517813,1
3308,V1,d09172021,OwQ4s,reward_learning,3.0,68.0,48.0,-1.0,0.0,438.0,-0.12888827513830742,-1.0,523.0,-0.3669431374275871,1
3309,V1,d09172021,OwQ4s,reward_learning,3.0,69.0,60.0,1.0,156.0,266.0,-0.7127040759110942,1.0,425.0,-0.8229630509698419,1
3310,V1,d09172021,OwQ4s,reward_learning,3.0,70.0,18.0,1.0,154.0,301.0,-0.5939043490096549,1.0,504.0,-0.4553551614816977,1
3311,V1,d09172021,OwQ4s,reward_learning,3.0,71.0,33.0,-1.0,0.0,346.0,-0.4411618429935189,-1.0,472.0,-0.6042596230465156,1
3312,V1,d09142021,rLxNZ,reward_learning,1.0,0.0,5.0,-1.0,0.0,1336.0,3.9718943249412852,,,,0
3313,V1,d09142021,rLxNZ,reward_learning,1.0,1.0,56.0,-1.0,0.0,1418.0,4.374941042043711,-1.0,804.0,1.9776200964612942,1
3314,V1,d09142021,rLxNZ,reward_learning,1.0,2.0,35.0,-1.0,0.0,606.0,0.38379550195627365,-1.0,791.0,1.8810257508490926,1
3315,V1,d09142021,rLxNZ,reward_learning,1.0,3.0,56.0,-1.0,0.0,647.0,0.5853188605074866,-1.0,540.0,0.01601184710581486,1
3316,V1,d09142021,rLxNZ,reward_learning,1.0,4.0,61.0,-1.0,0.0,714.0,0.9146375196033713,-1.0,549.0,0.08288485560656984,1
3317,V1,d09142021,rLxNZ,reward_learning,1.0,5.0,29.0,1.0,155.0,429.0,-0.48619558252091405,1.0,1051.0,3.8129126630931256,1
3318,V1,d09142021,rLxNZ,reward_learning,1.0,6.0,55.0,1.0,150.0,562.0,0.16752653180375243,1.0,554.0,0.12003652699587816,1
3319,V1,d09142021,rLxNZ,reward_learning,1.0,7.0,5.0,-1.0,0.0,527.0,-0.004505603544844006,-1.0,757.0,1.6283943854017962,1
3320,V1,d09142021,rLxNZ,reward_learning,1.0,8.0,51.0,1.0,158.0,624.0,0.47226917156412324,1.0,586.0,0.35780722388745145,1
3321,V1,d09142021,rLxNZ,reward_learning,1.0,9.0,48.0,1.0,158.0,498.0,-0.14704651569082391,1.0,510.0,-0.2068981812300351,1
3322,V1,d09142021,rLxNZ,reward_learning,1.0,10.0,29.0,1.0,155.0,474.0,-0.26501140850129,1.0,501.0,-0.27377118973079007,1
3323,V1,d09142021,rLxNZ,reward_learning,1.0,11.0,27.0,-1.0,0.0,444.0,-0.4124675245143727,-1.0,606.0,0.5064139094446847,1
3324,V1,d09142021,rLxNZ,reward_learning,1.0,12.0,35.0,-1.0,0.0,593.0,0.31989785168393786,-1.0,615.0,0.5732869179454397,1
3325,V1,d09142021,rLxNZ,reward_learning,1.0,13.0,41.0,-1.0,0.0,503.0,-0.12247049635531014,-1.0,481.0,-0.42237787528802334,1
3326,V1,d09142021,rLxNZ,reward_learning,1.0,14.0,55.0,1.0,150.0,451.0,-0.37806109744465344,1.0,518.0,-0.14745550700714177,1
3327,V1,d09142021,rLxNZ,reward_learning,1.0,15.0,12.0,1.0,145.0,470.0,-0.28467222396970104,1.0,650.0,0.833348617670598,1
3328,V1,d09142021,rLxNZ,reward_learning,1.0,16.0,27.0,-1.0,0.0,474.0,-0.26501140850129,-1.0,429.0,-0.8087552577368299,1
3329,V1,d09142021,rLxNZ,reward_learning,1.0,17.0,12.0,1.0,145.0,429.0,-0.48619558252091405,1.0,731.0,1.4352056941773927,1
3330,V1,d09142021,rLxNZ,reward_learning,1.0,18.0,61.0,-1.0,0.0,493.0,-0.17162253502633767,-1.0,440.0,-0.7270215806803516,1
3331,V1,d09142021,rLxNZ,reward_learning,1.0,19.0,51.0,1.0,158.0,521.0,-0.03399682674746054,1.0,716.0,1.3237506800094678,1
3332,V1,d09142021,rLxNZ,reward_learning,1.0,20.0,59.0,1.0,151.0,517.0,-0.05365764221587156,1.0,665.0,0.9448036318385229,1
3333,V1,d09142021,rLxNZ,reward_learning,1.0,21.0,48.0,1.0,158.0,469.0,-0.2895874278368038,1.0,616.0,0.5807172522233014,1
3334,V1,d09142021,rLxNZ,reward_learning,1.0,22.0,59.0,1.0,151.0,410.0,-0.5795844559958664,1.0,412.0,-0.9350709404604782,1
3335,V1,d09142021,rLxNZ,reward_learning,1.0,23.0,41.0,-1.0,0.0,463.0,-0.31907865103942035,-1.0,469.0,-0.5115418866223633,1
3336,V1,d09142021,rLxNZ,reward_learning,2.0,24.0,56.0,-1.0,0.0,864.0,1.6519180996687846,-1.0,573.0,0.2612128782752498,1
3337,V1,d09142021,rLxNZ,reward_learning,2.0,25.0,41.0,-1.0,0.0,442.0,-0.4222979322485782,-1.0,543.0,0.03830284993939985,1
3338,V1,d09142021,rLxNZ,reward_learning,2.0,26.0,51.0,1.0,158.0,398.0,-0.6385669024010995,1.0,497.0,-0.3034925268422367,1
3339,V1,d09142021,rLxNZ,reward_learning,2.0,27.0,29.0,1.0,155.0,316.0,-1.0416136195035255,1.0,546.0,0.060593852772984846,1
3340,V1,d09142021,rLxNZ,reward_learning,2.0,28.0,5.0,-1.0,0.0,307.0,-1.08585045430745,-1.0,527.0,-0.08058249850638678,1
3341,V1,d09142021,rLxNZ,reward_learning,2.0,29.0,55.0,1.0,150.0,470.0,-0.28467222396970104,1.0,511.0,-0.19946784695217343,1
3342,V1,d09142021,rLxNZ,reward_learning,2.0,30.0,61.0,-1.0,0.0,492.0,-0.17653773889344043,-1.0,585.0,0.3503768896095898,1
3343,V1,d09142021,rLxNZ,reward_learning,2.0,31.0,48.0,1.0,158.0,438.0,-0.44195874771698923,1.0,492.0,-0.340644198231545,1
3344,V1,d09142021,rLxNZ,reward_learning,2.0,32.0,12.0,1.0,145.0,398.0,-0.6385669024010995,1.0,377.0,-1.1951326401856364,1
3345,V1,d09142021,rLxNZ,reward_learning,2.0,33.0,56.0,-1.0,0.0,461.0,-0.32890905877362586,-1.0,538.0,0.0011511785500915293,1
3346,V1,d09142021,rLxNZ,reward_learning,2.0,34.0,29.0,1.0,155.0,507.0,-0.10280968088689911,1.0,693.0,1.1528529916186496,1
3347,V1,d09142021,rLxNZ,reward_learning,2.0,35.0,35.0,-1.0,0.0,523.0,-0.024166419013255027,-1.0,584.0,0.3429465553317281,1
3348,V1,d09142021,rLxNZ,reward_learning,2.0,36.0,12.0,1.0,145.0,506.0,-0.10772488475400187,1.0,588.0,0.3726678924431748,1
3349,V1,d09142021,rLxNZ,reward_learning,2.0,37.0,27.0,-1.0,0.0,419.0,-0.5353476211919416,-1.0,443.0,-0.7047305778467666,1
3350,V1,d09142021,rLxNZ,reward_learning,2.0,38.0,51.0,1.0,158.0,516.0,-0.05857284608297431,1.0,403.0,-1.0019439489612332,1
3351,V1,d09142021,rLxNZ,reward_learning,2.0,39.0,27.0,-1.0,0.0,372.0,-0.7663622029457711,-1.0,383.0,-1.1505506345184664,1
3352,V1,d09142021,rLxNZ,reward_learning,2.0,40.0,61.0,-1.0,0.0,361.0,-0.8204294454839014,-1.0,664.0,0.9373732975606612,1
3353,V1,d09142021,rLxNZ,reward_learning,2.0,41.0,59.0,1.0,151.0,505.0,-0.11264008862110463,1.0,460.0,-0.5784148951231183,1
3354,V1,d09142021,rLxNZ,reward_learning,2.0,42.0,48.0,1.0,158.0,488.0,-0.19619855436185146,1.0,371.0,-1.2397146458528066,1
3355,V1,d09142021,rLxNZ,reward_learning,2.0,43.0,59.0,1.0,151.0,482.0,-0.225689777564468,1.0,475.0,-0.46695988095519336,1
3356,V1,d09142021,rLxNZ,reward_learning,2.0,44.0,41.0,-1.0,0.0,424.0,-0.5107716018564278,-1.0,370.0,-1.2471449801306682,1
3357,V1,d09142021,rLxNZ,reward_learning,2.0,45.0,55.0,1.0,150.0,388.0,-0.6877189410721269,1.0,424.0,-0.8459069291261382,1
3358,V1,d09142021,rLxNZ,reward_learning,2.0,46.0,5.0,-1.0,0.0,569.0,0.2019329588734717,-1.0,458.0,-0.5932755636788416,1
3359,V1,d09142021,rLxNZ,reward_learning,2.0,47.0,35.0,-1.0,0.0,630.0,0.5017603947667398,-1.0,479.0,-0.43723854384374666,1
3360,V1,d09142021,rLxNZ,reward_learning,3.0,48.0,35.0,-1.0,0.0,760.0,1.140736897490098,-1.0,343.0,-1.447764005632933,1
3361,V1,d09142021,rLxNZ,reward_learning,3.0,49.0,41.0,-1.0,0.0,443.0,-0.41738272838147544,-1.0,455.0,-0.6155665665124266,1
3362,V1,d09142021,rLxNZ,reward_learning,3.0,50.0,51.0,1.0,158.0,526.0,-0.009420807411946761,1.0,466.0,-0.5338328894559483,1
3363,V1,d09142021,rLxNZ,reward_learning,3.0,51.0,29.0,1.0,155.0,504.0,-0.11755529248820738,1.0,557.0,0.14232752982946315,1
3364,V1,d09142021,rLxNZ,reward_learning,3.0,52.0,51.0,1.0,158.0,437.0,-0.446873951584092,1.0,467.0,-0.5264025551780867,1
3365,V1,d09142021,rLxNZ,reward_learning,3.0,53.0,35.0,-1.0,0.0,432.0,-0.4714499709196058,-1.0,396.0,-1.0539562889062648,1
3366,V1,d09142021,rLxNZ,reward_learning,3.0,54.0,5.0,-1.0,0.0,332.0,-0.9629703576298813,-1.0,476.0,-0.4595295466773317,1
3367,V1,d09142021,rLxNZ,reward_learning,3.0,55.0,61.0,-1.0,0.0,475.0,-0.26009620463418726,-1.0,395.0,-1.0613866231841265,1
3368,V1,d09142021,rLxNZ,reward_learning,3.0,56.0,55.0,1.0,150.0,482.0,-0.225689777564468,1.0,445.0,-0.6898699092910433,1
3369,V1,d09142021,rLxNZ,reward_learning,3.0,57.0,12.0,1.0,145.0,386.0,-0.6975493488063325,1.0,457.0,-0.6007058979567033,1
3370,V1,d09142021,rLxNZ,reward_learning,3.0,58.0,48.0,1.0,158.0,396.0,-0.648397310135305,1.0,494.0,-0.3257835296758217,1
3371,V1,d09142021,rLxNZ,reward_learning,3.0,59.0,12.0,1.0,145.0,519.0,-0.04382723448166605,1.0,913.0,2.787526532748216,1
3372,V1,d09142021,rLxNZ,reward_learning,3.0,60.0,59.0,1.0,151.0,569.0,0.2019329588734717,1.0,433.0,-0.7790339206253832,1
3373,V1,d09142021,rLxNZ,reward_learning,3.0,61.0,27.0,-1.0,0.0,581.0,0.26091540527870477,-1.0,584.0,0.3429465553317281,1
3374,V1,d09142021,rLxNZ,reward_learning,3.0,62.0,56.0,-1.0,0.0,579.0,0.25108499754449926,-1.0,390.0,-1.0985382945734348,1
3375,V1,d09142021,rLxNZ,reward_learning,3.0,63.0,41.0,-1.0,0.0,664.0,0.6688773262482335,-1.0,507.0,-0.22918918406362007,1
3376,V1,d09142021,rLxNZ,reward_learning,3.0,64.0,27.0,-1.0,0.0,629.0,0.496845190899637,-1.0,488.0,-0.3703655353429917,1
3377,V1,d09142021,rLxNZ,reward_learning,3.0,65.0,59.0,1.0,151.0,464.0,-0.3141634471723176,1.0,458.0,-0.5932755636788416,1
3378,V1,d09142021,rLxNZ,reward_learning,3.0,66.0,48.0,1.0,158.0,442.0,-0.4222979322485782,1.0,825.0,2.1336571162963893,1
3379,V1,d09142021,rLxNZ,reward_learning,3.0,67.0,56.0,-1.0,0.0,1363.0,4.104604829353059,-1.0,496.0,-0.31092286112009837,1
3380,V1,d09142021,rLxNZ,reward_learning,3.0,68.0,29.0,1.0,155.0,388.0,-0.6877189410721269,1.0,441.0,-0.71959124640249,1
3381,V1,d09142021,rLxNZ,reward_learning,3.0,69.0,5.0,-1.0,0.0,341.0,-0.9187335228259566,-1.0,581.0,0.3206555524981431,1
3382,V1,d09142021,rLxNZ,reward_learning,3.0,70.0,55.0,1.0,150.0,385.0,-0.7024645526734352,1.0,435.0,-0.7641732520696599,1
3383,V1,d09142021,rLxNZ,reward_learning,3.0,71.0,61.0,-1.0,0.0,565.0,0.1822721434050607,-1.0,710.0,1.2791686743422979,1
3384,V1,d09142021,lktnl,reward_learning,1.0,0.0,48.0,-1.0,0.0,1194.0,0.08538874820502475,-1.0,878.0,0.7695548558602351,1
3385,V1,d09142021,lktnl,reward_learning,1.0,1.0,57.0,1.0,144.0,971.0,-0.07626692225599123,1.0,782.0,0.19407469101051694,1
3386,V1,d09142021,lktnl,reward_learning,1.0,2.0,13.0,1.0,160.0,827.0,-0.18065444040122128,1.0,717.0,-0.1955733372731464,1
3387,V1,d09142021,lktnl,reward_learning,1.0,3.0,69.0,-1.0,0.0,619.0,-0.3314364110554424,-1.0,1110.0,2.1602985875803875,1
3388,V1,d09142021,lktnl,reward_learning,1.0,4.0,38.0,-1.0,0.0,565.0,-0.3705817303599037,-1.0,686.0,-0.38140547383920126,1
3389,V1,d09142021,lktnl,reward_learning,1.0,5.0,57.0,1.0,144.0,471.0,-0.43872358248248444,1.0,572.0,-1.0647881695982415,1
3390,V1,d09142021,lktnl,reward_learning,1.0,6.0,66.0,-1.0,0.0,594.0,-0.3495592440667671,-1.0,1287.0,3.2213401415220555,1
3391,V1,d09142021,lktnl,reward_learning,1.0,7.0,48.0,-1.0,0.0,600.0,-0.3452097641440492,-1.0,670.0,-0.4773188346474876,1
3392,V1,d09142021,lktnl,reward_learning,1.0,8.0,14.0,1.0,151.0,653.0,-0.3067893581600409,1.0,550.0,-1.1966690407096354,1
3393,V1,d09142021,lktnl,reward_learning,1.0,9.0,34.0,1.0,150.0,641.0,-0.3154883180054767,1.0,624.0,-0.7530697469713109,1
3394,V1,d09142021,lktnl,reward_learning,1.0,10.0,34.0,1.0,150.0,486.0,-0.42784988267568963,1.0,509.0,-1.4424470277808692,1
3395,V1,d09142021,lktnl,reward_learning,1.0,11.0,69.0,-1.0,0.0,754.0,-0.23357311279428927,-1.0,526.0,-1.3405390819220648,1
3396,V1,d09142021,lktnl,reward_learning,1.0,12.0,13.0,1.0,160.0,642.0,-0.31476340468502373,1.0,414.0,-2.0119326075800696,1
3397,V1,d09142021,lktnl,reward_learning,1.0,13.0,38.0,-1.0,0.0,637.0,-0.3183879712872887,-1.0,366.0,-2.2996726900049285,1
3398,V1,d09142021,lktnl,reward_learning,1.0,14.0,59.0,-1.0,0.0,548.0,-0.38290525680760445,-1.0,574.0,-1.0527989994972058,1
3399,V1,d09142021,lktnl,reward_learning,1.0,15.0,59.0,-1.0,0.0,491.0,-0.4242253160734247,-1.0,414.0,-2.0119326075800696,1
3400,V1,d09142021,lktnl,reward_learning,1.0,16.0,50.0,1.0,147.0,521.0,-0.4024779164598351,1.0,615.0,-0.807021012425972,1
3401,V1,d09142021,lktnl,reward_learning,1.0,17.0,3.0,-1.0,0.0,546.0,-0.38435508344851044,-1.0,582.0,-1.0048423190930627,1
3402,V1,d09142021,lktnl,reward_learning,1.0,18.0,26.0,1.0,141.0,517.0,-0.40537756974164707,1.0,655.0,-0.5672376104052561,1
3403,V1,d09142021,lktnl,reward_learning,1.0,19.0,14.0,1.0,151.0,527.0,-0.3981284365371172,1.0,373.0,-2.257710594651303,1
3404,V1,d09142021,lktnl,reward_learning,1.0,20.0,26.0,1.0,141.0,506.0,-0.4133516162666299,1.0,685.0,-0.3874000588897191,1
3405,V1,d09142021,lktnl,reward_learning,1.0,21.0,66.0,-1.0,0.0,491.0,-0.4242253160734247,-1.0,854.0,0.6256848146478056,1
3406,V1,d09142021,lktnl,reward_learning,1.0,22.0,3.0,-1.0,0.0,387.0,-0.4996163014005353,-1.0,765.0,0.09216674515171268,1
3407,V1,d09142021,lktnl,reward_learning,1.0,23.0,50.0,1.0,147.0,672.0,-0.29301600507143416,1.0,622.0,-0.7650589170723467,1
3408,V1,d09142021,lktnl,reward_learning,2.0,24.0,50.0,1.0,147.0,1281.0,0.14845620708443458,1.0,1174.0,2.543952030813533,1
3409,V1,d09142021,lktnl,reward_learning,2.0,25.0,66.0,-1.0,0.0,470.0,-0.43944849580293743,-1.0,742.0,-0.04570871101019897,1
3410,V1,d09142021,lktnl,reward_learning,2.0,26.0,34.0,1.0,150.0,517.0,-0.40537756974164707,1.0,803.0,0.3199609770713928,1
3411,V1,d09142021,lktnl,reward_learning,2.0,27.0,38.0,-1.0,0.0,1122.0,0.03319498913240972,-1.0,686.0,-0.38140547383920126,1
3412,V1,d09142021,lktnl,reward_learning,2.0,28.0,26.0,1.0,141.0,424.0,-0.4727945085437748,1.0,933.0,1.0992570336387195,1
3413,V1,d09142021,lktnl,reward_learning,2.0,29.0,38.0,-1.0,0.0,633.0,-0.32128762456910065,-1.0,640.0,-0.6571563861630245,1
3414,V1,d09142021,lktnl,reward_learning,2.0,30.0,26.0,1.0,141.0,1293.0,0.1571551669298704,1.0,846.0,0.5777281342436624,1
3415,V1,d09142021,lktnl,reward_learning,2.0,31.0,50.0,1.0,147.0,1421.0,0.24994407194785265,1.0,728.0,-0.12963290171744954,1
3416,V1,d09142021,lktnl,reward_learning,2.0,32.0,48.0,-1.0,0.0,756.0,-0.2321232861533833,-1.0,694.0,-0.33344879343505807,1
3417,V1,d09142021,lktnl,reward_learning,2.0,33.0,3.0,-1.0,0.0,851.0,-0.1632565207103496,-1.0,734.0,-0.09366539141434216,1
3418,V1,d09142021,lktnl,reward_learning,2.0,34.0,14.0,1.0,151.0,665.0,-0.29809039831460504,1.0,973.0,1.3390404356594354,1
3419,V1,d09142021,lktnl,reward_learning,2.0,35.0,13.0,1.0,160.0,1017.0,-0.04292090951515385,1.0,654.0,-0.573232195455774,1
3420,V1,d09142021,lktnl,reward_learning,2.0,36.0,14.0,1.0,151.0,484.0,-0.4292997093165956,1.0,894.0,0.8654682166685215,1
3421,V1,d09142021,lktnl,reward_learning,2.0,37.0,3.0,-1.0,0.0,591.0,-0.35173398402812606,-1.0,862.0,0.6736414950519488,1
3422,V1,d09142021,lktnl,reward_learning,2.0,38.0,59.0,-1.0,0.0,680.0,-0.2872166985078103,-1.0,847.0,0.5837227192941803,1
3423,V1,d09142021,lktnl,reward_learning,2.0,39.0,69.0,-1.0,0.0,276.0,-0.5800816799708168,-1.0,871.0,0.7275927605066098,1
3424,V1,d09142021,lktnl,reward_learning,2.0,40.0,66.0,-1.0,0.0,1575.0,0.3615807232976126,-1.0,742.0,-0.04570871101019897,1
3425,V1,d09142021,lktnl,reward_learning,2.0,41.0,34.0,1.0,150.0,476.0,-0.4350990158802195,1.0,974.0,1.3450350207099533,1
3426,V1,d09142021,lktnl,reward_learning,2.0,42.0,59.0,-1.0,0.0,996.0,-0.05814408924466656,-1.0,830.0,0.48181477343537604,1
3427,V1,d09142021,lktnl,reward_learning,2.0,43.0,57.0,1.0,144.0,517.0,-0.40537756974164707,1.0,847.0,0.5837227192941803,1
3428,V1,d09142021,lktnl,reward_learning,2.0,44.0,13.0,1.0,160.0,564.0,-0.3713066436803567,1.0,783.0,0.20006927606103483,1
3429,V1,d09142021,lktnl,reward_learning,2.0,45.0,57.0,1.0,144.0,556.0,-0.3771059502439806,1.0,812.0,0.3739122425260539,1
3430,V1,d09142021,lktnl,reward_learning,2.0,46.0,69.0,-1.0,0.0,603.0,-0.3430350241826902,-1.0,693.0,-0.339443378485576,1
3431,V1,d09142021,lktnl,reward_learning,2.0,47.0,48.0,-1.0,0.0,2482.0,1.0190771049484713,-1.0,599.0,-0.9029343732342584,1
3432,V1,d09142021,lktnl,reward_learning,3.0,48.0,26.0,1.0,141.0,586.0,-0.355358550630391,1.0,734.0,-0.09366539141434216,1
3433,V1,d09142021,lktnl,reward_learning,3.0,49.0,66.0,-1.0,0.0,1008.0,-0.04944512939923073,-1.0,774.0,0.14611801060637375,1
3434,V1,d09142021,lktnl,reward_learning,3.0,50.0,14.0,1.0,151.0,216.0,-0.623576479197996,1.0,853.0,0.6196902295972877,1
3435,V1,d09142021,lktnl,reward_learning,3.0,51.0,38.0,-1.0,0.0,494.0,-0.42205057611206576,-1.0,782.0,0.19407469101051694,1
3436,V1,d09142021,lktnl,reward_learning,3.0,52.0,34.0,1.0,150.0,331.0,-0.5402114473459025,1.0,872.0,0.7335873455571278,1
3437,V1,d09142021,lktnl,reward_learning,3.0,53.0,59.0,-1.0,0.0,586.0,-0.355358550630391,-1.0,783.0,0.20006927606103483,1
3438,V1,d09142021,lktnl,reward_learning,3.0,54.0,57.0,1.0,144.0,584.0,-0.35680837727129694,1.0,772.0,0.13412884050533797,1
3439,V1,d09142021,lktnl,reward_learning,3.0,55.0,14.0,1.0,151.0,1489.0,0.29923817773865574,1.0,743.0,-0.039714125959681074,1
3440,V1,d09142021,lktnl,reward_learning,3.0,56.0,34.0,1.0,150.0,582.0,-0.3582582039122029,1.0,783.0,0.20006927606103483,1
3441,V1,d09142021,lktnl,reward_learning,3.0,57.0,48.0,-1.0,0.0,294.0,-0.567033240202663,-1.0,702.0,-0.2854921130309149,1
3442,V1,d09142021,lktnl,reward_learning,3.0,58.0,13.0,1.0,160.0,782.0,-0.21327553982160566,1.0,655.0,-0.5672376104052561,1
3443,V1,d09142021,lktnl,reward_learning,3.0,59.0,3.0,-1.0,0.0,911.0,-0.11976172148317041,-1.0,711.0,-0.23154084757625382,1
3444,V1,d09142021,lktnl,reward_learning,3.0,60.0,26.0,1.0,141.0,1072.0,-0.003050676890239596,1.0,655.0,-0.5672376104052561,1
3445,V1,d09142021,lktnl,reward_learning,3.0,61.0,50.0,1.0,147.0,1241.0,0.11945967426631511,1.0,854.0,0.6256848146478056,1
3446,V1,d09142021,lktnl,reward_learning,3.0,62.0,48.0,-1.0,0.0,794.0,-0.20457657997616982,-1.0,710.0,-0.2375354326267717,1
3447,V1,d09142021,lktnl,reward_learning,3.0,63.0,50.0,1.0,147.0,4746.0,2.660280862454033,1.0,1101.0,2.1063473221257265,1
3448,V1,d09142021,lktnl,reward_learning,3.0,64.0,57.0,1.0,144.0,926.0,-0.10888802167637561,1.0,806.0,0.33794473222294646,1
3449,V1,d09142021,lktnl,reward_learning,3.0,65.0,38.0,-1.0,0.0,494.0,-0.42205057611206576,-1.0,805.0,0.3319501471724286,1
3450,V1,d09142021,lktnl,reward_learning,3.0,66.0,13.0,1.0,160.0,795.0,-0.20385166665571683,1.0,831.0,0.48780935848589396,1
3451,V1,d09142021,lktnl,reward_learning,3.0,67.0,69.0,-1.0,0.0,544.0,-0.3858049100894164,-1.0,839.0,0.5357660388900372,1
3452,V1,d09142021,lktnl,reward_learning,3.0,68.0,66.0,-1.0,0.0,3738.0,1.9295682354374224,-1.0,893.0,0.8594736316180036,1
3453,V1,d09142021,lktnl,reward_learning,3.0,69.0,3.0,-1.0,0.0,6029.0,3.5903446525952143,-1.0,662.0,-0.5252755150516308,1
3454,V1,d09142021,lktnl,reward_learning,3.0,70.0,59.0,-1.0,0.0,6260.0,3.757799629619854,-1.0,774.0,0.14611801060637375,1
3455,V1,d09142021,lktnl,reward_learning,3.0,71.0,69.0,-1.0,0.0,7875.0,4.928534642151427,-1.0,688.0,-0.3694163037381655,1
3456,V1,d09172021,JXh5i,reward_learning,1.0,0.0,64.0,1.0,150.0,2194.0,2.1563373728037063,,,,0
3457,V1,d09172021,JXh5i,reward_learning,1.0,1.0,56.0,1.0,158.0,1308.0,0.2835130499961251,1.0,1368.0,2.145310230479691,1
3458,V1,d09172021,JXh5i,reward_learning,1.0,2.0,43.0,1.0,155.0,1598.0,0.8965142391769362,1.0,1137.0,1.0542065014642217,1
3459,V1,d09172021,JXh5i,reward_learning,1.0,3.0,43.0,1.0,155.0,890.0,-0.6000541813058715,1.0,876.0,-0.17859901054026953,1
3460,V1,d09172021,JXh5i,reward_learning,1.0,4.0,20.0,1.0,160.0,1369.0,0.4124546794445026,1.0,1229.0,1.4887586359638891,1
3461,V1,d09172021,JXh5i,reward_learning,1.0,5.0,60.0,-1.0,0.0,1266.0,0.19473356742511108,-1.0,1403.0,2.3106289773002167,1
3462,V1,d09172021,JXh5i,reward_learning,1.0,6.0,57.0,1.0,159.0,1319.0,0.3067648192409145,1.0,813.0,-0.47617275481721566,1
3463,V1,d09172021,JXh5i,reward_learning,1.0,7.0,57.0,1.0,159.0,1266.0,0.19473356742511108,1.0,837.0,-0.3628113284259981,1
3464,V1,d09172021,JXh5i,reward_learning,1.0,8.0,69.0,-1.0,0.0,1500.0,0.6893621131779034,-1.0,1070.0,0.7377391861220726,1
3465,V1,d09172021,JXh5i,reward_learning,1.0,9.0,23.0,-1.0,0.0,1418.0,0.5160307424440189,-1.0,1070.0,0.7377391861220726,1
3466,V1,d09172021,JXh5i,reward_learning,1.0,10.0,32.0,-1.0,0.0,1144.0,-0.0631496914716439,-1.0,1017.0,0.4873993695081338,1
3467,V1,d09172021,JXh5i,reward_learning,1.0,11.0,5.0,1.0,149.0,1059.0,-0.24282245381774367,1.0,911.0,-0.013280263719743871,1
3468,V1,d09172021,JXh5i,reward_learning,1.0,12.0,32.0,-1.0,0.0,1035.0,-0.293553586715466,-1.0,1061.0,0.695228651225366,1
3469,V1,d09172021,JXh5i,reward_learning,1.0,13.0,60.0,-1.0,0.0,966.0,-0.4394055937964176,-1.0,927.0,0.06229402054106785,1
3470,V1,d09172021,JXh5i,reward_learning,1.0,14.0,39.0,-1.0,0.0,1113.0,-0.12867740479786852,-1.0,1209.0,1.3942907806378744,1
3471,V1,d09172021,JXh5i,reward_learning,1.0,15.0,69.0,-1.0,0.0,1250.0,0.1609128121599629,-1.0,1000.0,0.40710169248102135,1
3472,V1,d09172021,JXh5i,reward_learning,1.0,16.0,39.0,-1.0,0.0,918.0,-0.5408678595918621,-1.0,814.0,-0.4714493620509149,1
3473,V1,d09172021,JXh5i,reward_learning,1.0,17.0,5.0,1.0,149.0,828.0,-0.7311096079583208,1.0,860.0,-0.25417329480108125,1
3474,V1,d09172021,JXh5i,reward_learning,1.0,18.0,44.0,-1.0,0.0,885.0,-0.6106231673262303,-1.0,872.0,-0.19749258160547245,1
