,version,group,PID,condition,phase,block,trial,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,explain_trial,reward_type,left_chosen,chosen_obj,unchosen_obj,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
1200,V1,d09142021,SSqcE,1.0,deliberation,1.0,5.0,68.0,12.0,Mondb1.jpg,Klie1n.jpg,64.0,61.0,1.0,1.0,0.0,12.0,68.0,1.004,-0.32430418354612683,3.0,0.41144175785170234,0.2938869698940731,0.11755478795762925
1201,V1,d09142021,SSqcE,1.0,deliberation,1.0,6.0,18.0,64.0,Krab1n.jpg,Vincb1.jpg,39.0,37.0,1.0,1.0,0.0,64.0,18.0,1.918,0.8475500724830611,2.0,-0.5681814751285413,-0.6465513337669608,0.0783698586384195
1202,V1,d09142021,SSqcE,1.0,deliberation,1.0,7.0,59.0,17.0,Macka1.jpg,Picaa1.jpg,38.0,64.0,1.0,1.0,0.0,17.0,59.0,1.36,0.13212920282848045,-26.0,-0.6073664044477511,0.41144175785170234,-1.0188081622994534
1203,V1,d09142021,SSqcE,1.0,deliberation,1.0,8.0,10.0,32.0,Vinb1n.jpg,Kupkb1.jpg,40.0,54.0,1.0,-1.0,0.0,32.0,10.0,2.242,1.2629557387341082,-14.0,-0.5289965458093316,0.019592464659604875,-0.5485890104689365
1204,V1,d09142021,SSqcE,1.0,deliberation,1.0,9.0,47.0,33.0,Vina1n.jpg,Kline1.jpg,62.0,64.0,1.0,-1.0,1.0,47.0,33.0,4.401,4.03104473082056,-2.0,0.33307189921328284,0.41144175785170234,-0.0783698586384195
1205,V1,d09142021,SSqcE,0.0,deliberation,1.0,10.0,42.0,52.0,Mackc1.jpg,Dekoa1.jpg,61.0,59.0,0.0,1.0,0.0,52.0,42.0,2.506,1.6014344297534795,2.0,0.2938869698940731,0.21551711125565362,0.07836985863841947
1206,V1,d09142021,SSqcE,0.0,deliberation,1.0,11.0,2.0,34.0,Dekb1n.jpg,Lasb1n.jpg,57.0,64.0,0.0,1.0,0.0,34.0,2.0,1.213,-0.056341886489124214,-7.0,0.13714725261723412,0.41144175785170234,-0.2742945052344682
1207,V1,d09142021,SSqcE,0.0,deliberation,2.0,12.0,48.0,39.0,Maca1n.jpg,Kupb1n.jpg,38.0,59.0,1.0,-1.0,0.0,39.0,48.0,1.214,-0.055059770235263095,-21.0,-0.6073664044477511,0.21551711125565362,-0.8228835157034048
1208,V1,d09142021,SSqcE,1.0,deliberation,2.0,13.0,18.0,64.0,Krab1n.jpg,Vincb1.jpg,39.0,37.0,0.0,1.0,0.0,64.0,18.0,1.37,0.14495036536709302,2.0,-0.5681814751285413,-0.6465513337669608,0.0783698586384195
1209,V1,d09142021,SSqcE,0.0,deliberation,2.0,14.0,2.0,34.0,Dekb1n.jpg,Lasb1n.jpg,57.0,64.0,1.0,1.0,0.0,34.0,2.0,1.018,-0.30635455599206923,-7.0,0.13714725261723412,0.41144175785170234,-0.2742945052344682
1210,V1,d09142021,SSqcE,1.0,deliberation,2.0,15.0,67.0,11.0,Picab1.jpg,Clifa1.jpg,58.0,65.0,0.0,-1.0,0.0,11.0,67.0,1.397,0.17956750422134682,-7.0,0.17633218193644387,0.4506266871709121,-0.2742945052344682
1211,V1,d09142021,SSqcE,0.0,deliberation,2.0,16.0,41.0,49.0,Picae1.jpg,Lewc1n.jpg,44.0,36.0,1.0,1.0,1.0,41.0,49.0,2.282,1.3142403888885585,8.0,-0.3722568285324926,-0.6857362630861706,0.31347943455367805
1212,V1,d09142021,SSqcE,0.0,deliberation,2.0,17.0,60.0,51.0,Kupc1n.jpg,Lewic1.jpg,56.0,54.0,1.0,-1.0,1.0,60.0,51.0,1.721,0.5949731704723938,2.0,0.09796232329802437,0.019592464659604875,0.0783698586384195
1213,V1,d09142021,SSqcE,1.0,deliberation,2.0,18.0,59.0,17.0,Macka1.jpg,Picaa1.jpg,38.0,64.0,0.0,1.0,0.0,17.0,59.0,0.858,-0.5114931566098703,-26.0,-0.6073664044477511,0.41144175785170234,-1.0188081622994534
1214,V1,d09142021,SSqcE,1.0,deliberation,2.0,19.0,68.0,12.0,Mondb1.jpg,Klie1n.jpg,64.0,61.0,0.0,1.0,0.0,12.0,68.0,0.963,-0.3768709499544384,3.0,0.41144175785170234,0.2938869698940731,0.11755478795762925
1215,V1,d09142021,SSqcE,1.0,deliberation,2.0,20.0,47.0,33.0,Vina1n.jpg,Kline1.jpg,62.0,64.0,0.0,-1.0,1.0,47.0,33.0,0.98,-0.355074973638797,-2.0,0.33307189921328284,0.41144175785170234,-0.0783698586384195
1216,V1,d09142021,SSqcE,0.0,deliberation,2.0,21.0,42.0,52.0,Mackc1.jpg,Dekoa1.jpg,61.0,59.0,1.0,1.0,0.0,52.0,42.0,1.19,-0.08583056032793326,2.0,0.2938869698940731,0.21551711125565362,0.07836985863841947
1217,V1,d09142021,SSqcE,0.0,deliberation,2.0,22.0,61.0,5.0,Grigb1.jpg,Pica1n.jpg,62.0,60.0,1.0,-1.0,1.0,61.0,5.0,0.977,-0.35892132240038077,2.0,0.33307189921328284,0.25470204057486334,0.0783698586384195
1218,V1,d09142021,SSqcE,1.0,deliberation,2.0,23.0,10.0,32.0,Vinb1n.jpg,Kupkb1.jpg,40.0,54.0,0.0,-1.0,0.0,32.0,10.0,1.056,-0.25763413834534143,-14.0,-0.5289965458093316,0.019592464659604875,-0.5485890104689365
1219,V1,d09142021,SSqcE,1.0,deliberation,3.0,24.0,68.0,12.0,Mondb1.jpg,Klie1n.jpg,64.0,61.0,0.0,1.0,0.0,12.0,68.0,0.769,-0.625601503203522,3.0,0.41144175785170234,0.2938869698940731,0.11755478795762925
1220,V1,d09142021,SSqcE,1.0,deliberation,3.0,25.0,47.0,33.0,Vina1n.jpg,Kline1.jpg,62.0,64.0,0.0,-1.0,1.0,47.0,33.0,0.672,-0.7499667798280638,-2.0,0.33307189921328284,0.41144175785170234,-0.0783698586384195
1221,V1,d09142021,SSqcE,1.0,deliberation,3.0,26.0,10.0,32.0,Vinb1n.jpg,Kupkb1.jpg,40.0,54.0,0.0,-1.0,0.0,32.0,10.0,0.459,-1.0230575419005112,-14.0,-0.5289965458093316,0.019592464659604875,-0.5485890104689365
1222,V1,d09142021,SSqcE,1.0,deliberation,3.0,27.0,67.0,11.0,Picab1.jpg,Clifa1.jpg,58.0,65.0,0.0,-1.0,0.0,11.0,67.0,0.619,-0.8179189412827104,-7.0,0.17633218193644387,0.4506266871709121,-0.2742945052344682
1223,V1,d09142021,SSqcE,0.0,deliberation,3.0,28.0,42.0,52.0,Mackc1.jpg,Dekoa1.jpg,61.0,59.0,0.0,1.0,0.0,52.0,42.0,0.61,-0.8294579875674617,2.0,0.2938869698940731,0.21551711125565362,0.07836985863841947
1224,V1,d09142021,SSqcE,1.0,deliberation,3.0,29.0,18.0,64.0,Krab1n.jpg,Vincb1.jpg,39.0,37.0,0.0,1.0,0.0,64.0,18.0,0.538,-0.9217703578454721,2.0,-0.5681814751285413,-0.6465513337669608,0.0783698586384195
1225,V1,d09142021,SSqcE,0.0,deliberation,3.0,30.0,61.0,5.0,Grigb1.jpg,Pica1n.jpg,62.0,60.0,0.0,-1.0,1.0,61.0,5.0,0.568,-0.8833068702296345,2.0,0.33307189921328284,0.25470204057486334,0.0783698586384195
1226,V1,d09142021,SSqcE,1.0,deliberation,3.0,31.0,59.0,17.0,Macka1.jpg,Picaa1.jpg,38.0,64.0,0.0,1.0,0.0,17.0,59.0,0.538,-0.9217703578454721,-26.0,-0.6073664044477511,0.41144175785170234,-1.0188081622994534
1227,V1,d09142021,SSqcE,0.0,deliberation,3.0,32.0,60.0,51.0,Kupc1n.jpg,Lewic1.jpg,56.0,54.0,0.0,-1.0,1.0,60.0,51.0,0.489,-0.9845940542846737,2.0,0.09796232329802437,0.019592464659604875,0.0783698586384195
1228,V1,d09142021,SSqcE,0.0,deliberation,3.0,33.0,48.0,39.0,Maca1n.jpg,Kupb1n.jpg,38.0,59.0,0.0,-1.0,0.0,39.0,48.0,0.505,-0.9640801942228936,-21.0,-0.6073664044477511,0.21551711125565362,-0.8228835157034048
1229,V1,d09142021,SSqcE,0.0,deliberation,3.0,34.0,2.0,34.0,Dekb1n.jpg,Lasb1n.jpg,57.0,64.0,0.0,1.0,0.0,34.0,2.0,0.662,-0.7627879423666764,-7.0,0.13714725261723412,0.41144175785170234,-0.2742945052344682
1230,V1,d09142021,SSqcE,0.0,deliberation,3.0,35.0,41.0,49.0,Picae1.jpg,Lewc1n.jpg,44.0,36.0,0.0,1.0,1.0,41.0,49.0,0.768,-0.6268836194573832,8.0,-0.3722568285324926,-0.6857362630861706,0.31347943455367805
1231,V1,d09142021,hBnSx,1.0,deliberation,1.0,0.0,59.0,21.0,Macka1.jpg,Kupkc1.jpg,51.0,38.0,1.0,1.0,1.0,59.0,21.0,2.694,2.138305297523581,13.0,0.22794013548147551,-0.4532602694056925,0.681200404887168
1232,V1,d09142021,hBnSx,1.0,deliberation,1.0,1.0,46.0,63.0,Lewb1n.jpg,Lewia1.jpg,42.0,47.0,1.0,1.0,0.0,63.0,46.0,2.783,2.296519051149555,-5.0,-0.2436601448250254,0.018340010900808442,-0.26200015572583385
1233,V1,d09142021,hBnSx,1.0,deliberation,1.0,2.0,6.0,68.0,Gusc1n.jpg,Mondb1.jpg,51.0,51.0,1.0,-1.0,1.0,6.0,68.0,2.463,1.7276606111460533,0.0,0.22794013548147551,0.22794013548147551,0.0
1234,V1,d09142021,hBnSx,1.0,deliberation,1.0,3.0,55.0,33.0,Clia1n.jpg,Kline1.jpg,53.0,45.0,1.0,-1.0,0.0,33.0,55.0,2.174,1.2139103325178904,8.0,0.332740197771809,-0.08646005138952509,0.41920024916133414
1235,V1,d09142021,hBnSx,1.0,deliberation,1.0,4.0,26.0,14.0,Klid1n.jpg,Grib1n.jpg,43.0,52.0,1.0,1.0,1.0,26.0,14.0,1.908,0.7410467542649793,-9.0,-0.19126011367985862,0.2803401666266423,-0.4716002803065009
1236,V1,d09142021,hBnSx,0.0,deliberation,1.0,5.0,3.0,17.0,Klib1n.jpg,Picaa1.jpg,57.0,38.0,0.0,1.0,1.0,3.0,17.0,2.197,1.2547970328931424,19.0,0.5423403223524761,-0.4532602694056925,0.9956005917581685
1237,V1,d09142021,hBnSx,0.0,deliberation,1.0,6.0,51.0,49.0,Lewic1.jpg,Lewc1n.jpg,45.0,35.0,0.0,1.0,1.0,51.0,49.0,1.808,0.5632784917638852,10.0,-0.08646005138952509,-0.6104603628411928,0.5240003114516677
1238,V1,d09142021,hBnSx,0.0,deliberation,1.0,7.0,11.0,47.0,Clifa1.jpg,Vina1n.jpg,39.0,52.0,0.0,1.0,0.0,47.0,11.0,1.79,0.5312802045136883,-13.0,-0.4008602382605257,0.2803401666266423,-0.681200404887168
1239,V1,d09142021,hBnSx,0.0,deliberation,1.0,8.0,64.0,38.0,Vincb1.jpg,Krasa1.jpg,36.0,37.0,0.0,-1.0,1.0,64.0,38.0,1.177,-0.5584392446180201,-1.0,-0.558060331696026,-0.5056603005508592,-0.05240003114516678
1240,V1,d09142021,hBnSx,0.0,deliberation,1.0,9.0,40.0,22.0,Vinc1n.jpg,Klina1.jpg,36.0,54.0,0.0,-1.0,0.0,22.0,40.0,1.257,-0.4162246346171448,-18.0,-0.558060331696026,0.3851402289169758,-0.9432005606130018
1241,V1,d09142021,hBnSx,0.0,deliberation,1.0,10.0,16.0,13.0,Vincc1.jpg,Kupka1.jpg,50.0,38.0,0.0,-1.0,1.0,16.0,13.0,1.602,0.197075871011631,12.0,0.17554010433630873,-0.4532602694056925,0.6288003737420012
1242,V1,d09142021,hBnSx,1.0,deliberation,1.0,11.0,20.0,5.0,Picb1n.jpg,Pica1n.jpg,52.0,36.0,1.0,-1.0,1.0,20.0,5.0,1.002,-0.8695337039949352,16.0,0.2803401666266423,-0.558060331696026,0.8384004983226683
1243,V1,d09142021,hBnSx,1.0,deliberation,2.0,12.0,59.0,21.0,Macka1.jpg,Kupkc1.jpg,51.0,38.0,0.0,1.0,1.0,59.0,21.0,1.989,0.8850390468908661,13.0,0.22794013548147551,-0.4532602694056925,0.681200404887168
1244,V1,d09142021,hBnSx,0.0,deliberation,2.0,13.0,3.0,17.0,Klib1n.jpg,Picaa1.jpg,57.0,38.0,1.0,1.0,1.0,3.0,17.0,0.941,-0.9779723441206029,19.0,0.5423403223524761,-0.4532602694056925,0.9956005917581685
1245,V1,d09142021,hBnSx,0.0,deliberation,2.0,14.0,51.0,49.0,Lewic1.jpg,Lewc1n.jpg,45.0,35.0,1.0,1.0,1.0,51.0,49.0,1.635,0.255739397636992,10.0,-0.08646005138952509,-0.6104603628411928,0.5240003114516677
1246,V1,d09142021,hBnSx,0.0,deliberation,2.0,15.0,16.0,13.0,Vincc1.jpg,Kupka1.jpg,50.0,38.0,1.0,-1.0,1.0,16.0,13.0,1.352,-0.24734478524110487,12.0,0.17554010433630873,-0.4532602694056925,0.6288003737420012
1247,V1,d09142021,hBnSx,1.0,deliberation,2.0,16.0,26.0,14.0,Klid1n.jpg,Grib1n.jpg,43.0,52.0,0.0,1.0,1.0,26.0,14.0,1.749,0.4583952168882397,-9.0,-0.19126011367985862,0.2803401666266423,-0.4716002803065009
1248,V1,d09142021,hBnSx,0.0,deliberation,2.0,17.0,11.0,47.0,Clifa1.jpg,Vina1n.jpg,39.0,52.0,1.0,1.0,0.0,47.0,11.0,1.781,0.5152810608885896,-13.0,-0.4008602382605257,0.2803401666266423,-0.681200404887168
1249,V1,d09142021,hBnSx,1.0,deliberation,2.0,18.0,20.0,5.0,Picb1n.jpg,Pica1n.jpg,52.0,36.0,0.0,-1.0,1.0,20.0,5.0,1.324,-0.2971198987414113,16.0,0.2803401666266423,-0.558060331696026,0.8384004983226683
1250,V1,d09142021,hBnSx,0.0,deliberation,2.0,19.0,64.0,38.0,Vincb1.jpg,Krasa1.jpg,36.0,37.0,1.0,-1.0,1.0,64.0,38.0,0.984,-0.9015319912451323,-1.0,-0.558060331696026,-0.5056603005508592,-0.05240003114516678
1251,V1,d09142021,hBnSx,0.0,deliberation,2.0,20.0,40.0,22.0,Vinc1n.jpg,Klina1.jpg,36.0,54.0,1.0,-1.0,0.0,22.0,40.0,1.502,0.01930760851053649,-18.0,-0.558060331696026,0.3851402289169758,-0.9432005606130018
1252,V1,d09142021,hBnSx,1.0,deliberation,2.0,21.0,46.0,63.0,Lewb1n.jpg,Lewia1.jpg,42.0,47.0,0.0,1.0,0.0,63.0,46.0,1.557,0.11708015288613827,-5.0,-0.2436601448250254,0.018340010900808442,-0.26200015572583385
1253,V1,d09142021,hBnSx,1.0,deliberation,2.0,22.0,55.0,33.0,Clia1n.jpg,Kline1.jpg,53.0,45.0,0.0,-1.0,0.0,33.0,55.0,1.247,-0.4340014608672539,8.0,0.332740197771809,-0.08646005138952509,0.41920024916133414
1254,V1,d09142021,hBnSx,1.0,deliberation,2.0,23.0,6.0,68.0,Gusc1n.jpg,Mondb1.jpg,51.0,51.0,0.0,-1.0,1.0,6.0,68.0,2.321,1.4752296783944994,0.0,0.22794013548147551,0.22794013548147551,0.0
1255,V1,d09142021,hBnSx,1.0,deliberation,3.0,24.0,59.0,21.0,Macka1.jpg,Kupkc1.jpg,51.0,38.0,0.0,1.0,1.0,59.0,21.0,1.544,0.09397027876099617,13.0,0.22794013548147551,-0.4532602694056925,0.681200404887168
1256,V1,d09142021,hBnSx,0.0,deliberation,3.0,25.0,11.0,47.0,Clifa1.jpg,Vina1n.jpg,39.0,52.0,0.0,1.0,0.0,47.0,11.0,1.37,-0.21534649799090785,-13.0,-0.4008602382605257,0.2803401666266423,-0.681200404887168
1257,V1,d09142021,hBnSx,1.0,deliberation,3.0,26.0,55.0,33.0,Clia1n.jpg,Kline1.jpg,53.0,45.0,0.0,-1.0,0.0,33.0,55.0,0.857,-1.1272976846215221,8.0,0.332740197771809,-0.08646005138952509,0.41920024916133414
1258,V1,d09142021,hBnSx,1.0,deliberation,3.0,27.0,46.0,63.0,Lewb1n.jpg,Lewia1.jpg,42.0,47.0,0.0,1.0,0.0,63.0,46.0,0.863,-1.1166315888714564,-5.0,-0.2436601448250254,0.018340010900808442,-0.26200015572583385
1259,V1,d09142021,hBnSx,0.0,deliberation,3.0,28.0,40.0,22.0,Vinc1n.jpg,Klina1.jpg,36.0,54.0,0.0,-1.0,1.0,40.0,22.0,1.216,-0.48910962224259336,-18.0,-0.558060331696026,0.3851402289169758,-0.9432005606130018
1260,V1,d09142021,hBnSx,0.0,deliberation,3.0,29.0,16.0,13.0,Vincc1.jpg,Kupka1.jpg,50.0,38.0,0.0,-1.0,1.0,16.0,13.0,0.824,-1.1859612112468831,12.0,0.17554010433630873,-0.4532602694056925,0.6288003737420012
1261,V1,d09142021,hBnSx,0.0,deliberation,3.0,30.0,64.0,38.0,Vincb1.jpg,Krasa1.jpg,36.0,37.0,0.0,-1.0,1.0,64.0,38.0,0.851,-1.1379637803715876,-1.0,-0.558060331696026,-0.5056603005508592,-0.05240003114516678
1262,V1,d09142021,hBnSx,0.0,deliberation,3.0,31.0,3.0,17.0,Klib1n.jpg,Picaa1.jpg,57.0,38.0,0.0,1.0,1.0,3.0,17.0,0.727,-1.3583964258729446,19.0,0.5423403223524761,-0.4532602694056925,0.9956005917581685
1263,V1,d09142021,hBnSx,1.0,deliberation,3.0,32.0,6.0,68.0,Gusc1n.jpg,Mondb1.jpg,51.0,51.0,0.0,-1.0,1.0,6.0,68.0,0.891,-1.0668564753711498,0.0,0.22794013548147551,0.22794013548147551,0.0
1264,V1,d09142021,hBnSx,0.0,deliberation,3.0,33.0,51.0,49.0,Lewic1.jpg,Lewc1n.jpg,45.0,35.0,0.0,1.0,1.0,51.0,49.0,1.55,0.10463637451106185,10.0,-0.08646005138952509,-0.6104603628411928,0.5240003114516677
1265,V1,d09142021,hBnSx,1.0,deliberation,3.0,34.0,26.0,14.0,Klid1n.jpg,Grib1n.jpg,43.0,52.0,0.0,1.0,1.0,26.0,14.0,1.038,-0.8055371294945411,-9.0,-0.19126011367985862,0.2803401666266423,-0.4716002803065009
1266,V1,d09142021,hBnSx,1.0,deliberation,3.0,35.0,20.0,5.0,Picb1n.jpg,Pica1n.jpg,52.0,36.0,0.0,-1.0,1.0,20.0,5.0,0.713,-1.3832839826230978,16.0,0.2803401666266423,-0.558060331696026,0.8384004983226683
1267,V1,d09142021,vk7bM,1.0,deliberation,1.0,0.0,37.0,66.0,Deka1n.jpg,Vinca1.jpg,68.0,59.0,1.0,-1.0,1.0,37.0,66.0,2.728,0.12342690633123585,9.0,0.7216178246305158,0.17432340707366395,0.5472944175568519
1268,V1,d09142021,vk7bM,0.0,deliberation,1.0,1.0,9.0,33.0,Klind1.jpg,Kline1.jpg,58.0,67.0,0.0,1.0,1.0,9.0,33.0,3.491,0.8585288714453675,-9.0,0.11351291623401374,0.6608073337908656,-0.5472944175568519
1269,V1,d09142021,vk7bM,0.0,deliberation,1.0,2.0,50.0,23.0,Klic1n.jpg,Rohlb1.jpg,64.0,60.0,0.0,1.0,1.0,50.0,23.0,2.659,0.056949795462460776,4.0,0.478375861271915,0.23513389791331415,0.24324196335860085
1270,V1,d09142021,vk7bM,0.0,deliberation,1.0,3.0,1.0,20.0,Monda1.jpg,Picb1n.jpg,64.0,61.0,0.0,1.0,1.0,1.0,20.0,6.22,3.4877467781248765,3.0,0.478375861271915,0.29594438875296436,0.18243147251895064
1271,V1,d09142021,vk7bM,0.0,deliberation,1.0,4.0,58.0,22.0,Klinc1.jpg,Klina1.jpg,64.0,58.0,0.0,-1.0,1.0,58.0,22.0,3.874,1.2275250085865372,6.0,0.478375861271915,0.11351291623401374,0.3648629450379013
1272,V1,d09142021,vk7bM,1.0,deliberation,1.0,5.0,5.0,28.0,Pica1n.jpg,Pice1n.jpg,65.0,67.0,1.0,1.0,0.0,28.0,5.0,2.089,-0.4922089464969822,-2.0,0.5391863521115652,0.6608073337908656,-0.12162098167930047
1273,V1,d09142021,vk7bM,1.0,deliberation,1.0,6.0,8.0,47.0,Picd1n.jpg,Vina1n.jpg,63.0,59.0,1.0,1.0,1.0,8.0,47.0,3.311,0.6851103213529116,4.0,0.41756537043226477,0.17432340707366395,0.24324196335860082
1274,V1,d09142021,vk7bM,0.0,deliberation,1.0,7.0,2.0,69.0,Dekb1n.jpg,Picad1.jpg,62.0,64.0,0.0,-1.0,0.0,69.0,2.0,2.412,-0.18101899271996447,-2.0,0.3567548795926146,0.478375861271915,-0.12162098167930041
1275,V1,d09142021,vk7bM,1.0,deliberation,1.0,8.0,19.0,34.0,Picc1n.jpg,Lasb1n.jpg,50.0,61.0,1.0,-1.0,0.0,34.0,19.0,3.476,0.8440773256043295,-11.0,-0.3729710104831879,0.29594438875296436,-0.6689153992361523
1276,V1,d09142021,vk7bM,1.0,deliberation,1.0,9.0,67.0,21.0,Picab1.jpg,Kupkc1.jpg,60.0,59.0,1.0,1.0,0.0,21.0,67.0,2.612,0.011668285160542058,1.0,0.23513389791331415,0.17432340707366395,0.060810490839650205
1277,V1,d09142021,vk7bM,0.0,deliberation,1.0,10.0,38.0,44.0,Krasa1.jpg,Mackb1.jpg,57.0,59.0,0.0,-1.0,0.0,44.0,38.0,3.085,0.4673736973479395,-2.0,0.052702425394363546,0.17432340707366395,-0.12162098167930041
1278,V1,d09142021,vk7bM,1.0,deliberation,1.0,11.0,46.0,64.0,Lewb1n.jpg,Vincb1.jpg,42.0,64.0,1.0,-1.0,1.0,46.0,64.0,5.564,2.8557325066768158,-22.0,-0.8594549372003896,0.478375861271915,-1.3378307984723046
1279,V1,d09142021,vk7bM,0.0,deliberation,2.0,12.0,2.0,69.0,Dekb1n.jpg,Picad1.jpg,62.0,64.0,1.0,-1.0,0.0,69.0,2.0,3.772,1.1292544968674787,-2.0,0.3567548795926146,0.478375861271915,-0.12162098167930041
1280,V1,d09142021,vk7bM,1.0,deliberation,2.0,13.0,67.0,21.0,Picab1.jpg,Kupkc1.jpg,60.0,59.0,0.0,1.0,0.0,21.0,67.0,2.696,0.0925969418703548,1.0,0.23513389791331415,0.17432340707366395,0.060810490839650205
1281,V1,d09142021,vk7bM,0.0,deliberation,2.0,14.0,50.0,23.0,Klic1n.jpg,Rohlb1.jpg,64.0,60.0,1.0,1.0,1.0,50.0,23.0,2.54,-0.057699134876440294,4.0,0.478375861271915,0.23513389791331415,0.24324196335860085
1282,V1,d09142021,vk7bM,1.0,deliberation,2.0,15.0,46.0,64.0,Lewb1n.jpg,Vincb1.jpg,42.0,64.0,0.0,-1.0,1.0,46.0,64.0,2.154,-0.4295855811858177,-22.0,-0.8594549372003896,0.478375861271915,-1.3378307984723046
1283,V1,d09142021,vk7bM,1.0,deliberation,2.0,16.0,8.0,47.0,Picd1n.jpg,Vina1n.jpg,63.0,59.0,0.0,1.0,1.0,8.0,47.0,1.794,-0.776422681370729,4.0,0.41756537043226477,0.17432340707366395,0.24324196335860082
1284,V1,d09142021,vk7bM,1.0,deliberation,2.0,17.0,37.0,66.0,Deka1n.jpg,Vinca1.jpg,68.0,59.0,0.0,-1.0,1.0,37.0,66.0,1.958,-0.6184191135087139,9.0,0.7216178246305158,0.17432340707366395,0.5472944175568519
1285,V1,d09142021,vk7bM,0.0,deliberation,2.0,18.0,1.0,20.0,Monda1.jpg,Picb1n.jpg,64.0,61.0,1.0,1.0,1.0,1.0,20.0,2.988,0.3739203675758939,3.0,0.478375861271915,0.29594438875296436,0.18243147251895064
1286,V1,d09142021,vk7bM,1.0,deliberation,2.0,19.0,5.0,28.0,Pica1n.jpg,Pice1n.jpg,65.0,67.0,0.0,1.0,0.0,28.0,5.0,2.254,-0.3332419422455644,-2.0,0.5391863521115652,0.6608073337908656,-0.12162098167930047
1287,V1,d09142021,vk7bM,0.0,deliberation,2.0,20.0,58.0,22.0,Klinc1.jpg,Klina1.jpg,64.0,58.0,1.0,-1.0,1.0,58.0,22.0,2.25,-0.33709568780317456,6.0,0.478375861271915,0.11351291623401374,0.3648629450379013
1288,V1,d09142021,vk7bM,1.0,deliberation,2.0,21.0,19.0,34.0,Picc1n.jpg,Lasb1n.jpg,50.0,61.0,0.0,-1.0,0.0,34.0,19.0,2.515,-0.0817850446115035,-11.0,-0.3729710104831879,0.29594438875296436,-0.6689153992361523
1289,V1,d09142021,vk7bM,0.0,deliberation,2.0,22.0,9.0,33.0,Klind1.jpg,Kline1.jpg,58.0,67.0,1.0,1.0,1.0,9.0,33.0,2.295,-0.2937410502800607,-9.0,0.11351291623401374,0.6608073337908656,-0.5472944175568519
1290,V1,d09142021,vk7bM,0.0,deliberation,2.0,23.0,38.0,44.0,Krasa1.jpg,Mackb1.jpg,57.0,59.0,1.0,-1.0,0.0,44.0,38.0,3.163,0.5425217357213368,-2.0,0.052702425394363546,0.17432340707366395,-0.12162098167930041
1291,V1,d09142021,vk7bM,0.0,deliberation,3.0,24.0,50.0,23.0,Klic1n.jpg,Rohlb1.jpg,64.0,60.0,0.0,1.0,1.0,50.0,23.0,1.98,-0.5972235129418582,4.0,0.478375861271915,0.23513389791331415,0.24324196335860085
1292,V1,d09142021,vk7bM,0.0,deliberation,3.0,25.0,58.0,22.0,Klinc1.jpg,Klina1.jpg,64.0,58.0,0.0,-1.0,1.0,58.0,22.0,1.685,-0.881437247815605,6.0,0.478375861271915,0.11351291623401374,0.3648629450379013
1293,V1,d09142021,vk7bM,0.0,deliberation,3.0,26.0,9.0,33.0,Klind1.jpg,Kline1.jpg,58.0,67.0,0.0,1.0,1.0,9.0,33.0,1.619,-0.9450240495161721,-9.0,0.11351291623401374,0.6608073337908656,-0.5472944175568519
1294,V1,d09142021,vk7bM,0.0,deliberation,3.0,27.0,2.0,69.0,Dekb1n.jpg,Picad1.jpg,62.0,64.0,0.0,-1.0,0.0,69.0,2.0,2.035,-0.5442345115247188,-2.0,0.3567548795926146,0.478375861271915,-0.12162098167930041
1295,V1,d09142021,vk7bM,1.0,deliberation,3.0,28.0,37.0,66.0,Deka1n.jpg,Vinca1.jpg,68.0,59.0,0.0,-1.0,1.0,37.0,66.0,1.865,-0.7080186977231493,9.0,0.7216178246305158,0.17432340707366395,0.5472944175568519
1296,V1,d09142021,vk7bM,1.0,deliberation,3.0,29.0,19.0,34.0,Picc1n.jpg,Lasb1n.jpg,50.0,61.0,0.0,-1.0,0.0,34.0,19.0,1.569,-0.9931958689862987,-11.0,-0.3729710104831879,0.29594438875296436,-0.6689153992361523
1297,V1,d09142021,vk7bM,1.0,deliberation,3.0,30.0,46.0,64.0,Lewb1n.jpg,Vincb1.jpg,42.0,64.0,0.0,-1.0,1.0,46.0,64.0,1.867,-0.7060918249443442,-22.0,-0.8594549372003896,0.478375861271915,-1.3378307984723046
1298,V1,d09142021,vk7bM,1.0,deliberation,3.0,31.0,5.0,28.0,Pica1n.jpg,Pice1n.jpg,65.0,67.0,0.0,1.0,0.0,28.0,5.0,1.885,-0.6887499699350986,-2.0,0.5391863521115652,0.6608073337908656,-0.12162098167930047
1299,V1,d09142021,vk7bM,0.0,deliberation,3.0,32.0,38.0,44.0,Krasa1.jpg,Mackb1.jpg,57.0,59.0,0.0,-1.0,0.0,44.0,38.0,1.45,-1.1078447993252,-2.0,0.052702425394363546,0.17432340707366395,-0.12162098167930041
1300,V1,d09142021,vk7bM,1.0,deliberation,3.0,33.0,67.0,21.0,Picab1.jpg,Kupkc1.jpg,60.0,59.0,0.0,1.0,0.0,21.0,67.0,1.681,-0.8852909933732152,1.0,0.23513389791331415,0.17432340707366395,0.060810490839650205
