,version,group,PID,phase,block,trial,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,explain_trial,explain_response,novel_left,left_chosen,chosen_obj,unchosen_obj,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
1081,V1,d09172021,I2664,interference,3.0,16.0,38.0,20.0,Krasa1.jpg,Picb1n.jpg,28.0,27.0,0.0,,0.0,1.0,38.0,20.0,0.6970000000000001,-0.9839894073772236,1.0,-0.2546298146331077,-0.30092614456640004,0.0462963299332923
1082,V1,d09172021,I2664,interference,3.0,17.0,57.0,17.0,Lassa1.jpg,Picaa1.jpg,37.0,32.0,0.0,,1.0,0.0,17.0,57.0,0.6829999999999999,-1.0054322758188579,5.0,0.16203715476652308,-0.06944449489993848,0.2314816496664616
1083,V1,d09142021,Ql1sb,interference,1.0,0.0,21.0,44.0,Kupkc1.jpg,Mackb1.jpg,75.0,54.0,1.0,,0.0,1.0,21.0,44.0,1.196,-0.33518171600944396,21.0,0.6033535547524856,-0.5537628516221441,1.1571164063746298
1084,V1,d09142021,Ql1sb,interference,1.0,1.0,19.0,40.0,Picc1n.jpg,Vinc1n.jpg,47.0,68.0,1.0,,0.0,0.0,40.0,19.0,2.336,1.981399224547574,-21.0,-0.9394683204136872,0.21764808596094246,-1.1571164063746298
1085,V1,d09142021,Ql1sb,interference,1.0,2.0,29.0,41.0,Klinb1.jpg,Picae1.jpg,57.0,65.0,0.0,,1.0,0.0,41.0,29.0,1.0979999999999999,-0.5343263933555734,-8.0,-0.38846050785433983,0.052345742193138166,-0.4408062500474779
1086,V1,d09142021,Ql1sb,interference,1.0,3.0,13.0,65.0,Kupka1.jpg,Roha1n.jpg,75.0,66.0,0.0,,1.0,1.0,13.0,65.0,1.979,1.2559436142152451,9.0,0.6033535547524856,0.10744652344907292,0.4959070313034128
1087,V1,d09142021,Ql1sb,interference,1.0,4.0,10.0,56.0,Vinb1n.jpg,Clib1n.jpg,65.0,58.0,1.0,,1.0,0.0,56.0,10.0,1.755,0.8007557802812341,7.0,0.052345742193138166,-0.3333597265984051,0.3857054687915432
1088,V1,d09142021,Ql1sb,interference,1.0,5.0,68.0,31.0,Mondb1.jpg,Picac1.jpg,63.0,61.0,0.0,,0.0,0.0,31.0,68.0,2.311,1.9305970109388677,2.0,-0.05785582031873133,-0.16805738283060084,0.11020156251186952
1089,V1,d09142021,Ql1sb,interference,2.0,6.0,19.0,40.0,Picc1n.jpg,Vinc1n.jpg,47.0,68.0,0.0,,0.0,0.0,40.0,19.0,1.3530000000000002,-0.016143814546766926,-21.0,-0.9394683204136872,0.21764808596094246,-1.1571164063746298
1090,V1,d09142021,Ql1sb,interference,2.0,7.0,13.0,65.0,Kupka1.jpg,Roha1n.jpg,75.0,66.0,1.0,,1.0,1.0,13.0,65.0,0.805,-1.129728336849614,9.0,0.6033535547524856,0.10744652344907292,0.4959070313034128
1091,V1,d09142021,Ql1sb,interference,2.0,8.0,29.0,41.0,Klinb1.jpg,Picae1.jpg,57.0,65.0,1.0,,1.0,0.0,41.0,29.0,0.898,-0.940744102225226,-8.0,-0.38846050785433983,0.052345742193138166,-0.4408062500474779
1092,V1,d09142021,Ql1sb,interference,2.0,9.0,68.0,31.0,Mondb1.jpg,Picac1.jpg,63.0,61.0,1.0,,0.0,0.0,31.0,68.0,0.95,-0.8350754979191164,2.0,-0.05785582031873133,-0.16805738283060084,0.11020156251186952
1093,V1,d09142021,Ql1sb,interference,2.0,10.0,21.0,44.0,Kupkc1.jpg,Mackb1.jpg,75.0,54.0,0.0,,0.0,1.0,21.0,44.0,1.4669999999999999,0.2155142795089351,21.0,0.6033535547524856,-0.5537628516221441,1.1571164063746298
1094,V1,d09142021,Ql1sb,interference,2.0,11.0,10.0,56.0,Vinb1n.jpg,Clib1n.jpg,65.0,58.0,0.0,,1.0,0.0,56.0,10.0,1.11,-0.5099413308233942,7.0,0.052345742193138166,-0.3333597265984051,0.3857054687915432
1095,V1,d09142021,Ql1sb,interference,3.0,12.0,29.0,41.0,Klinb1.jpg,Picae1.jpg,57.0,65.0,0.0,,1.0,0.0,41.0,29.0,1.652,0.5914506602133631,-8.0,-0.38846050785433983,0.052345742193138166,-0.4408062500474779
1096,V1,d09142021,Ql1sb,interference,3.0,13.0,21.0,44.0,Kupkc1.jpg,Mackb1.jpg,75.0,54.0,0.0,,0.0,1.0,21.0,44.0,0.8079999999999999,-1.1236320712165693,21.0,0.6033535547524856,-0.5537628516221441,1.1571164063746298
1097,V1,d09142021,Ql1sb,interference,3.0,14.0,19.0,40.0,Picc1n.jpg,Vinc1n.jpg,47.0,68.0,0.0,,0.0,0.0,40.0,19.0,1.653,0.5934827487577117,-21.0,-0.9394683204136872,0.21764808596094246,-1.1571164063746298
1098,V1,d09142021,Ql1sb,interference,3.0,15.0,68.0,31.0,Mondb1.jpg,Picac1.jpg,63.0,61.0,0.0,,0.0,0.0,31.0,68.0,1.27,-0.18480716372767256,2.0,-0.05785582031873133,-0.16805738283060084,0.11020156251186952
1099,V1,d09142021,Ql1sb,interference,3.0,16.0,13.0,65.0,Kupka1.jpg,Roha1n.jpg,75.0,66.0,0.0,,1.0,1.0,13.0,65.0,0.8809999999999999,-0.9752896074791464,9.0,0.6033535547524856,0.10744652344907292,0.4959070313034128
1100,V1,d09142021,Ql1sb,interference,3.0,17.0,10.0,56.0,Vinb1n.jpg,Clib1n.jpg,65.0,58.0,0.0,,1.0,0.0,56.0,10.0,0.975,-0.7842732843104098,7.0,0.052345742193138166,-0.3333597265984051,0.3857054687915432
1101,V1,d09142021,aFaSz,interference,1.0,0.0,56.0,42.0,Clib1n.jpg,Mackc1.jpg,38.0,60.0,1.0,,1.0,0.0,42.0,56.0,1.24,0.192955638765636,-22.0,-0.5367530040236893,0.2711306508352273,-0.8078836548589166
1102,V1,d09142021,aFaSz,interference,1.0,1.0,57.0,68.0,Lassa1.jpg,Mondb1.jpg,69.0,37.0,0.0,,0.0,1.0,57.0,68.0,1.5859999999999999,0.9727919257431712,32.0,0.6016285096411477,-0.5734749883354582,1.1751034979766055
1103,V1,d09142021,aFaSz,interference,1.0,2.0,1.0,12.0,Monda1.jpg,Klie1n.jpg,69.0,36.0,0.0,,0.0,1.0,1.0,12.0,2.077,2.0794382173789208,33.0,0.6016285096411477,-0.6101969726472272,1.2118254822883747
1104,V1,d09142021,aFaSz,interference,1.0,3.0,26.0,7.0,Klid1n.jpg,Macb1n.jpg,63.0,63.0,1.0,,0.0,1.0,26.0,7.0,1.344,0.4273572972791149,0.0,0.3812966037705341,0.3812966037705341,0.0
1105,V1,d09142021,aFaSz,interference,1.0,4.0,4.0,48.0,Krasb1.jpg,Maca1n.jpg,42.0,33.0,1.0,,1.0,0.0,48.0,4.0,1.054,-0.22626271203731615,9.0,-0.3898650667766135,-0.7203629255825339,0.3304978588059204
1106,V1,d09142021,aFaSz,interference,1.0,5.0,43.0,41.0,Clifb1.jpg,Picae1.jpg,73.0,65.0,0.0,,1.0,0.0,41.0,43.0,1.575,0.9479994426311684,8.0,0.7485164468882234,0.454740572394072,0.29377587449415143
1107,V1,d09142021,aFaSz,interference,2.0,6.0,26.0,7.0,Klid1n.jpg,Macb1n.jpg,63.0,63.0,0.0,,0.0,1.0,26.0,7.0,0.853,-0.6792889943566358,0.0,0.3812966037705341,0.3812966037705341,0.0
1108,V1,d09142021,aFaSz,interference,2.0,7.0,43.0,41.0,Clifb1.jpg,Picae1.jpg,73.0,65.0,1.0,,1.0,0.0,41.0,43.0,0.7929999999999999,-0.8145207204221041,8.0,0.7485164468882234,0.454740572394072,0.29377587449415143
1109,V1,d09142021,aFaSz,interference,2.0,8.0,4.0,48.0,Krasb1.jpg,Maca1n.jpg,42.0,33.0,0.0,,1.0,0.0,48.0,4.0,2.043,2.002806905941823,9.0,-0.3898650667766135,-0.7203629255825339,0.3304978588059204
1110,V1,d09142021,aFaSz,interference,2.0,9.0,57.0,68.0,Lassa1.jpg,Mondb1.jpg,69.0,37.0,1.0,,0.0,1.0,57.0,68.0,1.148,-0.01439967453474921,32.0,0.6016285096411477,-0.5734749883354582,1.1751034979766055
1111,V1,d09142021,aFaSz,interference,2.0,10.0,56.0,42.0,Clib1n.jpg,Mackc1.jpg,38.0,60.0,0.0,,1.0,0.0,42.0,56.0,1.069,-0.1924547805209493,-22.0,-0.5367530040236893,0.2711306508352273,-0.8078836548589166
1112,V1,d09142021,aFaSz,interference,2.0,11.0,1.0,12.0,Monda1.jpg,Klie1n.jpg,69.0,36.0,1.0,,0.0,1.0,1.0,12.0,1.409,0.5738583338500389,33.0,0.6016285096411477,-0.6101969726472272,1.2118254822883747
1113,V1,d09142021,aFaSz,interference,3.0,12.0,43.0,41.0,Clifb1.jpg,Picae1.jpg,73.0,65.0,0.0,,1.0,0.0,41.0,43.0,0.594,-1.2630392785392417,8.0,0.7485164468882234,0.454740572394072,0.29377587449415143
1114,V1,d09142021,aFaSz,interference,3.0,13.0,57.0,68.0,Lassa1.jpg,Mondb1.jpg,69.0,37.0,0.0,,0.0,1.0,57.0,68.0,0.634,-1.1728847944955958,32.0,0.6016285096411477,-0.5734749883354582,1.1751034979766055
1115,V1,d09142021,aFaSz,interference,3.0,14.0,1.0,12.0,Monda1.jpg,Klie1n.jpg,69.0,36.0,0.0,,0.0,1.0,1.0,12.0,0.765,-0.8776288592526561,33.0,0.6016285096411477,-0.6101969726472272,1.2118254822883747
1116,V1,d09142021,aFaSz,interference,3.0,15.0,4.0,48.0,Krasb1.jpg,Maca1n.jpg,42.0,33.0,0.0,,1.0,0.0,48.0,4.0,0.794,-0.812266858321013,9.0,-0.3898650667766135,-0.7203629255825339,0.3304978588059204
1117,V1,d09142021,aFaSz,interference,3.0,16.0,26.0,7.0,Klid1n.jpg,Macb1n.jpg,63.0,63.0,0.0,,0.0,1.0,26.0,7.0,0.889,-0.5981499587173547,0.0,0.3812966037705341,0.3812966037705341,0.0
1118,V1,d09142021,aFaSz,interference,3.0,17.0,56.0,42.0,Clib1n.jpg,Mackc1.jpg,38.0,60.0,0.0,,1.0,0.0,42.0,56.0,0.912,-0.5463111303922583,-22.0,-0.5367530040236893,0.2711306508352273,-0.8078836548589166
1119,V1,d09172021,6IT9m,interference,1.0,0.0,64.0,3.0,Vincb1.jpg,Klib1n.jpg,35.0,32.0,1.0,,1.0,0.0,3.0,64.0,6.202000000000001,3.3786101008750142,3.0,-0.4322890495132657,-0.5437676009636779,0.11147855145041237
1120,V1,d09172021,6IT9m,interference,1.0,1.0,25.0,12.0,Dekob1.jpg,Klie1n.jpg,58.0,46.0,0.0,,1.0,,,,,,12.0,0.4223798449398957,-0.023534360861753704,0.4459142058016494
1121,V1,d09172021,6IT9m,interference,1.0,1.0,25.0,12.0,Dekob1.jpg,Klie1n.jpg,58.0,46.0,0.0,,1.0,1.0,25.0,12.0,0.447,-0.9088569196152742,12.0,0.4223798449398957,-0.023534360861753704,0.4459142058016494
1122,V1,d09172021,6IT9m,interference,1.0,2.0,11.0,62.0,Clifa1.jpg,Mona1n.jpg,63.0,36.0,0.0,,0.0,1.0,11.0,62.0,1.36,-0.2286731855218539,27.0,0.6081774306905829,-0.3951295323631282,1.0033069630537113
1123,V1,d09172021,6IT9m,interference,1.0,3.0,35.0,56.0,Gusa1n.jpg,Clib1n.jpg,41.0,38.0,1.0,,0.0,1.0,35.0,56.0,1.504,-0.12139338518291365,3.0,-0.20933194661244092,-0.3208104980628533,0.11147855145041237
1124,V1,d09172021,6IT9m,interference,1.0,4.0,36.0,58.0,Gustb1.jpg,Klinc1.jpg,55.0,39.0,0.0,,0.0,0.0,58.0,36.0,3.306,1.2210941162807702,16.0,0.31090129348948337,-0.28365098091271584,0.5945522744021992
1125,V1,d09172021,6IT9m,interference,1.0,5.0,20.0,63.0,Picb1n.jpg,Lewia1.jpg,59.0,55.0,1.0,,1.0,1.0,20.0,63.0,2.455,0.5871002962221714,4.0,0.4595393620900332,0.31090129348948337,0.1486380686005498
1126,V1,d09172021,6IT9m,interference,2.0,6.0,64.0,3.0,Vincb1.jpg,Klib1n.jpg,35.0,32.0,0.0,,1.0,0.0,3.0,64.0,1.161,-0.37692790960136174,3.0,-0.4322890495132657,-0.5437676009636779,0.11147855145041237
1127,V1,d09172021,6IT9m,interference,2.0,7.0,11.0,62.0,Clifa1.jpg,Mona1n.jpg,63.0,36.0,1.0,,0.0,1.0,11.0,62.0,1.018,-0.4834627113268373,27.0,0.6081774306905829,-0.3951295323631282,1.0033069630537113
1128,V1,d09172021,6IT9m,interference,2.0,8.0,35.0,56.0,Gusa1n.jpg,Clib1n.jpg,41.0,38.0,0.0,,0.0,1.0,35.0,56.0,1.7069999999999999,0.029841333350453664,3.0,-0.20933194661244092,-0.3208104980628533,0.11147855145041237
1129,V1,d09172021,6IT9m,interference,2.0,9.0,36.0,58.0,Gustb1.jpg,Klinc1.jpg,55.0,39.0,1.0,,0.0,0.0,58.0,36.0,1.8090000000000002,0.10583119192386962,16.0,0.31090129348948337,-0.28365098091271584,0.5945522744021992
1130,V1,d09172021,6IT9m,interference,2.0,10.0,20.0,63.0,Picb1n.jpg,Lewia1.jpg,59.0,55.0,0.0,,1.0,1.0,20.0,63.0,1.195,-0.3515979567435564,4.0,0.4595393620900332,0.31090129348948337,0.1486380686005498
1131,V1,d09172021,6IT9m,interference,2.0,11.0,25.0,12.0,Dekob1.jpg,Klie1n.jpg,58.0,46.0,1.0,,1.0,1.0,25.0,12.0,1.768,0.07528624877181027,12.0,0.4223798449398957,-0.023534360861753704,0.4459142058016494
1132,V1,d09172021,6IT9m,interference,3.0,12.0,25.0,12.0,Dekob1.jpg,Klie1n.jpg,58.0,46.0,0.0,,1.0,1.0,25.0,12.0,2.177,0.3799906816789394,12.0,0.4223798449398957,-0.023534360861753704,0.4459142058016494
1133,V1,d09172021,6IT9m,interference,3.0,13.0,11.0,62.0,Clifa1.jpg,Mona1n.jpg,63.0,36.0,0.0,,0.0,1.0,11.0,62.0,0.8170000000000001,-0.6332074326332748,27.0,0.6081774306905829,-0.3951295323631282,1.0033069630537113
1134,V1,d09172021,6IT9m,interference,3.0,14.0,20.0,63.0,Picb1n.jpg,Lewia1.jpg,59.0,55.0,0.0,,1.0,1.0,20.0,63.0,0.706,-0.7159022787278747,4.0,0.4595393620900332,0.31090129348948337,0.1486380686005498
1135,V1,d09172021,6IT9m,interference,3.0,15.0,64.0,3.0,Vincb1.jpg,Klib1n.jpg,35.0,32.0,0.0,,1.0,0.0,3.0,64.0,0.7859999999999999,-0.6563023896506855,3.0,-0.4322890495132657,-0.5437676009636779,0.11147855145041237
1136,V1,d09172021,6IT9m,interference,3.0,16.0,36.0,58.0,Gustb1.jpg,Klinc1.jpg,55.0,39.0,0.0,,0.0,0.0,58.0,36.0,0.737,-0.6928073217104639,16.0,0.31090129348948337,-0.28365098091271584,0.5945522744021992
1137,V1,d09172021,6IT9m,interference,3.0,17.0,35.0,56.0,Gusa1n.jpg,Clib1n.jpg,41.0,38.0,0.0,,0.0,1.0,35.0,56.0,0.85,-0.6086224783889344,3.0,-0.20933194661244092,-0.3208104980628533,0.11147855145041237
1138,V1,d09172021,FoGen,interference,1.0,0.0,36.0,18.0,Gustb1.jpg,Krab1n.jpg,59.0,34.0,0.0,,0.0,1.0,36.0,18.0,3.05,-0.2316327772583259,25.0,0.1913102510751394,-0.9209586505245091,1.1122689015996483
1139,V1,d09172021,FoGen,interference,1.0,1.0,42.0,68.0,Mackc1.jpg,Mondb1.jpg,67.0,36.0,0.0,,0.0,1.0,42.0,68.0,2.931,-0.2949989852899137,31.0,0.5472362995870269,-0.8319771383965372,1.3792134379835639
1140,V1,d09172021,FoGen,interference,1.0,2.0,10.0,11.0,Vinb1n.jpg,Clifa1.jpg,35.0,62.0,1.0,,1.0,0.0,11.0,10.0,2.863,-0.33120824702224977,-27.0,-0.8764678944605231,0.3247825192670972,-1.2012504137276203
1141,V1,d09172021,FoGen,interference,1.0,3.0,3.0,56.0,Klib1n.jpg,Clib1n.jpg,60.0,35.0,1.0,,0.0,0.0,56.0,3.0,7.899,2.350407077743104,25.0,0.2358010071391253,-0.8764678944605231,1.1122689015996483
1142,V1,d09172021,FoGen,interference,1.0,4.0,59.0,26.0,Macka1.jpg,Klid1n.jpg,70.0,69.0,0.0,,1.0,0.0,26.0,59.0,6.46,1.5841552007897,1.0,0.6807085677789847,0.6362178117149988,0.044490756063985885
1143,V1,d09172021,FoGen,interference,1.0,5.0,27.0,17.0,Gustc1.jpg,Picaa1.jpg,67.0,64.0,1.0,,1.0,0.0,17.0,27.0,4.652,0.6214148300240605,3.0,0.5472362995870269,0.41376403139506907,0.13347226819195784
1144,V1,d09172021,FoGen,interference,2.0,6.0,27.0,17.0,Gustc1.jpg,Picaa1.jpg,67.0,64.0,0.0,,1.0,0.0,17.0,27.0,2.323,-0.6187523843084474,3.0,0.5472362995870269,0.41376403139506907,0.13347226819195784
1145,V1,d09172021,FoGen,interference,2.0,7.0,36.0,18.0,Gustb1.jpg,Krab1n.jpg,59.0,34.0,1.0,,0.0,1.0,36.0,18.0,3.785,0.1597467429367766,25.0,0.1913102510751394,-0.9209586505245091,1.1122689015996483
1146,V1,d09172021,FoGen,interference,2.0,8.0,3.0,56.0,Klib1n.jpg,Clib1n.jpg,60.0,35.0,0.0,,0.0,0.0,56.0,3.0,4.311,0.4398360322192579,25.0,0.2358010071391253,-0.8764678944605231,1.1122689015996483
1147,V1,d09172021,FoGen,interference,2.0,9.0,10.0,11.0,Vinb1n.jpg,Clifa1.jpg,35.0,62.0,0.0,,1.0,0.0,11.0,10.0,2.6519999999999997,-0.4435634562211158,-27.0,-0.8764678944605231,0.3247825192670972,-1.2012504137276203
1148,V1,d09172021,FoGen,interference,2.0,10.0,42.0,68.0,Mackc1.jpg,Mondb1.jpg,67.0,36.0,1.0,,0.0,1.0,42.0,68.0,6.745,1.7359146065796376,31.0,0.5472362995870269,-0.8319771383965372,1.3792134379835639
1149,V1,d09172021,FoGen,interference,2.0,11.0,59.0,26.0,Macka1.jpg,Klid1n.jpg,70.0,69.0,1.0,,1.0,0.0,26.0,59.0,3.484,-0.0005324891431225295,1.0,0.6807085677789847,0.6362178117149988,0.044490756063985885
1150,V1,d09172021,FoGen,interference,3.0,12.0,36.0,18.0,Gustb1.jpg,Krab1n.jpg,59.0,34.0,0.0,,0.0,1.0,36.0,18.0,2.61,-0.4659280002322647,25.0,0.1913102510751394,-0.9209586505245091,1.1122689015996483
1151,V1,d09172021,FoGen,interference,3.0,13.0,59.0,26.0,Macka1.jpg,Klid1n.jpg,70.0,69.0,0.0,,1.0,0.0,26.0,59.0,1.6059999999999999,-1.0005470999273431,1.0,0.6807085677789847,0.6362178117149988,0.044490756063985885
1152,V1,d09172021,FoGen,interference,3.0,14.0,10.0,11.0,Vinb1n.jpg,Clifa1.jpg,35.0,62.0,0.0,,1.0,0.0,11.0,10.0,2.5469999999999997,-0.4994748162489875,-27.0,-0.8764678944605231,0.3247825192670972,-1.2012504137276203
1153,V1,d09172021,FoGen,interference,3.0,15.0,3.0,56.0,Klib1n.jpg,Clib1n.jpg,60.0,35.0,0.0,,0.0,0.0,56.0,3.0,1.744,-0.927063598176426,25.0,0.2358010071391253,-0.8764678944605231,1.1122689015996483
1154,V1,d09172021,FoGen,interference,3.0,16.0,42.0,68.0,Mackc1.jpg,Mondb1.jpg,67.0,36.0,0.0,,0.0,1.0,42.0,68.0,1.297,-1.1650862451522228,31.0,0.5472362995870269,-0.8319771383965372,1.3792134379835639
1155,V1,d09172021,FoGen,interference,3.0,17.0,27.0,17.0,Gustc1.jpg,Picaa1.jpg,67.0,64.0,0.0,,1.0,0.0,17.0,27.0,1.771,-0.9126863913121162,3.0,0.5472362995870269,0.41376403139506907,0.13347226819195784
1156,V1,d09172021,PeMBY,interference,1.0,0.0,4.0,12.0,Krasb1.jpg,Klie1n.jpg,35.0,37.0,0.0,,0.0,0.0,12.0,4.0,2.4419999999999997,1.2315249134285071,-2.0,-0.464028271748193,-0.3649475019798956,-0.09908076976829744
1157,V1,d09172021,PeMBY,interference,1.0,1.0,64.0,19.0,Vincb1.jpg,Picc1n.jpg,43.0,35.0,0.0,,0.0,1.0,64.0,19.0,2.55,1.364588743558843,8.0,-0.06770519267500329,-0.464028271748193,0.39632307907318975
1158,V1,d09172021,PeMBY,interference,1.0,2.0,31.0,13.0,Picac1.jpg,Kupka1.jpg,55.0,31.0,1.0,,1.0,1.0,31.0,13.0,2.795,1.6664465063545144,24.0,0.5267794259347814,-0.6621898112847879,1.1889692372195697
1159,V1,d09172021,PeMBY,interference,1.0,3.0,60.0,59.0,Kupc1n.jpg,Macka1.jpg,30.0,42.0,1.0,,0.0,1.0,60.0,59.0,2.404,1.1847061583826473,-12.0,-0.7117301961689367,-0.11724557755915198,-0.5944846186097847
1160,V1,d09172021,PeMBY,interference,1.0,4.0,48.0,38.0,Maca1n.jpg,Krasa1.jpg,36.0,39.0,1.0,,1.0,1.0,48.0,38.0,3.0210000000000004,1.944894891627256,-3.0,-0.4144878868640444,-0.2658667322115982,-0.1486211546524462
1161,V1,d09172021,PeMBY,interference,1.0,5.0,0.0,32.0,Monb1n.jpg,Kupkb1.jpg,31.0,58.0,0.0,,1.0,0.0,32.0,0.0,1.405,-0.04613427032296673,-27.0,-0.6621898112847879,0.6754005805872276,-1.3375903918720156
1162,V1,d09172021,PeMBY,interference,2.0,6.0,31.0,13.0,Picac1.jpg,Kupka1.jpg,55.0,31.0,0.0,,1.0,1.0,31.0,13.0,1.003,-0.5414274158081089,24.0,0.5267794259347814,-0.6621898112847879,1.1889692372195697
1163,V1,d09172021,PeMBY,interference,2.0,7.0,48.0,38.0,Maca1n.jpg,Krasa1.jpg,36.0,39.0,0.0,,1.0,1.0,48.0,38.0,1.145,-0.3664731206367402,-3.0,-0.4144878868640444,-0.2658667322115982,-0.1486211546524462
1164,V1,d09172021,PeMBY,interference,2.0,8.0,4.0,12.0,Krasb1.jpg,Klie1n.jpg,35.0,37.0,1.0,,0.0,0.0,12.0,4.0,0.825,-0.760736321022923,-2.0,-0.464028271748193,-0.3649475019798956,-0.09908076976829744
1165,V1,d09172021,PeMBY,interference,2.0,9.0,0.0,32.0,Monb1n.jpg,Kupkb1.jpg,31.0,58.0,1.0,,1.0,0.0,32.0,0.0,0.804,-0.7866098435482661,-27.0,-0.6621898112847879,0.6754005805872276,-1.3375903918720156
1166,V1,d09172021,PeMBY,interference,2.0,10.0,64.0,19.0,Vincb1.jpg,Picc1n.jpg,43.0,35.0,1.0,,0.0,1.0,64.0,19.0,1.034,-0.5032331682706973,8.0,-0.06770519267500329,-0.464028271748193,0.39632307907318975
1167,V1,d09172021,PeMBY,interference,2.0,11.0,60.0,59.0,Kupc1n.jpg,Macka1.jpg,30.0,42.0,0.0,,0.0,1.0,60.0,59.0,0.9620000000000001,-0.5919423883575885,-12.0,-0.7117301961689367,-0.11724557755915198,-0.5944846186097847
1168,V1,d09172021,PeMBY,interference,3.0,12.0,64.0,19.0,Vincb1.jpg,Picc1n.jpg,43.0,35.0,0.0,,0.0,1.0,64.0,19.0,0.971,-0.5808537358467271,8.0,-0.06770519267500329,-0.464028271748193,0.39632307907318975
1169,V1,d09172021,PeMBY,interference,3.0,13.0,60.0,59.0,Kupc1n.jpg,Macka1.jpg,30.0,42.0,0.0,,0.0,1.0,60.0,59.0,0.635,-0.9948300962522191,-12.0,-0.7117301961689367,-0.11724557755915198,-0.5944846186097847
1170,V1,d09172021,PeMBY,interference,3.0,14.0,4.0,12.0,Krasb1.jpg,Klie1n.jpg,35.0,37.0,0.0,,0.0,0.0,12.0,4.0,0.722,-0.8876397886472255,-2.0,-0.464028271748193,-0.3649475019798956,-0.09908076976829744
1171,V1,d09172021,PeMBY,interference,3.0,15.0,48.0,38.0,Maca1n.jpg,Krasa1.jpg,36.0,39.0,0.0,,1.0,1.0,48.0,38.0,1.631,0.2323141149497748,-3.0,-0.4144878868640444,-0.2658667322115982,-0.1486211546524462
1172,V1,d09172021,PeMBY,interference,3.0,16.0,31.0,13.0,Picac1.jpg,Kupka1.jpg,55.0,31.0,0.0,,1.0,1.0,31.0,13.0,0.914,-0.6510818684155159,24.0,0.5267794259347814,-0.6621898112847879,1.1889692372195697
1173,V1,d09172021,PeMBY,interference,3.0,17.0,0.0,32.0,Monb1n.jpg,Kupkb1.jpg,31.0,58.0,0.0,,1.0,0.0,32.0,0.0,0.701,-0.9135133111725688,-27.0,-0.6621898112847879,0.6754005805872276,-1.3375903918720156
1174,V1,d09172021,8Lifh,interference,1.0,0.0,20.0,59.0,Picb1n.jpg,Macka1.jpg,64.0,66.0,1.0,,1.0,0.0,59.0,20.0,0.895,-0.5968954133215535,-2.0,-0.5391375260078594,-0.3424916198651751,-0.19664590614268426
1175,V1,d09172021,8Lifh,interference,1.0,1.0,2.0,51.0,Dekb1n.jpg,Lewic1.jpg,68.0,68.0,1.0,,1.0,0.0,51.0,2.0,4.952,1.3147300780046354,0.0,-0.1458457137224909,-0.1458457137224909,0.0
1176,V1,d09172021,8Lifh,interference,1.0,2.0,42.0,27.0,Mackc1.jpg,Gustc1.jpg,74.0,73.0,0.0,,0.0,1.0,42.0,27.0,2.065,-0.04560090386835143,1.0,0.44409200470556176,0.3457690516342197,0.09832295307134208
1177,V1,d09172021,8Lifh,interference,1.0,3.0,56.0,47.0,Clib1n.jpg,Vina1n.jpg,64.0,71.0,1.0,,0.0,1.0,56.0,47.0,0.8220000000000001,-0.631292421176326,-7.0,-0.5391375260078594,0.14912314549153546,-0.6882606714993948
1178,V1,d09172021,8Lifh,interference,1.0,4.0,16.0,17.0,Vincc1.jpg,Picaa1.jpg,72.0,70.0,0.0,,1.0,0.0,17.0,16.0,2.061,-0.047485671422037586,2.0,0.24744609856287755,0.05080019242019333,0.19664590614268426
1179,V1,d09172021,8Lifh,interference,1.0,5.0,24.0,25.0,Lewa1n.jpg,Dekob1.jpg,74.0,68.0,0.0,,0.0,1.0,24.0,25.0,1.9080000000000001,-0.11957803035053327,6.0,0.44409200470556176,-0.1458457137224909,0.5899377184280526
1180,V1,d09172021,8Lifh,interference,2.0,6.0,24.0,25.0,Lewa1n.jpg,Dekob1.jpg,74.0,68.0,1.0,,0.0,1.0,24.0,25.0,1.406,-0.3561163583381465,6.0,0.44409200470556176,-0.1458457137224909,0.5899377184280526
1181,V1,d09172021,8Lifh,interference,2.0,7.0,56.0,47.0,Clib1n.jpg,Vina1n.jpg,64.0,71.0,0.0,,0.0,1.0,56.0,47.0,1.2819999999999998,-0.41454415250241744,-7.0,-0.5391375260078594,0.14912314549153546,-0.6882606714993948
1182,V1,d09172021,8Lifh,interference,2.0,8.0,42.0,27.0,Mackc1.jpg,Gustc1.jpg,74.0,73.0,1.0,,0.0,1.0,42.0,27.0,1.632,-0.2496269915548784,1.0,0.44409200470556176,0.3457690516342197,0.09832295307134208
1183,V1,d09172021,8Lifh,interference,2.0,9.0,16.0,17.0,Vincc1.jpg,Picaa1.jpg,72.0,70.0,1.0,,1.0,0.0,17.0,16.0,3.835,0.7884087386377749,2.0,0.24744609856287755,0.05080019242019333,0.19664590614268426
1184,V1,d09172021,8Lifh,interference,2.0,10.0,2.0,51.0,Dekb1n.jpg,Lewic1.jpg,68.0,68.0,0.0,,1.0,0.0,51.0,2.0,2.004,-0.07434360906206536,0.0,-0.1458457137224909,-0.1458457137224909,0.0
1185,V1,d09172021,8Lifh,interference,2.0,11.0,20.0,59.0,Picb1n.jpg,Macka1.jpg,64.0,66.0,0.0,,1.0,0.0,59.0,20.0,8.849,3.1509648671833776,-2.0,-0.5391375260078594,-0.3424916198651751,-0.19664590614268426
