,version,group,PID,phase,trial,stimulus_id,painting,rt,rating,zscored_rt,zscored_rating
1837,V1,d09172021,icC9x,rating,37.0,2.0,Dekb1n.jpg,3.1660000000000004,65.0,-0.3256425939631435,-0.5777010260884131
1838,V1,d09172021,icC9x,rating,38.0,41.0,Picae1.jpg,3.4730000000000003,100.0,-0.26621899842510083,1.7419398052417343
1839,V1,d09172021,icC9x,rating,39.0,16.0,Vincc1.jpg,2.525,79.0,-0.4497159644513694,0.35015530644364595
1840,V1,d09172021,icC9x,rating,40.0,46.0,Lewb1n.jpg,5.14,75.0,0.0564491897244664,0.08505349714877196
1841,V1,d09172021,icC9x,rating,41.0,57.0,Lassa1.jpg,4.082,72.0,-0.14833961835126372,-0.11377285982238355
1842,V1,d09172021,icC9x,rating,42.0,51.0,Lewic1.jpg,3.563,62.0,-0.24879840038463225,-0.7765273830595686
1843,V1,d09172021,icC9x,rating,43.0,56.0,Clib1n.jpg,4.0569999999999995,65.0,-0.15317867336250487,-0.5777010260884131
1844,V1,d09172021,icC9x,rating,44.0,48.0,Maca1n.jpg,3.64,50.0,-0.2338941109500092,-1.5718328109441906
1845,V1,d09172021,icC9x,rating,45.0,3.0,Klib1n.jpg,3.3560000000000003,69.0,-0.28886577587770995,-0.3125992167935391
1846,V1,d09172021,icC9x,rating,46.0,67.0,Picab1.jpg,2.978,86.0,-0.36203228764767775,0.8140834727096755
1847,V1,d09172021,icC9x,rating,47.0,66.0,Vinca1.jpg,4.3660000000000005,74.0,-0.09336795342356304,0.01877804482505345
1848,V1,d09172021,icC9x,rating,48.0,49.0,Lewc1n.jpg,4.102,55.0,-0.1444683743422706,-1.2404555493255982
1849,V1,d09172021,icC9x,rating,49.0,64.0,Vincb1.jpg,3.3139999999999996,70.0,-0.2969953882965952,-0.24632376446982054
1850,V1,d09172021,icC9x,rating,50.0,35.0,Gusa1n.jpg,3.562,85.0,-0.24899196258508194,0.7478080203859571
1851,V1,d09172021,icC9x,rating,51.0,55.0,Clia1n.jpg,15.924000000000001,70.0,2.1438239593734965,-0.24632376446982054
1852,V1,d09172021,icC9x,rating,52.0,39.0,Kupb1n.jpg,6.692,63.0,0.356857724822324,-0.7102519307358501
1853,V1,d09172021,icC9x,rating,53.0,0.0,Monb1n.jpg,6.186,74.0,0.2589152513948008,0.01877804482505345
1854,V1,d09172021,icC9x,rating,54.0,7.0,Macb1n.jpg,2.608,66.0,-0.4336503018140484,-0.5114255737646946
1855,V1,d09172021,icC9x,rating,55.0,24.0,Lewa1n.jpg,5.18,92.0,0.06419167774245242,1.2117361866519865
1856,V1,d09172021,icC9x,rating,56.0,27.0,Gustc1.jpg,7.454,100.0,0.5043521215649576,1.7419398052417343
1857,V1,d09172021,icC9x,rating,57.0,60.0,Kupc1n.jpg,3.072,77.0,-0.3438374408054106,0.21760440179620896
1858,V1,d09172021,icC9x,rating,58.0,12.0,Klie1n.jpg,4.157,88.0,-0.1338224533175399,0.9466343773571124
1859,V1,d09172021,icC9x,rating,59.0,20.0,Picb1n.jpg,2.452,65.0,-0.4638460050841939,-0.5777010260884131
1860,V1,d09142021,0au00,rating,0.0,36.0,Gustb1.jpg,6.614,91.0,2.072615287717308,2.0623897991461884
1861,V1,d09142021,0au00,rating,1.0,60.0,Kupc1n.jpg,5.5920000000000005,20.0,1.4465949571891976,-0.09415918081521626
1862,V1,d09142021,0au00,rating,2.0,1.0,Monda1.jpg,3.092,15.0,-0.08476592962124765,-0.24602882729137146
1863,V1,d09142021,0au00,rating,3.0,50.0,Klic1n.jpg,5.419,41.0,1.3406247838219147,0.5436933343846356
1864,V1,d09142021,0au00,rating,4.0,18.0,Krab1n.jpg,2.576,0.0,-0.4008388166589236,-0.7016377667198371
1865,V1,d09142021,0au00,rating,5.0,34.0,Lasb1n.jpg,3.134,0.0,-0.059039066722832274,-0.7016377667198371
1866,V1,d09142021,0au00,rating,6.0,47.0,Vina1n.jpg,2.541,0.0,-0.42227786907427,-0.7016377667198371
1867,V1,d09142021,0au00,rating,7.0,20.0,Picb1n.jpg,2.028,0.0,-0.7365131230477733,-0.7016377667198371
1868,V1,d09142021,0au00,rating,8.0,17.0,Picaa1.jpg,6.885,66.0,2.23861480784756,1.3030415667654116
1869,V1,d09142021,0au00,rating,9.0,19.0,Picc1n.jpg,5.718999999999999,51.0,1.5243880902391689,0.847432627336946
1870,V1,d09142021,0au00,rating,10.0,63.0,Lewia1.jpg,5.16,30.0,1.181975795948353,0.20958011213709413
1871,V1,d09142021,0au00,rating,11.0,68.0,Mondb1.jpg,1.932,0.0,-0.7953173811012945,-0.7016377667198371
1872,V1,d09142021,0au00,rating,12.0,35.0,Gusa1n.jpg,7.6770000000000005,69.0,2.723749936789109,1.3941633546511047
1873,V1,d09142021,0au00,rating,13.0,51.0,Lewic1.jpg,3.8369999999999997,31.0,0.3715796146482652,0.2399540414323252
1874,V1,d09142021,0au00,rating,14.0,62.0,Mona1n.jpg,2.42,17.0,-0.4963957359958955,-0.18528096870090935
1875,V1,d09142021,0au00,rating,15.0,46.0,Lewb1n.jpg,3.075,22.0,-0.0951791836515586,-0.03341132222475419
1876,V1,d09142021,0au00,rating,16.0,33.0,Kline1.jpg,1.7830000000000001,0.0,-0.8865864899551971,-0.7016377667198371
1877,V1,d09142021,0au00,rating,17.0,37.0,Deka1n.jpg,5.006,69.0,1.0876439653208296,1.3941633546511047
1878,V1,d09142021,0au00,rating,18.0,41.0,Picae1.jpg,1.939,0.0,-0.7910295706182252,-0.7016377667198371
1879,V1,d09142021,0au00,rating,19.0,8.0,Picd1n.jpg,4.854,70.0,0.9945372234027544,1.4245372839463355
1880,V1,d09142021,0au00,rating,20.0,42.0,Mackc1.jpg,1.8019999999999998,0.0,-0.8749481472154376,-0.7016377667198371
1881,V1,d09142021,0au00,rating,21.0,5.0,Pica1n.jpg,1.776,0.0,-0.8908743004382662,-0.7016377667198371
1882,V1,d09142021,0au00,rating,22.0,65.0,Roha1n.jpg,2.408,0.0,-0.5037462682525856,-0.7016377667198371
1883,V1,d09142021,0au00,rating,23.0,64.0,Vincb1.jpg,2.414,0.0,-0.5000710021242405,-0.7016377667198371
1884,V1,d09142021,0au00,rating,24.0,13.0,Kupka1.jpg,1.85,0.0,-0.845546018188677,-0.7016377667198371
1885,V1,d09142021,0au00,rating,25.0,66.0,Vinca1.jpg,1.771,0.0,-0.8939370222118872,-0.7016377667198371
1886,V1,d09142021,0au00,rating,26.0,14.0,Grib1n.jpg,1.729,0.0,-0.9196638851103026,-0.7016377667198371
1887,V1,d09142021,0au00,rating,27.0,49.0,Lewc1n.jpg,3.384,15.0,0.09409702195821228,-0.24602882729137146
1888,V1,d09142021,0au00,rating,28.0,40.0,Vinc1n.jpg,2.0669999999999997,0.0,-0.7126238932135303,-0.7016377667198371
1889,V1,d09142021,0au00,rating,29.0,44.0,Mackb1.jpg,2.7439999999999998,0.0,-0.2979313650652616,-0.7016377667198371
1890,V1,d09142021,0au00,rating,30.0,58.0,Klinc1.jpg,3.1489999999999996,0.0,-0.049850901401969516,-0.7016377667198371
1891,V1,d09142021,0au00,rating,31.0,24.0,Lewa1n.jpg,3.727,11.0,0.3041997356286054,-0.3675245444722957
1892,V1,d09142021,0au00,rating,32.0,43.0,Clifb1.jpg,3.946,37.0,0.4383469493132006,0.4221976172037114
1893,V1,d09142021,0au00,rating,33.0,61.0,Grigb1.jpg,3.717,90.0,0.29807429208136377,2.032015869850957
1894,V1,d09142021,0au00,rating,34.0,7.0,Macb1n.jpg,5.063,7.0,1.1225589935401077,-0.4890202616532198
1895,V1,d09142021,0au00,rating,35.0,21.0,Kupkc1.jpg,1.88,0.0,-0.8271696875469517,-0.7016377667198371
1896,V1,d09142021,0au00,rating,36.0,54.0,Rohla1.jpg,1.699,0.0,-0.938040215752028,-0.7016377667198371
1897,V1,d09142021,0au00,rating,37.0,12.0,Klie1n.jpg,4.088,62.0,0.5253282476840339,1.1815458495844875
1898,V1,d09142021,0au00,rating,38.0,22.0,Klina1.jpg,1.982,5.0,-0.7646901633650856,-0.5497681202436818
1899,V1,d09142021,0au00,rating,39.0,57.0,Lassa1.jpg,3.435,100.0,0.12533678404914547,2.335755162803267
1900,V1,d09142021,0au00,rating,40.0,2.0,Dekb1n.jpg,2.3480000000000003,5.0,-0.5404989295360364,-0.5497681202436818
1901,V1,d09142021,0au00,rating,41.0,48.0,Maca1n.jpg,2.444,6.0,-0.4816946714825152,-0.5193941909484509
1902,V1,d09142021,0au00,rating,42.0,15.0,Lassc1.jpg,2.505,80.0,-0.4443294658443404,1.728276576898646
1903,V1,d09142021,0au00,rating,43.0,10.0,Vinb1n.jpg,2.282,12.0,-0.5809268569478321,-0.33715061517706457
1904,V1,d09142021,0au00,rating,44.0,6.0,Gusc1n.jpg,3.694,78.0,0.2839857719227076,1.6675287183081842
1905,V1,d09142021,0au00,rating,45.0,3.0,Klib1n.jpg,1.7830000000000001,0.0,-0.8865864899551971,-0.7016377667198371
1906,V1,d09142021,0au00,rating,46.0,53.0,Macc1n.jpg,1.837,0.0,-0.8535090948000914,-0.7016377667198371
1907,V1,d09142021,0au00,rating,47.0,39.0,Kupb1n.jpg,1.735,0.0,-0.9159886189819576,-0.7016377667198371
1908,V1,d09142021,0au00,rating,48.0,25.0,Dekob1.jpg,3.4530000000000003,100.0,0.13636258243418056,2.335755162803267
1909,V1,d09142021,0au00,rating,49.0,26.0,Klid1n.jpg,2.48,13.0,-0.4596430747124448,-0.30677668588183354
1910,V1,d09142021,0au00,rating,50.0,23.0,Rohlb1.jpg,3.449,0.0,0.13391240501528384,-0.7016377667198371
1911,V1,d09142021,0au00,rating,51.0,27.0,Gustc1.jpg,4.292,100.0,0.650287296047766,2.335755162803267
1912,V1,d09142021,0au00,rating,52.0,0.0,Monb1n.jpg,2.113,0.0,-0.6844468528962182,-0.7016377667198371
1913,V1,d09142021,0au00,rating,53.0,11.0,Clifa1.jpg,1.8980000000000001,0.0,-0.8161438891619166,-0.7016377667198371
1914,V1,d09142021,0au00,rating,54.0,67.0,Picab1.jpg,1.855,0.0,-0.8424832964150561,-0.7016377667198371
1915,V1,d09142021,0au00,rating,55.0,16.0,Vincc1.jpg,2.085,0.0,-0.7015980948284952,-0.7016377667198371
1916,V1,d09142021,0au00,rating,56.0,69.0,Picad1.jpg,2.424,0.0,-0.4939455585769988,-0.7016377667198371
1917,V1,d09142021,0au00,rating,57.0,31.0,Picac1.jpg,2.924,69.0,-0.18767338121490967,1.3941633546511047
1918,V1,d09142021,0au00,rating,58.0,29.0,Klinb1.jpg,9.177999999999999,0.0,3.643179013230101,-0.7016377667198371
1919,V1,d09142021,0au00,rating,59.0,9.0,Klind1.jpg,3.13,4.0,-0.06148924414172899,-0.5801420495389129
1920,V1,d09172021,Kx4Qh,rating,0.0,4.0,Krasb1.jpg,4.319,57.0,-0.22294450670929614,0.12390888891040787
1921,V1,d09172021,Kx4Qh,rating,1.0,13.0,Kupka1.jpg,3.4019999999999997,67.0,-0.2923073731856565,0.860001298279169
1922,V1,d09172021,Kx4Qh,rating,2.0,53.0,Macc1n.jpg,3.536,46.0,-0.28217146903316764,-0.6857927613952294
1923,V1,d09172021,Kx4Qh,rating,3.0,14.0,Grib1n.jpg,3.0010000000000003,60.0,-0.3226394445673583,0.3447366117210362
1924,V1,d09172021,Kx4Qh,rating,4.0,18.0,Krab1n.jpg,3.565,48.0,-0.2799778778359872,-0.5385742795214772
1925,V1,d09172021,Kx4Qh,rating,5.0,12.0,Klie1n.jpg,4.119,57.0,-0.2380727218622646,0.12390888891040787
1926,V1,d09172021,Kx4Qh,rating,6.0,22.0,Klina1.jpg,3.359,68.0,-0.29555993944354475,0.9336105392160452
1927,V1,d09172021,Kx4Qh,rating,7.0,50.0,Klic1n.jpg,6.767,16.0,-0.03777515323696215,-2.8940699895015127
1928,V1,d09172021,Kx4Qh,rating,8.0,0.0,Monb1n.jpg,7.853,57.0,0.044371055043656536,0.12390888891040787
1929,V1,d09172021,Kx4Qh,rating,9.0,42.0,Mackc1.jpg,3.366,56.0,-0.2950304519131908,0.05029964797353177
1930,V1,d09172021,Kx4Qh,rating,10.0,56.0,Clib1n.jpg,2.41,56.0,-0.3673433203443801,0.05029964797353177
1931,V1,d09172021,Kx4Qh,rating,11.0,45.0,Lasc1n.jpg,2.593,39.0,-0.35350100347941393,-1.2010574479533622
1932,V1,d09172021,Kx4Qh,rating,12.0,2.0,Dekb1n.jpg,93.115,67.0,6.493680456905639,0.860001298279169
1933,V1,d09172021,Kx4Qh,rating,13.0,40.0,Vinc1n.jpg,6.82,65.0,-0.03376617622142551,0.7127828164054169
1934,V1,d09172021,Kx4Qh,rating,14.0,49.0,Lewc1n.jpg,4.677,32.0,-0.19586500158548265,-1.7163221345114952
1935,V1,d09172021,Kx4Qh,rating,15.0,43.0,Clifb1.jpg,4.798,74.0,-0.18671243141793667,1.375265984837302
1936,V1,d09172021,Kx4Qh,rating,16.0,66.0,Vinca1.jpg,6.388,72.0,-0.06644312095183742,1.2280475029635496
1937,V1,d09172021,Kx4Qh,rating,17.0,15.0,Lassc1.jpg,2.4459999999999997,57.0,-0.3646202416168458,0.12390888891040787
1938,V1,d09172021,Kx4Qh,rating,18.0,38.0,Krasa1.jpg,55.982,65.0,3.684900390529752,0.7127828164054169
1939,V1,d09172021,Kx4Qh,rating,19.0,32.0,Kupkb1.jpg,4.954,75.0,-0.1749124235986213,1.4488752257741782
1940,V1,d09172021,Kx4Qh,rating,20.0,62.0,Mona1n.jpg,9.838,57.0,0.19451859043686848,0.12390888891040787
1941,V1,d09172021,Kx4Qh,rating,21.0,31.0,Picac1.jpg,7.651,41.0,0.029091557739158405,-1.05383896607961
1942,V1,d09172021,Kx4Qh,rating,22.0,68.0,Mondb1.jpg,4.541,76.0,-0.20615218788950115,1.5224844667110538
1943,V1,d09172021,Kx4Qh,rating,23.0,11.0,Clifa1.jpg,3.239,70.0,-0.30463686853532584,1.0808290210897973
1944,V1,d09172021,Kx4Qh,rating,24.0,47.0,Vina1n.jpg,2.818,84.0,-0.33648176143232444,2.111358394206063
1945,V1,d09172021,Kx4Qh,rating,25.0,35.0,Gusa1n.jpg,4.385,57.0,-0.21795219570881652,0.12390888891040787
1946,V1,d09172021,Kx4Qh,rating,26.0,17.0,Picaa1.jpg,7.577000000000001,54.0,0.023494118132560086,-0.09691883390022046
1947,V1,d09172021,Kx4Qh,rating,27.0,52.0,Dekoa1.jpg,6.449,38.0,-0.061829015330182036,-1.2746666888902385
1948,V1,d09172021,Kx4Qh,rating,28.0,30.0,Kraa1n.jpg,4.114,62.0,-0.2384509272410888,0.4919550935947885
1949,V1,d09172021,Kx4Qh,rating,29.0,23.0,Rohlb1.jpg,7.752999999999999,36.0,0.036806947467172335,-1.4218851707639906
1950,V1,d09172021,Kx4Qh,rating,30.0,39.0,Kupb1n.jpg,4.337,81.0,-0.22158296734552896,1.8905306713954344
1951,V1,d09172021,Kx4Qh,rating,31.0,48.0,Maca1n.jpg,6.0329999999999995,48.0,-0.0932957028483564,-0.5385742795214772
1952,V1,d09172021,Kx4Qh,rating,32.0,3.0,Klib1n.jpg,5.96,47.0,-0.09881750137918993,-0.6121835204583532
1953,V1,d09172021,Kx4Qh,rating,33.0,51.0,Lewic1.jpg,4.515,53.0,-0.20811885585938705,-0.1705280748370966
1954,V1,d09172021,Kx4Qh,rating,34.0,10.0,Vinb1n.jpg,3.141,50.0,-0.3120496939602804,-0.3913557976477249
1955,V1,d09172021,Kx4Qh,rating,35.0,60.0,Kupc1n.jpg,2.7939999999999996,56.0,-0.3382971472506806,0.05029964797353177
1956,V1,d09172021,Kx4Qh,rating,36.0,20.0,Picb1n.jpg,2.7560000000000002,64.0,-0.3411715081297446,0.6391735754685407
1957,V1,d09172021,Kx4Qh,rating,37.0,6.0,Gusc1n.jpg,4.235,50.0,-0.2292983570735429,-0.3913557976477249
1958,V1,d09172021,Kx4Qh,rating,38.0,1.0,Monda1.jpg,3.3489999999999998,28.0,-0.2963163502011931,-2.010759098259
1959,V1,d09172021,Kx4Qh,rating,39.0,36.0,Gustb1.jpg,3.766,50.0,-0.26477402160725394,-0.3913557976477249
1960,V1,d09172021,Kx4Qh,rating,40.0,58.0,Klinc1.jpg,5.275,37.0,-0.15063163827810686,-1.3482759298271143
1961,V1,d09172021,Kx4Qh,rating,41.0,59.0,Macka1.jpg,3.592,65.0,-0.2779355687903365,0.7127828164054169
1962,V1,d09172021,Kx4Qh,rating,42.0,55.0,Clia1n.jpg,4.029,50.0,-0.2448804186811004,-0.3913557976477249
1963,V1,d09172021,Kx4Qh,rating,43.0,8.0,Picd1n.jpg,3.6630000000000003,46.0,-0.2725650524110327,-0.6857927613952294
1964,V1,d09172021,Kx4Qh,rating,44.0,16.0,Vincc1.jpg,4.511,31.0,-0.2084214201624464,-1.7899313754483712
1965,V1,d09172021,Kx4Qh,rating,45.0,57.0,Lassa1.jpg,4.3839999999999995,53.0,-0.21802783678458132,-0.1705280748370966
1966,V1,d09172021,Kx4Qh,rating,46.0,37.0,Deka1n.jpg,10.179,49.0,0.22031219727267976,-0.464965038584601
1967,V1,d09172021,Kx4Qh,rating,47.0,69.0,Picad1.jpg,3.7710000000000004,50.0,-0.2643958162284297,-0.3913557976477249
1968,V1,d09172021,Kx4Qh,rating,48.0,54.0,Rohla1.jpg,4.875,63.0,-0.1808880685840438,0.5655643345316645
1969,V1,d09172021,Kx4Qh,rating,49.0,67.0,Picab1.jpg,9.335,50.0,0.15647112932715293,-0.3913557976477249
1970,V1,d09172021,Kx4Qh,rating,50.0,26.0,Klid1n.jpg,5.879,38.0,-0.10494442851614218,-1.2746666888902385
1971,V1,d09172021,Kx4Qh,rating,51.0,63.0,Lewia1.jpg,5.271,60.0,-0.15093420258116627,0.3447366117210362
1972,V1,d09172021,Kx4Qh,rating,52.0,34.0,Lasb1n.jpg,3.7430000000000003,67.0,-0.2665137663498453,0.860001298279169
1973,V1,d09172021,Kx4Qh,rating,53.0,41.0,Picae1.jpg,4.379,69.0,-0.2184060421634056,1.0072197801529212
1974,V1,d09172021,Kx4Qh,rating,54.0,27.0,Gustc1.jpg,12.789000000000001,71.0,0.41773540501891815,1.1544382620266735
1975,V1,d09172021,Kx4Qh,rating,55.0,28.0,Pice1n.jpg,5.0089999999999995,63.0,-0.17075216443155491,0.5655643345316645
1976,V1,d09172021,Kx4Qh,rating,56.0,33.0,Kline1.jpg,5.606,59.0,-0.1255944421999441,0.2711273707841601
1977,V1,d09172021,Kx4Qh,rating,57.0,9.0,Klind1.jpg,6.484,53.0,-0.05918157767841255,-0.1705280748370966
1978,V1,d09172021,Kx4Qh,rating,58.0,61.0,Grigb1.jpg,4.243,41.0,-0.2286932284674241,-1.05383896607961
1979,V1,d09172021,Kx4Qh,rating,59.0,44.0,Mackb1.jpg,2.246,68.0,-0.37974845676981417,0.9336105392160452
1980,V1,d09142021,SSqcE,rating,0.0,68.0,Mondb1.jpg,3.305,64.0,3.236513519577813,0.4114417578517024
1981,V1,d09142021,SSqcE,rating,1.0,19.0,Picc1n.jpg,2.0580000000000003,63.0,-0.06576305937775767,0.3722568285324926
1982,V1,d09142021,SSqcE,rating,2.0,57.0,Lassa1.jpg,2.4619999999999997,35.0,1.0041004032509924,-0.7249211924053803
1983,V1,d09142021,SSqcE,rating,3.0,65.0,Roha1n.jpg,2.16,71.0,0.20435098316712536,0.6857362630861706
1984,V1,d09142021,SSqcE,rating,4.0,32.0,Kupkb1.jpg,2.33,54.0,0.6545410540752622,0.019592464659604875
1985,V1,d09142021,SSqcE,rating,5.0,62.0,Mona1n.jpg,1.949,77.0,-0.3544143401365037,0.9208458390014292
1986,V1,d09142021,SSqcE,rating,6.0,35.0,Gusa1n.jpg,2.378,10.0,0.7816535446846187,-1.704544425385624
1987,V1,d09142021,SSqcE,rating,7.0,38.0,Krasa1.jpg,2.123,36.0,0.1063684383224134,-0.6857362630861706
1988,V1,d09142021,SSqcE,rating,8.0,51.0,Lewic1.jpg,2.424,54.0,0.9034696815185846,0.019592464659604875
1989,V1,d09142021,SSqcE,rating,9.0,12.0,Klie1n.jpg,2.293,61.0,0.5565585092305503,0.2938869698940731
1990,V1,d09142021,SSqcE,rating,10.0,17.0,Picaa1.jpg,2.252,64.0,0.4479832568350574,0.4114417578517024
1991,V1,d09142021,SSqcE,rating,11.0,54.0,Rohla1.jpg,1.996,76.0,-0.2299500264148425,0.8816609096822193
1992,V1,d09142021,SSqcE,rating,12.0,55.0,Clia1n.jpg,2.036,33.0,-0.12402295090704545,-0.8032910510437998
1993,V1,d09142021,SSqcE,rating,13.0,67.0,Picab1.jpg,1.5759999999999998,58.0,-1.3421843192467102,0.17633218193644387
1994,V1,d09142021,SSqcE,rating,14.0,60.0,Kupc1n.jpg,1.64,56.0,-1.1727009984342356,0.09796232329802436
1995,V1,d09142021,SSqcE,rating,15.0,11.0,Clifa1.jpg,2.005,65.0,-0.20611643442558847,0.4506266871709121
1996,V1,d09142021,SSqcE,rating,16.0,7.0,Macb1n.jpg,2.844,76.0,2.015703974350453,0.8816609096822193
1997,V1,d09142021,SSqcE,rating,17.0,13.0,Kupka1.jpg,2.266,0.0,0.485057733262787,-2.0963937185777217
1998,V1,d09142021,SSqcE,rating,18.0,4.0,Krasb1.jpg,1.781,66.0,-0.7993080572692512,0.4898116164901218
1999,V1,d09142021,SSqcE,rating,19.0,66.0,Vinca1.jpg,2.742,66.0,1.7455899318055703,0.4898116164901218
2000,V1,d09142021,SSqcE,rating,20.0,39.0,Kupb1n.jpg,2.012,59.0,-0.18757919621172367,0.2155171112556536
2001,V1,d09142021,SSqcE,rating,21.0,42.0,Mackc1.jpg,2.035,61.0,-0.1266711277947401,0.2938869698940731
2002,V1,d09142021,SSqcE,rating,22.0,28.0,Pice1n.jpg,1.43,65.0,-1.7288181448501694,0.4506266871709121
2003,V1,d09142021,SSqcE,rating,23.0,52.0,Dekoa1.jpg,2.012,59.0,-0.18757919621172367,0.2155171112556536
2004,V1,d09142021,SSqcE,rating,24.0,5.0,Pica1n.jpg,1.53,60.0,-1.4640004560806767,0.2547020405748633
2005,V1,d09142021,SSqcE,rating,25.0,10.0,Vinb1n.jpg,1.609,40.0,-1.254794481952778,-0.5289965458093316
2006,V1,d09142021,SSqcE,rating,26.0,41.0,Picae1.jpg,1.46,44.0,-1.6493728382193216,-0.3722568285324926
2007,V1,d09142021,SSqcE,rating,27.0,6.0,Gusc1n.jpg,1.989,33.0,-0.2484872646287067,-0.8032910510437998
2008,V1,d09142021,SSqcE,rating,28.0,48.0,Maca1n.jpg,2.2,38.0,0.3102780586749224,-0.6073664044477511
2009,V1,d09142021,SSqcE,rating,29.0,63.0,Lewia1.jpg,2.61,29.0,1.3960305826298405,-0.9600307683206388
2010,V1,d09142021,SSqcE,rating,30.0,26.0,Klid1n.jpg,2.1519999999999997,100.0,0.183165568065566,1.8220992133432532
2011,V1,d09142021,SSqcE,rating,31.0,30.0,Kraa1n.jpg,2.245,51.0,0.4294460186211938,-0.09796232329802436
2012,V1,d09142021,SSqcE,rating,32.0,47.0,Vina1n.jpg,1.81,62.0,-0.7225109275260981,0.33307189921328284
2013,V1,d09142021,SSqcE,rating,33.0,61.0,Grigb1.jpg,2.13,62.0,0.12490567653627699,0.33307189921328284
2014,V1,d09142021,SSqcE,rating,34.0,46.0,Lewb1n.jpg,1.966,25.0,-0.3093953330456903,-1.1167704855974778
2015,V1,d09142021,SSqcE,rating,35.0,21.0,Kupkc1.jpg,2.314,57.0,0.6121702238721434,0.13714725261723412
2016,V1,d09142021,SSqcE,rating,36.0,14.0,Grib1n.jpg,2.068,76.0,-0.039281290500807815,0.8816609096822193
2017,V1,d09142021,SSqcE,rating,37.0,23.0,Rohlb1.jpg,2.083,100.0,0.00044136281461636,1.8220992133432532
2018,V1,d09142021,SSqcE,rating,38.0,1.0,Monda1.jpg,2.315,100.0,0.6148184007598381,1.8220992133432532
2019,V1,d09142021,SSqcE,rating,39.0,27.0,Gustc1.jpg,2.69,26.0,1.6078847336454345,-1.077585556278268
2020,V1,d09142021,SSqcE,rating,40.0,15.0,Lassc1.jpg,2.0669999999999997,0.0,-0.041929467388502464,-2.0963937185777217
2021,V1,d09142021,SSqcE,rating,41.0,33.0,Kline1.jpg,1.7719999999999998,64.0,-0.8231416492585053,0.4114417578517024
2022,V1,d09142021,SSqcE,rating,42.0,64.0,Vincb1.jpg,1.72,37.0,-0.9608468474186416,-0.6465513337669608
2023,V1,d09142021,SSqcE,rating,43.0,0.0,Monb1n.jpg,2.5069999999999997,25.0,1.1232683631972638,-1.1167704855974778
2024,V1,d09142021,SSqcE,rating,44.0,59.0,Macka1.jpg,1.646,38.0,-1.1568119371080658,-0.6073664044477511
2025,V1,d09142021,SSqcE,rating,45.0,2.0,Dekb1n.jpg,1.5930000000000002,57.0,-1.2971653121558968,0.13714725261723412
2026,V1,d09142021,SSqcE,rating,46.0,3.0,Klib1n.jpg,2.363,100.0,0.7419308913691944,1.8220992133432532
2027,V1,d09142021,SSqcE,rating,47.0,50.0,Klic1n.jpg,1.818,41.0,-0.7013255124245388,-0.4898116164901218
2028,V1,d09142021,SSqcE,rating,48.0,22.0,Klina1.jpg,1.64,28.0,-1.1727009984342356,-0.9992156976398486
2029,V1,d09142021,SSqcE,rating,49.0,37.0,Deka1n.jpg,1.902,35.0,-0.4788786538581655,-0.7249211924053803
2030,V1,d09142021,SSqcE,rating,50.0,43.0,Clifb1.jpg,2.066,0.0,-0.044577644276198265,-2.0963937185777217
2031,V1,d09142021,SSqcE,rating,51.0,18.0,Krab1n.jpg,1.858,39.0,-0.5953984369167417,-0.5681814751285413
2032,V1,d09142021,SSqcE,rating,52.0,40.0,Vinc1n.jpg,2.088,41.0,0.013682247253090696,-0.4898116164901218
2033,V1,d09142021,SSqcE,rating,53.0,34.0,Lasb1n.jpg,1.7890000000000001,64.0,-0.7781226421676919,0.4114417578517024
2034,V1,d09142021,SSqcE,rating,54.0,8.0,Picd1n.jpg,1.9180000000000001,100.0,-0.4365078236550467,1.8220992133432532
2035,V1,d09142021,SSqcE,rating,55.0,29.0,Klinb1.jpg,2.338,100.0,0.6757264691768217,1.8220992133432532
2036,V1,d09142021,SSqcE,rating,56.0,56.0,Clib1n.jpg,3.025,14.0,2.495023991023234,-1.5478047081087851
2037,V1,d09142021,SSqcE,rating,57.0,20.0,Picb1n.jpg,2.0580000000000003,100.0,-0.06576305937775767,1.8220992133432532
2038,V1,d09142021,SSqcE,rating,58.0,25.0,Dekob1.jpg,1.695,59.0,-1.0270512696110143,0.2155171112556536
2039,V1,d09142021,SSqcE,rating,59.0,49.0,Lewc1n.jpg,1.827,36.0,-0.6774919204352847,-0.6857362630861706
2040,V1,d09142021,hBnSx,rating,0.0,8.0,Picd1n.jpg,5.811,64.0,3.257867386225601,0.9091405403686434
2041,V1,d09142021,hBnSx,rating,1.0,26.0,Klid1n.jpg,6.847,43.0,4.307403469105625,-0.19126011367985865
2042,V1,d09142021,hBnSx,rating,2.0,53.0,Macc1n.jpg,3.8789999999999996,32.0,1.300624420854747,-0.7676604562766931
2043,V1,d09142021,hBnSx,rating,3.0,30.0,Kraa1n.jpg,2.767,9.0,0.17409534347773364,-1.9728611726155287
2044,V1,d09142021,hBnSx,rating,4.0,25.0,Dekob1.jpg,2.614,27.0,0.019096288766687716,-1.029660612002527
2045,V1,d09142021,hBnSx,rating,5.0,63.0,Lewia1.jpg,3.9339999999999997,47.0,1.3563430352933583,0.018340010900808442
2046,V1,d09142021,hBnSx,rating,6.0,49.0,Lewc1n.jpg,2.559,35.0,-0.036622325671923264,-0.6104603628411928
