,Exp,group,PID,phase,condition,block,trial,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,explain_trial,reward_type,left_chosen,chosen_obj,unchosen_obj,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
2193,Exp1,d11032021,THF1C,deliberation,1.0,1.0,11.0,15.0,14.0,Clia1n.jpg,Kupkb1.jpg,61.0,63.0,1.0,-1.0,1.0,15.0,14.0,3.936,0.8873247909905613,-2.0,0.4588328745121686,0.5661622018834361,-0.1073293273712675
2194,Exp1,d11032021,THF1C,deliberation,1.0,1.0,12.0,6.0,51.0,Wdekc1.jpg,Gora1n.jpg,65.0,48.0,1.0,1.0,1.0,6.0,51.0,3.41,0.4405925266796142,17.0,0.6734915292547037,-0.2388077534010704,0.912299282655774
2195,Exp1,d11032021,THF1C,deliberation,1.0,1.0,13.0,31.0,39.0,Maca1n.jpg,Dekb1n.jpg,36.0,66.0,1.0,-1.0,1.0,31.0,39.0,3.881,0.8406132424409374,-30.0,-0.8827837176286757,0.7271561929403375,-1.6099399105690133
2196,Exp1,d11032021,THF1C,deliberation,1.0,1.0,14.0,55.0,22.0,Lewic1.jpg,Macb1n.jpg,60.0,62.0,1.0,1.0,1.0,55.0,22.0,4.62,1.468246594771337,-2.0,0.4051682108265348,0.5124975381978024,-0.1073293273712676
2197,Exp1,d11032021,THF1C,deliberation,0.0,1.0,15.0,32.0,33.0,Macka1.jpg,Kupc1n.jpg,50.0,34.0,0.0,1.0,1.0,32.0,33.0,4.06,0.9926381004478946,16.0,-0.1314784260298029,-0.9901130449999432,0.8586346189701404
2198,Exp1,d11032021,THF1C,deliberation,0.0,2.0,16.0,40.0,1.0,Krab1n.jpg,Lewia1.jpg,54.0,67.0,1.0,-1.0,0.0,1.0,40.0,3.076,0.1569260318509898,-13.0,0.0831802287127321,0.7808208566259712,-0.697640627913239
2199,Exp1,d11032021,THF1C,deliberation,1.0,2.0,17.0,6.0,51.0,Wdekc1.jpg,Gora1n.jpg,65.0,48.0,0.0,1.0,1.0,6.0,51.0,2.897,0.0049011738440322,17.0,0.6734915292547037,-0.2388077534010704,0.912299282655774
2200,Exp1,d11032021,THF1C,deliberation,1.0,2.0,18.0,31.0,39.0,Maca1n.jpg,Dekb1n.jpg,36.0,66.0,0.0,-1.0,1.0,31.0,39.0,3.415,0.4448390310932162,-30.0,-0.8827837176286757,0.7271561929403375,-1.6099399105690133
2201,Exp1,d11032021,THF1C,deliberation,0.0,2.0,19.0,12.0,19.0,Kupkc1.jpg,Macc1n.jpg,66.0,50.0,1.0,-1.0,1.0,12.0,19.0,2.466,-0.3611475066084736,16.0,0.7271561929403375,-0.1314784260298029,0.8586346189701404
2202,Exp1,d11032021,THF1C,deliberation,1.0,2.0,20.0,42.0,52.0,Picc1n.jpg,Picaa1.jpg,50.0,57.0,0.0,1.0,0.0,52.0,42.0,1.425,-1.2452697255204437,-7.0,-0.1314784260298029,0.2441742197696335,-0.3756526457994364
2203,Exp1,d11032021,THF1C,deliberation,0.0,2.0,21.0,13.0,41.0,Picak1.jpg,Vincb1.jpg,60.0,33.0,1.0,-1.0,1.0,13.0,41.0,1.772,-0.9505623192164536,27.0,0.4051682108265348,-1.043777708685577,1.448945919512112
2204,Exp1,d11032021,THF1C,deliberation,0.0,2.0,22.0,32.0,33.0,Macka1.jpg,Kupc1n.jpg,50.0,34.0,1.0,1.0,1.0,32.0,33.0,2.408,-0.4104069578062589,16.0,-0.1314784260298029,-0.9901130449999432,0.8586346189701404
2205,Exp1,d11032021,THF1C,deliberation,1.0,2.0,23.0,55.0,22.0,Lewic1.jpg,Macb1n.jpg,60.0,62.0,0.0,1.0,1.0,55.0,22.0,1.589,-1.1059843807542928,-2.0,0.4051682108265348,0.5124975381978024,-0.1073293273712676
2206,Exp1,d11032021,THF1C,deliberation,1.0,2.0,24.0,15.0,14.0,Clia1n.jpg,Kupkb1.jpg,61.0,63.0,0.0,-1.0,1.0,15.0,14.0,0.902,-1.6894540871832295,-2.0,0.4588328745121686,0.5661622018834361,-0.1073293273712675
2207,Exp1,d11032021,THF1C,deliberation,1.0,2.0,25.0,2.0,27.0,Dekob1.jpg,Vinb1n.jpg,61.0,67.0,0.0,1.0,0.0,27.0,2.0,2.167,-0.6150884705418832,-6.0,0.4588328745121686,0.7808208566259712,-0.3219879821138026
2208,Exp1,d11032021,THF1C,deliberation,1.0,2.0,26.0,8.0,28.0,Klina1.jpg,Krasa1.jpg,60.0,66.0,0.0,-1.0,0.0,28.0,8.0,1.746,-0.9726441421671848,-6.0,0.4051682108265348,0.7271561929403375,-0.3219879821138027
2209,Exp1,d11032021,THF1C,deliberation,0.0,2.0,27.0,49.0,35.0,Hinda1.jpg,Wdeka1.jpg,50.0,31.0,1.0,1.0,0.0,35.0,49.0,3.67,0.6614107561869264,19.0,-0.1314784260298029,-1.1511070360568445,1.0196286100270415
2210,Exp1,d11032021,THF1C,deliberation,1.0,2.0,28.0,53.0,4.0,Gorka1.jpg,Mackb1.jpg,60.0,59.0,0.0,-1.0,0.0,4.0,53.0,3.072,0.1535288283201081,1.0,0.4051682108265348,0.351503547140901,0.0536646636856337
2211,Exp1,d11032021,THF1C,deliberation,0.0,2.0,29.0,17.0,57.0,Picab1.jpg,Lewc1n.jpg,49.0,50.0,1.0,1.0,0.0,57.0,17.0,3.083,0.1628711380300329,-1.0,-0.1851430897154366,-0.1314784260298029,-0.0536646636856337
2212,Exp1,d11032021,THF1C,deliberation,0.0,2.0,30.0,9.0,26.0,Lassc1.jpg,Clib1n.jpg,66.0,43.0,1.0,-1.0,0.0,26.0,9.0,4.778,1.6024361342411648,23.0,0.7271561929403375,-0.5071310718292393,1.2342872647695768
2213,Exp1,d11032021,THF1C,deliberation,0.0,2.0,31.0,10.0,7.0,Stera1.jpg,Pica1n.jpg,50.0,50.0,1.0,1.0,0.0,7.0,10.0,2.529,-0.3076415509970867,0.0,-0.1314784260298029,-0.1314784260298029,0.0
2214,Exp1,d11032021,THF1C,deliberation,1.0,3.0,32.0,15.0,14.0,Clia1n.jpg,Kupkb1.jpg,61.0,63.0,0.0,-1.0,1.0,15.0,14.0,3.964,0.9111052157067334,-2.0,0.4588328745121686,0.5661622018834361,-0.1073293273712675
2215,Exp1,d11032021,THF1C,deliberation,0.0,3.0,33.0,10.0,7.0,Stera1.jpg,Pica1n.jpg,50.0,50.0,0.0,1.0,0.0,7.0,10.0,2.585,-0.2600807015647424,0.0,-0.1314784260298029,-0.1314784260298029,0.0
2216,Exp1,d11032021,THF1C,deliberation,0.0,3.0,34.0,32.0,33.0,Macka1.jpg,Kupc1n.jpg,50.0,34.0,0.0,1.0,1.0,32.0,33.0,1.948,-0.8010853638576577,16.0,-0.1314784260298029,-0.9901130449999432,0.8586346189701404
2217,Exp1,d11032021,THF1C,deliberation,0.0,3.0,35.0,49.0,35.0,Hinda1.jpg,Wdeka1.jpg,50.0,31.0,0.0,1.0,0.0,35.0,49.0,1.383,-1.2809403625947018,19.0,-0.1314784260298029,-1.1511070360568445,1.0196286100270415
2218,Exp1,d11032021,THF1C,deliberation,0.0,3.0,36.0,13.0,41.0,Picak1.jpg,Vincb1.jpg,60.0,33.0,0.0,-1.0,1.0,13.0,41.0,1.801,-0.9259325936175612,27.0,0.4051682108265348,-1.043777708685577,1.448945919512112
2219,Exp1,d11032021,THF1C,deliberation,1.0,3.0,37.0,53.0,4.0,Gorka1.jpg,Mackb1.jpg,60.0,59.0,0.0,-1.0,0.0,4.0,53.0,2.487,-0.3433121880713446,1.0,0.4051682108265348,0.351503547140901,0.0536646636856337
2220,Exp1,d11032021,THF1C,deliberation,1.0,3.0,38.0,55.0,22.0,Lewic1.jpg,Macb1n.jpg,60.0,62.0,0.0,1.0,1.0,55.0,22.0,2.072,-0.695772054400324,-2.0,0.4051682108265348,0.5124975381978024,-0.1073293273712676
2221,Exp1,d11032021,THF1C,deliberation,1.0,3.0,39.0,42.0,52.0,Picc1n.jpg,Picaa1.jpg,50.0,57.0,0.0,1.0,0.0,52.0,42.0,1.783,-0.941220009506529,-7.0,-0.1314784260298029,0.2441742197696335,-0.3756526457994364
2222,Exp1,d11032021,THF1C,deliberation,1.0,3.0,40.0,8.0,28.0,Klina1.jpg,Krasa1.jpg,60.0,66.0,0.0,-1.0,0.0,28.0,8.0,2.316,-0.4885426390165387,-6.0,0.4051682108265348,0.7271561929403375,-0.3219879821138027
2223,Exp1,d11032021,THF1C,deliberation,0.0,3.0,41.0,9.0,26.0,Lassc1.jpg,Clib1n.jpg,66.0,43.0,0.0,-1.0,1.0,9.0,26.0,3.269,0.3208411022160333,23.0,0.7271561929403375,-0.5071310718292393,1.2342872647695768
2224,Exp1,d11032021,THF1C,deliberation,0.0,3.0,42.0,17.0,57.0,Picab1.jpg,Lewc1n.jpg,49.0,50.0,0.0,1.0,0.0,57.0,17.0,1.557,-1.1331620090013466,-1.0,-0.1851430897154366,-0.1314784260298029,-0.0536646636856337
2225,Exp1,d11032021,THF1C,deliberation,1.0,3.0,43.0,31.0,39.0,Maca1n.jpg,Dekb1n.jpg,36.0,66.0,0.0,-1.0,1.0,31.0,39.0,1.514,-1.169681946958325,-30.0,-0.8827837176286757,0.7271561929403375,-1.6099399105690133
2226,Exp1,d11032021,THF1C,deliberation,1.0,3.0,44.0,6.0,51.0,Wdekc1.jpg,Gora1n.jpg,65.0,48.0,0.0,1.0,1.0,6.0,51.0,1.913,-0.8308108947528727,17.0,0.6734915292547037,-0.2388077534010704,0.912299282655774
2227,Exp1,d11032021,THF1C,deliberation,0.0,3.0,45.0,40.0,1.0,Krab1n.jpg,Lewia1.jpg,54.0,67.0,0.0,-1.0,0.0,1.0,40.0,1.764,-0.9573567262782172,-13.0,0.0831802287127321,0.7808208566259712,-0.697640627913239
2228,Exp1,d11032021,THF1C,deliberation,0.0,3.0,46.0,12.0,19.0,Kupkc1.jpg,Macc1n.jpg,66.0,50.0,0.0,-1.0,1.0,12.0,19.0,1.542,-1.145901522242153,16.0,0.7271561929403375,-0.1314784260298029,0.8586346189701404
2229,Exp1,d11032021,THF1C,deliberation,1.0,3.0,47.0,2.0,27.0,Dekob1.jpg,Vinb1n.jpg,61.0,67.0,0.0,1.0,0.0,27.0,2.0,1.19,-1.4448554329597452,-6.0,0.4588328745121686,0.7808208566259712,-0.3219879821138026
2230,Exp1,d11032021,7950P,deliberation,1.0,1.0,0.0,50.0,15.0,Gorke1.jpg,Clia1n.jpg,53.0,91.0,1.0,-1.0,0.0,15.0,50.0,1.128,-0.455859131584693,-38.0,-0.1642072272091729,1.005769266656184,-1.169976493865357
2231,Exp1,d11032021,7950P,deliberation,1.0,1.0,1.0,27.0,46.0,Vinb1n.jpg,Deka1n.jpg,63.0,56.0,1.0,-1.0,1.0,27.0,46.0,1.25,-0.3217195871115528,7.0,0.1436813238080262,-0.0718406619040132,0.2155219857120394
2232,Exp1,d11032021,7950P,deliberation,0.0,1.0,2.0,10.0,51.0,Stera1.jpg,Gora1n.jpg,21.0,59.0,0.0,1.0,1.0,10.0,51.0,1.289,-0.2788389130586638,-38.0,-1.1494505904642105,0.0205259034011465,-1.169976493865357
2233,Exp1,d11032021,7950P,deliberation,0.0,1.0,3.0,36.0,11.0,Gorkf1.jpg,Wdekb1.jpg,85.0,48.0,0.0,-1.0,1.0,36.0,11.0,1.207,-0.3689982790160201,37.0,0.8210361360458645,-0.3181515027177726,1.139187638763637
2234,Exp1,d11032021,7950P,deliberation,0.0,1.0,4.0,13.0,16.0,Picak1.jpg,Lewa1n.jpg,59.0,31.0,0.0,1.0,0.0,16.0,13.0,0.807,-0.8088000641738564,28.0,0.0205259034011465,-0.8415620394470112,0.8620879428481578
2235,Exp1,d11032021,7950P,deliberation,1.0,1.0,5.0,25.0,58.0,Clifa1.jpg,Mackc1.jpg,71.0,63.0,1.0,1.0,0.0,58.0,25.0,1.102,-0.4844462476199521,8.0,0.3899921646217856,0.1436813238080262,0.2463108408137593
2236,Exp1,d11032021,7950P,deliberation,0.0,1.0,6.0,3.0,48.0,Fogeg1.jpg,Picb1n.jpg,62.0,62.0,0.0,-1.0,1.0,3.0,48.0,1.074,-0.5152323725810007,0.0,0.1128924687063063,0.1128924687063063,0.0
2237,Exp1,d11032021,7950P,deliberation,1.0,1.0,7.0,8.0,49.0,Klina1.jpg,Hinda1.jpg,28.0,40.0,1.0,1.0,1.0,8.0,49.0,0.859,-0.7516258321033378,-12.0,-0.933928604752171,-0.5644623435315319,-0.3694662612206391
2238,Exp1,d11032021,7950P,deliberation,0.0,1.0,8.0,57.0,19.0,Lewc1n.jpg,Macc1n.jpg,84.0,81.0,0.0,-1.0,1.0,57.0,19.0,0.783,-0.8351881712833267,3.0,0.7902472809441445,0.6978807156389848,0.0923665653051597
2239,Exp1,d11032021,7950P,deliberation,1.0,1.0,9.0,26.0,2.0,Clib1n.jpg,Dekob1.jpg,76.0,83.0,1.0,-1.0,1.0,26.0,2.0,0.895,-0.7120436714391325,-7.0,0.5439364401303852,0.7594584258424246,-0.2155219857120394
2240,Exp1,d11032021,7950P,deliberation,1.0,1.0,10.0,39.0,47.0,Dekb1n.jpg,Kupkd1.jpg,31.0,44.0,1.0,1.0,1.0,39.0,47.0,0.931,-0.6724615107749272,-13.0,-0.8415620394470112,-0.4413069231246522,-0.400255116322359
2241,Exp1,d11032021,7950P,deliberation,0.0,1.0,11.0,29.0,1.0,Clifb1.jpg,Lewia1.jpg,61.0,85.0,0.0,1.0,0.0,1.0,29.0,1.183,-0.3953863861254903,-24.0,0.0821036136045863,0.8210361360458645,-0.738932522441278
2242,Exp1,d11032021,7950P,deliberation,0.0,1.0,12.0,45.0,14.0,Klia1n.jpg,Kupkb1.jpg,92.0,93.0,0.0,-1.0,1.0,45.0,14.0,0.797,-0.8197951088028024,-1.0,1.0365581217579038,1.0673469768596238,-0.0307888551017199
2243,Exp1,d11032021,7950P,deliberation,1.0,1.0,13.0,44.0,28.0,Lassf1.jpg,Krasa1.jpg,83.0,81.0,1.0,1.0,0.0,28.0,44.0,1.209,-0.3667992700902309,2.0,0.7594584258424246,0.6978807156389848,0.0615777102034398
2244,Exp1,d11032021,7950P,deliberation,0.0,1.0,14.0,21.0,4.0,Lewb1n.jpg,Mackb1.jpg,23.0,89.0,0.0,1.0,0.0,4.0,21.0,1.549,0.0070322472939297,-66.0,-1.087872880260771,0.944191556452744,-2.0320644367135148
2245,Exp1,d11032021,7950P,deliberation,1.0,1.0,15.0,38.0,18.0,Lasc1n.jpg,Krasb1.jpg,41.0,34.0,1.0,-1.0,0.0,18.0,38.0,1.556,0.014728778534192,7.0,-0.533673488429812,-0.7491954741418515,0.2155219857120395
2246,Exp1,d11032021,7950P,deliberation,0.0,2.0,16.0,45.0,14.0,Klia1n.jpg,Kupkb1.jpg,92.0,93.0,1.0,-1.0,0.0,14.0,45.0,1.191,-0.3865903504223336,-1.0,1.0365581217579038,1.0673469768596238,-0.0307888551017199
2247,Exp1,d11032021,7950P,deliberation,0.0,2.0,17.0,13.0,16.0,Picak1.jpg,Lewa1n.jpg,59.0,31.0,1.0,1.0,0.0,16.0,13.0,1.238,-0.3349136406662878,28.0,0.0205259034011465,-0.8415620394470112,0.8620879428481578
2248,Exp1,d11032021,7950P,deliberation,0.0,2.0,18.0,57.0,19.0,Lewc1n.jpg,Macc1n.jpg,84.0,81.0,1.0,-1.0,0.0,19.0,57.0,1.662,0.1312762516010185,3.0,0.7902472809441445,0.6978807156389848,0.0923665653051597
2249,Exp1,d11032021,7950P,deliberation,1.0,2.0,19.0,27.0,46.0,Vinb1n.jpg,Deka1n.jpg,63.0,56.0,0.0,-1.0,1.0,27.0,46.0,1.232,-0.3415106674436554,7.0,0.1436813238080262,-0.0718406619040132,0.2155219857120394
2250,Exp1,d11032021,7950P,deliberation,0.0,2.0,20.0,10.0,51.0,Stera1.jpg,Gora1n.jpg,21.0,59.0,1.0,1.0,0.0,51.0,10.0,1.219,-0.355804225461285,-38.0,-1.1494505904642105,0.0205259034011465,-1.169976493865357
2251,Exp1,d11032021,7950P,deliberation,0.0,2.0,21.0,3.0,48.0,Fogeg1.jpg,Picb1n.jpg,62.0,62.0,1.0,-1.0,1.0,3.0,48.0,1.175,-0.404182421828647,0.0,0.1128924687063063,0.1128924687063063,0.0
2252,Exp1,d11032021,7950P,deliberation,1.0,2.0,22.0,44.0,28.0,Lassf1.jpg,Krasa1.jpg,83.0,81.0,0.0,1.0,0.0,28.0,44.0,1.146,-0.4360680512525903,2.0,0.7594584258424246,0.6978807156389848,0.0615777102034398
2253,Exp1,d11032021,7950P,deliberation,1.0,2.0,23.0,50.0,15.0,Gorke1.jpg,Clia1n.jpg,53.0,91.0,0.0,-1.0,0.0,15.0,50.0,1.082,-0.506436336877844,-38.0,-0.1642072272091729,1.005769266656184,-1.169976493865357
2254,Exp1,d11032021,7950P,deliberation,1.0,2.0,24.0,39.0,47.0,Dekb1n.jpg,Kupkd1.jpg,31.0,44.0,0.0,1.0,0.0,47.0,39.0,0.971,-0.6284813322591436,-13.0,-0.8415620394470112,-0.4413069231246522,-0.400255116322359
2255,Exp1,d11032021,7950P,deliberation,1.0,2.0,25.0,25.0,58.0,Clifa1.jpg,Mackc1.jpg,71.0,63.0,0.0,1.0,0.0,58.0,25.0,0.936,-0.6669639884604542,8.0,0.3899921646217856,0.1436813238080262,0.2463108408137593
2256,Exp1,d11032021,7950P,deliberation,0.0,2.0,26.0,29.0,1.0,Clifb1.jpg,Lewia1.jpg,61.0,85.0,1.0,1.0,0.0,1.0,29.0,1.206,-0.3700977834789148,-24.0,0.0821036136045863,0.8210361360458645,-0.738932522441278
2257,Exp1,d11032021,7950P,deliberation,1.0,2.0,27.0,8.0,49.0,Klina1.jpg,Hinda1.jpg,28.0,40.0,0.0,1.0,1.0,8.0,49.0,0.94,-0.662565970608876,-12.0,-0.933928604752171,-0.5644623435315319,-0.3694662612206391
2258,Exp1,d11032021,7950P,deliberation,0.0,2.0,28.0,21.0,4.0,Lewb1n.jpg,Mackb1.jpg,23.0,89.0,1.0,1.0,0.0,4.0,21.0,1.169,-0.4107794486060146,-66.0,-1.087872880260771,0.944191556452744,-2.0320644367135148
2259,Exp1,d11032021,7950P,deliberation,1.0,2.0,29.0,38.0,18.0,Lasc1n.jpg,Krasb1.jpg,41.0,34.0,0.0,-1.0,0.0,18.0,38.0,0.786,-0.8318896578946429,7.0,-0.533673488429812,-0.7491954741418515,0.2155219857120395
2260,Exp1,d11032021,7950P,deliberation,0.0,2.0,30.0,36.0,11.0,Gorkf1.jpg,Wdekb1.jpg,85.0,48.0,1.0,-1.0,1.0,36.0,11.0,0.919,-0.6856555643296622,37.0,0.8210361360458645,-0.3181515027177726,1.139187638763637
2261,Exp1,d11032021,7950P,deliberation,1.0,2.0,31.0,26.0,2.0,Clib1n.jpg,Dekob1.jpg,76.0,83.0,0.0,-1.0,1.0,26.0,2.0,0.892,-0.7153421848278163,-7.0,0.5439364401303852,0.7594584258424246,-0.2155219857120394
2262,Exp1,d11032021,7950P,deliberation,0.0,3.0,32.0,13.0,16.0,Picak1.jpg,Lewa1n.jpg,59.0,31.0,0.0,1.0,0.0,16.0,13.0,1.409,-0.1468983775113128,28.0,0.0205259034011465,-0.8415620394470112,0.8620879428481578
2263,Exp1,d11032021,7950P,deliberation,0.0,3.0,33.0,3.0,48.0,Fogeg1.jpg,Picb1n.jpg,62.0,62.0,0.0,-1.0,1.0,3.0,48.0,1.355,-0.2062716185076207,0.0,0.1128924687063063,0.1128924687063063,0.0
2264,Exp1,d11032021,7950P,deliberation,0.0,3.0,34.0,21.0,4.0,Lewb1n.jpg,Mackb1.jpg,23.0,89.0,0.0,1.0,0.0,4.0,21.0,1.327,-0.2370577434686693,-66.0,-1.087872880260771,0.944191556452744,-2.0320644367135148
2265,Exp1,d11032021,7950P,deliberation,1.0,3.0,35.0,44.0,28.0,Lassf1.jpg,Krasa1.jpg,83.0,81.0,0.0,1.0,0.0,28.0,44.0,1.522,-0.022654373204224,2.0,0.7594584258424246,0.6978807156389848,0.0615777102034398
2266,Exp1,d11032021,7950P,deliberation,0.0,3.0,36.0,10.0,51.0,Stera1.jpg,Gora1n.jpg,21.0,59.0,0.0,1.0,0.0,51.0,10.0,1.7,0.173057421191013,-38.0,-1.1494505904642105,0.0205259034011465,-1.169976493865357
2267,Exp1,d11032021,7950P,deliberation,0.0,3.0,37.0,36.0,11.0,Gorkf1.jpg,Wdekb1.jpg,85.0,48.0,0.0,-1.0,1.0,36.0,11.0,1.012,-0.5834016492804653,37.0,0.8210361360458645,-0.3181515027177726,1.139187638763637
2268,Exp1,d11032021,7950P,deliberation,1.0,3.0,38.0,25.0,58.0,Clifa1.jpg,Mackc1.jpg,71.0,63.0,0.0,1.0,1.0,25.0,58.0,2.027,0.5325953805575444,8.0,0.3899921646217856,0.1436813238080262,0.2463108408137593
2269,Exp1,d11032021,7950P,deliberation,1.0,3.0,39.0,50.0,15.0,Gorke1.jpg,Clia1n.jpg,53.0,91.0,0.0,-1.0,0.0,15.0,50.0,2.162,0.681028483048314,-38.0,-0.1642072272091729,1.005769266656184,-1.169976493865357
2270,Exp1,d11032021,7950P,deliberation,1.0,3.0,40.0,39.0,47.0,Dekb1n.jpg,Kupkd1.jpg,31.0,44.0,0.0,1.0,0.0,47.0,39.0,3.825,2.5095044048420183,-13.0,-0.8415620394470112,-0.4413069231246522,-0.400255116322359
2271,Exp1,d11032021,7950P,deliberation,0.0,3.0,41.0,57.0,19.0,Lewc1n.jpg,Macc1n.jpg,84.0,81.0,0.0,-1.0,1.0,57.0,19.0,4.819,3.6024118409592414,3.0,0.7902472809441445,0.6978807156389848,0.0923665653051597
2272,Exp1,d11032021,7950P,deliberation,1.0,3.0,42.0,27.0,46.0,Vinb1n.jpg,Deka1n.jpg,63.0,56.0,0.0,-1.0,1.0,27.0,46.0,3.452,2.099389240182336,7.0,0.1436813238080262,-0.0718406619040132,0.2155219857120394
2273,Exp1,d11032021,7950P,deliberation,1.0,3.0,43.0,38.0,18.0,Lasc1n.jpg,Krasb1.jpg,41.0,34.0,0.0,-1.0,0.0,18.0,38.0,2.38,0.9207204559593348,7.0,-0.533673488429812,-0.7491954741418515,0.2155219857120395
2274,Exp1,d11032021,7950P,deliberation,1.0,3.0,44.0,26.0,2.0,Clib1n.jpg,Dekob1.jpg,76.0,83.0,0.0,-1.0,1.0,26.0,2.0,1.867,0.3566746664944097,-7.0,0.5439364401303852,0.7594584258424246,-0.2155219857120394
2275,Exp1,d11032021,7950P,deliberation,1.0,3.0,45.0,8.0,49.0,Klina1.jpg,Hinda1.jpg,28.0,40.0,0.0,1.0,1.0,8.0,49.0,3.386,2.0268219456312933,-12.0,-0.933928604752171,-0.5644623435315319,-0.3694662612206391
2276,Exp1,d11032021,7950P,deliberation,0.0,3.0,46.0,45.0,14.0,Klia1n.jpg,Kupkb1.jpg,92.0,93.0,0.0,-1.0,1.0,45.0,14.0,3.86,2.547987061043329,-1.0,1.0365581217579038,1.0673469768596238,-0.0307888551017199
2277,Exp1,d11032021,7950P,deliberation,0.0,3.0,47.0,29.0,1.0,Clifb1.jpg,Lewia1.jpg,61.0,85.0,0.0,1.0,0.0,1.0,29.0,2.559,1.1175317548174668,-24.0,0.0821036136045863,0.8210361360458645,-0.738932522441278
2278,Exp1,d11042021,nHeDQ,deliberation,0.0,1.0,0.0,57.0,54.0,Lewc1n.jpg,Kupka1.jpg,56.0,68.0,0.0,1.0,0.0,54.0,57.0,2.977,1.059328273861934,-12.0,0.1817979890373842,0.7740810302451522,-0.592283041207768
2279,Exp1,d11042021,nHeDQ,deliberation,1.0,1.0,1.0,31.0,49.0,Maca1n.jpg,Hinda1.jpg,40.0,37.0,1.0,1.0,1.0,31.0,49.0,2.084,0.3240867321860709,3.0,-0.6079127325729732,-0.7559834928749152,0.148070760301942
2280,Exp1,d11042021,nHeDQ,deliberation,1.0,1.0,2.0,23.0,32.0,Lewib1.jpg,Macka1.jpg,56.0,64.0,1.0,-1.0,0.0,32.0,23.0,1.367,-0.2662471820150423,-8.0,0.1817979890373842,0.5766533498425629,-0.3948553608051787
2281,Exp1,d11042021,nHeDQ,deliberation,0.0,1.0,3.0,14.0,18.0,Kupkb1.jpg,Krasb1.jpg,64.0,65.0,0.0,-1.0,1.0,14.0,18.0,4.077,1.9650009455791235,-1.0,0.5766533498425629,0.6260102699432102,-0.0493569201006472
2282,Exp1,d11042021,nHeDQ,deliberation,1.0,1.0,4.0,39.0,26.0,Dekb1n.jpg,Clib1n.jpg,70.0,53.0,1.0,1.0,1.0,39.0,26.0,3.15,1.2017658849592738,17.0,0.8727948704464469,0.0337272287354421,0.8390676417110047
2283,Exp1,d11042021,nHeDQ,deliberation,0.0,1.0,5.0,1.0,30.0,Lewia1.jpg,Lasse1.jpg,58.0,50.0,0.0,1.0,1.0,1.0,30.0,1.612,-0.0645291778598501,8.0,0.2805118292386788,-0.1143435315664998,0.3948553608051787
2284,Exp1,d11042021,nHeDQ,deliberation,1.0,1.0,6.0,2.0,42.0,Dekob1.jpg,Picc1n.jpg,60.0,44.0,1.0,-1.0,1.0,2.0,42.0,4.018,1.916423956823383,16.0,0.3792256694399735,-0.4104850521703838,0.7897107216103574
2285,Exp1,d11042021,nHeDQ,deliberation,1.0,1.0,7.0,52.0,13.0,Picaa1.jpg,Picak1.jpg,69.0,70.0,1.0,-1.0,0.0,13.0,52.0,1.377,-0.2580137940903406,-1.0,0.8234379503457996,0.8727948704464469,-0.0493569201006472
2286,Exp1,d11042021,nHeDQ,deliberation,1.0,1.0,8.0,55.0,34.0,Lewic1.jpg,Monb1n.jpg,60.0,61.0,1.0,1.0,0.0,34.0,55.0,2.031,0.2804497761851518,-1.0,0.3792256694399735,0.4285825895406208,-0.0493569201006472
2287,Exp1,d11042021,nHeDQ,deliberation,0.0,1.0,9.0,44.0,8.0,Lassf1.jpg,Klina1.jpg,66.0,57.0,0.0,-1.0,1.0,44.0,8.0,2.778,0.89548385416037,9.0,0.6753671900438576,0.2311549091380315,0.4442122809058261
2288,Exp1,d11042021,nHeDQ,deliberation,1.0,1.0,10.0,19.0,58.0,Macc1n.jpg,Mackc1.jpg,64.0,45.0,1.0,-1.0,1.0,19.0,58.0,2.017,0.2689230330905692,19.0,0.5766533498425629,-0.3611281320697365,0.9377814819122994
2289,Exp1,d11042021,nHeDQ,deliberation,1.0,1.0,11.0,15.0,40.0,Clia1n.jpg,Krab1n.jpg,63.0,58.0,1.0,1.0,0.0,40.0,15.0,3.111,1.1696556720529374,5.0,0.5272964297419155,0.2805118292386788,0.2467846005032366
2290,Exp1,d11042021,nHeDQ,deliberation,0.0,1.0,12.0,36.0,38.0,Gorkf1.jpg,Lasc1n.jpg,36.0,43.0,0.0,1.0,0.0,38.0,36.0,1.296,-0.3247042362804244,-7.0,-0.8053404129755625,-0.4598419722710312,-0.3454984407045313
2291,Exp1,d11042021,nHeDQ,deliberation,0.0,1.0,13.0,53.0,59.0,Gorka1.jpg,Kraa1n.jpg,62.0,67.0,0.0,-1.0,0.0,59.0,53.0,2.103,0.3397301692430042,-5.0,0.4779395096412682,0.7247241101445049,-0.2467846005032367
2292,Exp1,d11042021,nHeDQ,deliberation,0.0,1.0,14.0,35.0,45.0,Wdeka1.jpg,Klia1n.jpg,60.0,58.0,0.0,1.0,1.0,35.0,45.0,1.774,0.0688517065203176,2.0,0.3792256694399735,0.2805118292386788,0.0987138402012947
2293,Exp1,d11042021,nHeDQ,deliberation,0.0,1.0,15.0,10.0,3.0,Stera1.jpg,Fogeg1.jpg,33.0,37.0,0.0,-1.0,0.0,3.0,10.0,1.749,0.0482682367085633,-4.0,-0.9534111732775044,-0.7559834928749152,-0.1974276804025893
