,Exp,group,PID,phase,trial,condition,old_pair,stimulus_left,stimulus_right,old_response,rt_pairs,chosen_object,left_object_chosen,rt_object,pairs_acc,zscored_rt_pairs,zscored_rt_object
2208,Pilot,d09302021,cwPeu,memory_test,0.0,1.0,1.0,59.0,19.0,1.0,2604.0,19.0,1.0,2815.0,1,1.3095114862977977,1.9533484984166443
2209,Pilot,d09302021,cwPeu,memory_test,1.0,1.0,0.0,34.0,50.0,1.0,2337.0,,1.0,1492.0,0,0.9627328432613365,0.5274076872679113
2210,Pilot,d09302021,cwPeu,memory_test,2.0,1.0,0.0,41.0,47.0,1.0,2245.0,,0.0,1222.0,0,0.843243573001582,0.23639935846204746
2211,Pilot,d09302021,cwPeu,memory_test,3.0,0.0,0.0,57.0,15.0,1.0,2197.0,,1.0,308.0,0,0.780901345039971,-0.748717724977062
2212,Pilot,d09302021,cwPeu,memory_test,4.0,0.0,1.0,7.0,18.0,1.0,884.0,7.0,1.0,328.0,1,-0.924418348993263,-0.727161552472924
2213,Pilot,d09302021,cwPeu,memory_test,5.0,0.0,1.0,44.0,57.0,0.0,1572.0,57.0,,,0,-0.030846414876838774,
2214,Pilot,d09302021,cwPeu,memory_test,6.0,1.0,0.0,17.0,19.0,1.0,3496.0,,0.0,2773.0,0,2.4680378892510686,1.9080805361579545
2215,Pilot,d09302021,cwPeu,memory_test,7.0,1.0,1.0,39.0,46.0,1.0,3208.0,39.0,1.0,268.0,1,2.093984521481403,-0.7918300699853381
2216,Pilot,d09302021,cwPeu,memory_test,8.0,1.0,1.0,50.0,54.0,0.0,1183.0,54.0,,,0,-0.5360782206490612,
2217,Pilot,d09302021,cwPeu,memory_test,9.0,0.0,0.0,16.0,18.0,0.0,1262.0,,,,1,-0.43347330379557647,
2218,Pilot,d09302021,cwPeu,memory_test,10.0,0.0,0.0,35.0,10.0,1.0,1052.0,,0.0,596.0,0,-0.7062205511276245,-0.4383088409174739
2219,Pilot,d09302021,cwPeu,memory_test,11.0,1.0,0.0,8.0,54.0,0.0,2083.0,,,,1,0.6328385536311449,
2220,Pilot,d09302021,cwPeu,memory_test,12.0,1.0,0.0,14.0,59.0,0.0,1043.0,,,,1,-0.7179097188704266,
2221,Pilot,d09302021,cwPeu,memory_test,13.0,1.0,0.0,55.0,46.0,0.0,1561.0,,,,1,-0.04513317545137462,
2222,Pilot,d09302021,cwPeu,memory_test,14.0,0.0,0.0,12.0,24.0,1.0,1907.0,,1.0,294.0,0,0.4042503844385713,-0.7638070457299587
2223,Pilot,d09302021,cwPeu,memory_test,15.0,0.0,1.0,48.0,10.0,1.0,1677.0,10.0,0.0,1038.0,1,0.10552720878918528,0.038082571423977286
2224,Pilot,d09302021,cwPeu,memory_test,16.0,0.0,1.0,29.0,24.0,0.0,1085.0,29.0,,,0,-0.6633602694040169,
2225,Pilot,d09302021,cwPeu,memory_test,17.0,0.0,1.0,40.0,12.0,1.0,1178.0,12.0,0.0,407.0,1,-0.5425722027283957,-0.6420146710815786
2226,Pilot,d09302021,cwPeu,memory_test,18.0,1.0,1.0,8.0,25.0,0.0,2255.0,25.0,,,0,0.856231537160251,
2227,Pilot,d09302021,cwPeu,memory_test,19.0,0.0,0.0,40.0,7.0,0.0,3085.0,,,,1,1.9342325623297745,
2228,Pilot,d09302021,cwPeu,memory_test,20.0,1.0,1.0,47.0,49.0,0.0,1329.0,47.0,,,0,-0.34645394393249446,
2229,Pilot,d09302021,cwPeu,memory_test,21.0,1.0,1.0,17.0,34.0,0.0,86.0,34.0,,,0,-1.9608578888550459,
2230,Pilot,d09302021,cwPeu,memory_test,22.0,1.0,1.0,55.0,6.0,0.0,1327.0,55.0,,,0,-0.34905153676422823,
2231,Pilot,d09302021,cwPeu,memory_test,23.0,1.0,0.0,49.0,39.0,0.0,843.0,,,,1,-0.9776690020438058,
2232,Pilot,d09302021,cwPeu,memory_test,24.0,0.0,0.0,48.0,58.0,1.0,1611.0,,0.0,491.0,0,0.019806645341970158,-0.5514787465641987
2233,Pilot,d09302021,cwPeu,memory_test,25.0,0.0,1.0,32.0,9.0,0.0,1011.0,32.0,,,0,-0.7594712041781673,
2234,Pilot,d09302021,cwPeu,memory_test,26.0,0.0,0.0,32.0,44.0,0.0,765.0,,,,1,-1.0789751224814237,
2235,Pilot,d09302021,cwPeu,memory_test,27.0,0.0,0.0,9.0,29.0,0.0,1197.0,,,,1,-0.5178950708269247,
2236,Pilot,d09302021,cwPeu,memory_test,28.0,1.0,1.0,41.0,14.0,0.0,1227.0,14.0,,,0,-0.4789311783509178,
2237,Pilot,d09302021,cwPeu,memory_test,29.0,1.0,0.0,25.0,6.0,0.0,1709.0,,,,1,0.14708869409692593,
2238,Pilot,d09302021,cwPeu,memory_test,30.0,0.0,1.0,35.0,16.0,0.0,948.0,16.0,,,0,-0.8412953783777817,
2239,Pilot,d09302021,cwPeu,memory_test,31.0,0.0,1.0,58.0,15.0,0.0,1097.0,58.0,,,0,-0.6477747124136143,
2240,Pilot,d09302021,M3EtM,memory_test,0.0,1.0,0.0,1.0,30.0,0.0,4802.0,,,,1,1.5702162905901935,
2241,Pilot,d09302021,M3EtM,memory_test,1.0,1.0,1.0,23.0,40.0,1.0,1915.0,23.0,1.0,5478.0,1,-1.0935893136458907,3.8823044438699474
2242,Pilot,d09302021,M3EtM,memory_test,2.0,0.0,1.0,38.0,5.0,0.0,2989.0,5.0,,,0,-0.10262041203537652,
2243,Pilot,d09302021,M3EtM,memory_test,3.0,1.0,1.0,7.0,17.0,1.0,5301.0,7.0,1.0,1134.0,1,2.030638526999548,0.14869131476411354
2244,Pilot,d09302021,M3EtM,memory_test,4.0,0.0,1.0,44.0,28.0,0.0,4797.0,44.0,,,0,1.5656028413275749,
2245,Pilot,d09302021,M3EtM,memory_test,5.0,1.0,1.0,30.0,37.0,0.0,4683.0,37.0,,,0,1.4604161981398667,
2246,Pilot,d09302021,M3EtM,memory_test,6.0,0.0,1.0,13.0,35.0,1.0,5427.0,35.0,0.0,1902.0,1,2.1468974484175414,0.8087776138325482
2247,Pilot,d09302021,M3EtM,memory_test,7.0,1.0,0.0,16.0,45.0,0.0,3130.0,,,,1,0.027478857170473117,
2248,Pilot,d09302021,M3EtM,memory_test,8.0,1.0,0.0,10.0,21.0,1.0,2672.0,,0.0,990.0,0,-0.3951130952854073,0.02492513368878204
2249,Pilot,d09302021,M3EtM,memory_test,9.0,0.0,1.0,24.0,51.0,1.0,3051.0,24.0,1.0,206.0,1,-0.045413641178903626,-0.6489129632769117
2250,Pilot,d09302021,M3EtM,memory_test,10.0,0.0,0.0,36.0,18.0,1.0,2359.0,,0.0,630.0,0,-0.6839150191253429,-0.28449031899954674
2251,Pilot,d09302021,M3EtM,memory_test,11.0,0.0,1.0,42.0,36.0,1.0,4217.0,42.0,1.0,515.0,1,1.0304427268637961,-0.3833313663860962
2252,Pilot,d09302021,M3EtM,memory_test,12.0,0.0,0.0,35.0,4.0,0.0,3616.0,,,,1,0.47590612549701866,
2253,Pilot,d09302021,M3EtM,memory_test,13.0,0.0,1.0,4.0,34.0,1.0,2540.0,34.0,0.0,1158.0,1,-0.5169081558185431,0.16931901161000212
2254,Pilot,d09302021,M3EtM,memory_test,14.0,0.0,0.0,34.0,51.0,0.0,1752.0,,,,1,-1.243987759607263,
2255,Pilot,d09302021,M3EtM,memory_test,15.0,1.0,1.0,10.0,1.0,1.0,3404.0,1.0,0.0,470.0,1,0.2802958767619823,-0.4220082979721373
2256,Pilot,d09302021,M3EtM,memory_test,16.0,0.0,0.0,28.0,19.0,1.0,2301.0,,0.0,840.0,0,-0.7374310305717209,-0.10399797159802161
2257,Pilot,d09302021,M3EtM,memory_test,17.0,0.0,1.0,39.0,18.0,1.0,4035.0,18.0,0.0,965.0,1,0.8625131737044726,0.003437949474314764
2258,Pilot,d09302021,M3EtM,memory_test,18.0,1.0,1.0,53.0,46.0,1.0,1821.0,46.0,0.0,639.0,1,-1.180322159783124,-0.27675493268233853
2259,Pilot,d09302021,M3EtM,memory_test,19.0,0.0,1.0,19.0,0.0,0.0,2581.0,19.0,,,0,-0.47907787186506906,
2260,Pilot,d09302021,M3EtM,memory_test,20.0,1.0,1.0,21.0,12.0,0.0,3643.0,21.0,,,0,0.5008187515151601,
2261,Pilot,d09302021,M3EtM,memory_test,21.0,0.0,0.0,44.0,38.0,1.0,2999.0,,1.0,262.0,0,-0.09339351351013896,-0.600781670636505
2262,Pilot,d09302021,M3EtM,memory_test,22.0,1.0,0.0,53.0,37.0,1.0,1931.0,,0.0,679.0,0,-1.0788262760055107,-0.24237543793919086
2263,Pilot,d09302021,M3EtM,memory_test,23.0,0.0,0.0,0.0,24.0,1.0,2717.0,,0.0,535.0,0,-0.35359205192183824,-0.36614161901452236
2264,Pilot,d09302021,M3EtM,memory_test,24.0,1.0,1.0,52.0,45.0,1.0,2461.0,52.0,1.0,317.0,1,-0.5898006541679198,-0.5535098653646771
2265,Pilot,d09302021,M3EtM,memory_test,25.0,1.0,0.0,40.0,7.0,1.0,3556.0,,0.0,558.0,0,0.4205447343455933,-0.34637340953721246
2266,Pilot,d09302021,M3EtM,memory_test,26.0,0.0,0.0,13.0,42.0,1.0,1733.0,,0.0,471.0,0,-1.2615188668052144,-0.4211488106035586
2267,Pilot,d09302021,M3EtM,memory_test,27.0,1.0,0.0,12.0,52.0,1.0,2308.0,,0.0,510.0,0,-0.7309722016040545,-0.3876288032289896
2268,Pilot,d09302021,M3EtM,memory_test,28.0,1.0,0.0,46.0,17.0,0.0,2299.0,,,,1,-0.7392764102767684,
2269,Pilot,d09302021,M3EtM,memory_test,29.0,0.0,0.0,5.0,39.0,0.0,3451.0,,,,1,0.32366229983059885,
2270,Pilot,d09302021,M3EtM,memory_test,30.0,1.0,0.0,23.0,59.0,0.0,3298.0,,,,1,0.18249075239446416,
2271,Pilot,d09302021,M3EtM,memory_test,31.0,1.0,1.0,16.0,59.0,0.0,1418.0,16.0,,,0,-1.5521661703501977,
2272,Pilot,d09302021,BBjWx,memory_test,0.0,0.0,0.0,34.0,40.0,1.0,1086.0,,0.0,2576.0,0,-0.828122220480447,2.564051052505608
2273,Pilot,d09302021,BBjWx,memory_test,1.0,0.0,1.0,38.0,48.0,0.0,5849.0,48.0,,,0,4.424658850589836,
2274,Pilot,d09302021,BBjWx,memory_test,2.0,0.0,0.0,38.0,10.0,0.0,1842.0,,,,1,0.005617542217250525,
2275,Pilot,d09302021,BBjWx,memory_test,3.0,0.0,0.0,47.0,31.0,0.0,2017.0,,,,1,0.1986128576565324,
2276,Pilot,d09302021,BBjWx,memory_test,4.0,1.0,1.0,6.0,13.0,0.0,3080.0,13.0,,,0,1.3709215451534273,
2277,Pilot,d09302021,BBjWx,memory_test,5.0,1.0,1.0,19.0,33.0,1.0,1321.0,19.0,1.0,2036.0,1,-0.56895708260484,1.8415802172888878
2278,Pilot,d09302021,BBjWx,memory_test,6.0,1.0,0.0,33.0,46.0,0.0,2763.0,,,,1,1.0213243166148425,
2279,Pilot,d09302021,BBjWx,memory_test,7.0,1.0,0.0,53.0,9.0,0.0,2227.0,,,,1,0.43020723618367057,
2280,Pilot,d09302021,BBjWx,memory_test,8.0,0.0,1.0,31.0,22.0,1.0,1345.0,22.0,0.0,483.0,1,-0.5424891536303099,-0.23619238843623547
2281,Pilot,d09302021,BBjWx,memory_test,9.0,1.0,0.0,12.0,26.0,0.0,2153.0,,,,1,0.34859778851220286,
2282,Pilot,d09302021,BBjWx,memory_test,10.0,0.0,0.0,51.0,15.0,0.0,1665.0,,,,1,-0.18958343396990884,
2283,Pilot,d09302021,BBjWx,memory_test,11.0,1.0,1.0,58.0,4.0,1.0,1882.0,58.0,1.0,617.0,1,0.04973075717480066,-0.056912588586160454
2284,Pilot,d09302021,BBjWx,memory_test,12.0,0.0,0.0,48.0,28.0,0.0,1255.0,,,,1,-0.6417438872847977,
2285,Pilot,d09302021,BBjWx,memory_test,13.0,1.0,1.0,3.0,53.0,0.0,1121.0,3.0,,,0,-0.7895231573925907,
2286,Pilot,d09302021,BBjWx,memory_test,14.0,0.0,1.0,41.0,15.0,0.0,1008.0,15.0,,,0,-0.9141429896476698,
2287,Pilot,d09302021,BBjWx,memory_test,15.0,1.0,0.0,32.0,58.0,0.0,1529.0,,,,1,-0.3395683648255793,
2288,Pilot,d09302021,BBjWx,memory_test,16.0,1.0,1.0,9.0,7.0,1.0,1004.0,9.0,1.0,416.0,1,-0.9185543111434249,-0.325832288361273
2289,Pilot,d09302021,BBjWx,memory_test,17.0,1.0,0.0,42.0,7.0,0.0,2181.0,,,,1,0.37947703898248797,
2290,Pilot,d09302021,BBjWx,memory_test,18.0,0.0,0.0,41.0,22.0,1.0,1886.0,,0.0,394.0,0,0.05414207867055568,-0.3552662853515838
2291,Pilot,d09302021,BBjWx,memory_test,19.0,0.0,1.0,51.0,10.0,1.0,1595.0,10.0,0.0,348.0,1,-0.2667815601456216,-0.4168100972404155
2292,Pilot,d09302021,BBjWx,memory_test,20.0,0.0,0.0,43.0,8.0,0.0,1191.0,,,,1,-0.712325031216878,
2293,Pilot,d09302021,BBjWx,memory_test,21.0,0.0,0.0,45.0,50.0,0.0,2358.0,,,,1,0.5746780151696473,
2294,Pilot,d09302021,BBjWx,memory_test,22.0,1.0,0.0,13.0,1.0,0.0,1612.0,,,,1,-0.24803344378866277,
2295,Pilot,d09302021,BBjWx,memory_test,23.0,1.0,0.0,19.0,4.0,0.0,1776.0,,,,1,-0.0671692624627072,
2296,Pilot,d09302021,BBjWx,memory_test,24.0,1.0,0.0,6.0,3.0,0.0,1367.0,,,,1,-0.5182268854036574,
2297,Pilot,d09302021,BBjWx,memory_test,25.0,0.0,1.0,47.0,50.0,1.0,1055.0,47.0,1.0,391.0,1,-0.8623099620725484,-0.35928001221389894
2298,Pilot,d09302021,BBjWx,memory_test,26.0,0.0,1.0,40.0,8.0,1.0,2223.0,40.0,1.0,257.0,1,0.4257959146879156,-0.538559812063974
2299,Pilot,d09302021,BBjWx,memory_test,27.0,1.0,1.0,42.0,26.0,1.0,2561.0,42.0,1.0,214.0,1,0.7985525810792142,-0.5960898970904905
2300,Pilot,d09302021,BBjWx,memory_test,28.0,1.0,1.0,46.0,1.0,1.0,1661.0,46.0,1.0,304.0,1,-0.19399475546566386,-0.47567809122103716
2301,Pilot,d09302021,BBjWx,memory_test,29.0,1.0,1.0,32.0,12.0,0.0,1727.0,12.0,,,0,-0.12120795078570612,
2302,Pilot,d09302021,BBjWx,memory_test,30.0,0.0,1.0,34.0,45.0,1.0,1074.0,45.0,0.0,348.0,1,-0.8413561849677121,-0.4168100972404155
2303,Pilot,d09302021,BBjWx,memory_test,31.0,0.0,1.0,43.0,28.0,1.0,1367.0,43.0,1.0,190.0,1,-0.5182268854036574,-0.6281997119890115
2304,Pilot,d09302021,kYxEv,memory_test,0.0,1.0,0.0,28.0,59.0,0.0,3150.0,,,,1,2.939200299486608,
2305,Pilot,d09302021,kYxEv,memory_test,1.0,1.0,0.0,39.0,23.0,0.0,1399.0,,,,1,-0.3091087967822997,
2306,Pilot,d09302021,kYxEv,memory_test,2.0,0.0,0.0,26.0,9.0,0.0,1560.0,,,,1,-0.01043503064906488,
2307,Pilot,d09302021,kYxEv,memory_test,3.0,0.0,1.0,16.0,43.0,1.0,1286.0,16.0,1.0,3269.0,1,-0.5187369680435141,1.962194665373334
2308,Pilot,d09302021,kYxEv,memory_test,4.0,1.0,1.0,6.0,7.0,0.0,2359.0,7.0,,,0,1.4718031006581065,
2309,Pilot,d09302021,kYxEv,memory_test,5.0,1.0,0.0,38.0,17.0,0.0,1766.0,,,,1,0.37171898067668896,
2310,Pilot,d09302021,kYxEv,memory_test,6.0,1.0,1.0,8.0,38.0,0.0,1396.0,38.0,,,0,-0.3146741464618009,
2311,Pilot,d09302021,kYxEv,memory_test,7.0,0.0,1.0,58.0,52.0,0.0,2080.0,52.0,,,0,0.9542255804644885,
2312,Pilot,d09302021,kYxEv,memory_test,8.0,1.0,0.0,30.0,18.0,0.0,2167.0,,,,1,1.1156207211700253,
2313,Pilot,d09302021,kYxEv,memory_test,9.0,1.0,0.0,24.0,8.0,0.0,975.0,,,,1,-1.0956782181518123,
2314,Pilot,d09302021,kYxEv,memory_test,10.0,0.0,1.0,2.0,26.0,0.0,955.0,2.0,,,0,-1.1327805493484875,
2315,Pilot,d09302021,kYxEv,memory_test,11.0,0.0,0.0,52.0,19.0,0.0,1091.0,,,,1,-0.8804846972110967,
2316,Pilot,d09302021,kYxEv,memory_test,12.0,1.0,0.0,7.0,13.0,0.0,1583.0,,,,1,0.03223265022711152,
2317,Pilot,d09302021,kYxEv,memory_test,13.0,1.0,1.0,18.0,59.0,1.0,881.0,18.0,1.0,2573.0,1,-1.2700591747761856,1.2271637250612561
2318,Pilot,d09302021,kYxEv,memory_test,14.0,0.0,0.0,22.0,2.0,0.0,1890.0,,,,1,0.6017534340960747,
2319,Pilot,d09302021,kYxEv,memory_test,15.0,0.0,0.0,16.0,58.0,0.0,1752.0,,,,1,0.34574734883901637,
2320,Pilot,d09302021,kYxEv,memory_test,16.0,0.0,0.0,48.0,5.0,1.0,1680.0,,1.0,796.0,0,0.2121789565309859,-0.649488546396448
2321,Pilot,d09302021,kYxEv,memory_test,17.0,1.0,0.0,21.0,31.0,1.0,2433.0,,0.0,1203.0,0,1.6090817260858046,-0.21966441894383934
2322,Pilot,d09302021,kYxEv,memory_test,18.0,0.0,1.0,12.0,19.0,0.0,1079.0,12.0,,,0,-0.9027460959291017,
2323,Pilot,d09302021,kYxEv,memory_test,19.0,0.0,1.0,15.0,5.0,1.0,1933.0,5.0,0.0,600.0,1,0.6815234461689262,-0.8564800180935274
2324,Pilot,d09302021,kYxEv,memory_test,20.0,0.0,1.0,22.0,33.0,1.0,1668.0,33.0,1.0,2007.0,1,0.1899175578129808,0.6294230465890781
2325,Pilot,d09302021,kYxEv,memory_test,21.0,1.0,1.0,21.0,36.0,0.0,1274.0,36.0,,,0,-0.5409983667615192,
2326,Pilot,d09302021,kYxEv,memory_test,22.0,1.0,0.0,6.0,36.0,1.0,1152.0,,0.0,1670.0,0,-0.7673225870612376,0.27352444474256915
2327,Pilot,d09302021,kYxEv,memory_test,23.0,0.0,1.0,14.0,48.0,0.0,1339.0,14.0,,,0,-0.42041579037232507,
2328,Pilot,d09302021,kYxEv,memory_test,24.0,1.0,1.0,31.0,30.0,0.0,907.0,31.0,,,0,-1.2218261442205078,
2329,Pilot,d09302021,kYxEv,memory_test,25.0,1.0,1.0,17.0,23.0,0.0,986.0,23.0,,,0,-1.0752719359936411,
2330,Pilot,d09302021,kYxEv,memory_test,26.0,0.0,0.0,12.0,11.0,0.0,836.0,,,,1,-1.3535394199687045,
2331,Pilot,d09302021,kYxEv,memory_test,27.0,1.0,1.0,13.0,24.0,0.0,1121.0,24.0,,,0,-0.8248312004160839,
2332,Pilot,d09302021,kYxEv,memory_test,28.0,1.0,1.0,39.0,28.0,1.0,1501.0,28.0,0.0,820.0,1,-0.11988690767925651,-0.6241426519029281
2333,Pilot,d09302021,kYxEv,memory_test,29.0,0.0,0.0,43.0,14.0,0.0,1769.0,,,,1,0.37728433035619025,
2334,Pilot,d09302021,kYxEv,memory_test,30.0,0.0,0.0,33.0,15.0,1.0,2136.0,,0.0,420.0,0,1.058112107815179,-1.0465742267949267
2335,Pilot,d09302021,kYxEv,memory_test,31.0,0.0,1.0,11.0,9.0,1.0,1996.0,9.0,0.0,752.0,1,0.7983957894384529,-0.6959560196345679
2336,Pilot,d09302021,zgmdb,memory_test,0.0,0.0,0.0,3.0,28.0,0.0,3384.0,,,,1,1.4483785102672608,
2337,Pilot,d09302021,zgmdb,memory_test,1.0,0.0,0.0,7.0,38.0,0.0,2918.0,,,,1,0.8213617203611645,
2338,Pilot,d09302021,zgmdb,memory_test,2.0,0.0,1.0,38.0,23.0,0.0,1581.0,38.0,,,0,-0.9776113442406611,
2339,Pilot,d09302021,zgmdb,memory_test,3.0,1.0,1.0,26.0,11.0,0.0,2108.0,11.0,,,0,-0.2685172492181016,
2340,Pilot,d09302021,zgmdb,memory_test,4.0,0.0,1.0,3.0,53.0,1.0,3918.0,53.0,0.0,2136.0,1,2.1668913124343323,3.2781386177517855
2341,Pilot,d09302021,zgmdb,memory_test,5.0,1.0,0.0,49.0,27.0,0.0,2584.0,,,,1,0.37195483660872636,
2342,Pilot,d09302021,zgmdb,memory_test,6.0,0.0,0.0,30.0,0.0,1.0,2141.0,,1.0,362.0,0,-0.22411477267968705,-0.17535518347208176
2343,Pilot,d09302021,zgmdb,memory_test,7.0,0.0,1.0,8.0,10.0,1.0,1739.0,10.0,0.0,308.0,1,-0.7650176686931006,-0.2804784446141837
2344,Pilot,d09302021,zgmdb,memory_test,8.0,1.0,0.0,22.0,1.0,0.0,2644.0,,,,1,0.45268661213311645,
2345,Pilot,d09302021,zgmdb,memory_test,9.0,1.0,1.0,49.0,40.0,1.0,2421.0,40.0,0.0,221.0,1,0.1526335131008,-0.449843698676459
2346,Pilot,d09302021,zgmdb,memory_test,10.0,1.0,0.0,11.0,45.0,1.0,2043.0,,1.0,241.0,0,-0.3559766727028575,-0.41090915751271756
2347,Pilot,d09302021,zgmdb,memory_test,11.0,1.0,1.0,51.0,18.0,0.0,3207.0,18.0,,,0,1.21021977247031,
2348,Pilot,d09302021,zgmdb,memory_test,12.0,0.0,1.0,24.0,44.0,0.0,2675.0,44.0,,,0,0.49439802948738465,
2349,Pilot,d09302021,zgmdb,memory_test,13.0,1.0,0.0,37.0,35.0,0.0,2387.0,,,,1,0.10688550697031228,
2350,Pilot,d09302021,zgmdb,memory_test,14.0,0.0,0.0,53.0,24.0,0.0,2144.0,,,,1,-0.22007818390346753,
2351,Pilot,d09302021,zgmdb,memory_test,15.0,1.0,1.0,25.0,22.0,1.0,1720.0,25.0,1.0,440.0,1,-0.7905827309424908,-0.023510472933490068
2352,Pilot,d09302021,zgmdb,memory_test,16.0,1.0,1.0,9.0,37.0,0.0,3695.0,9.0,,,0,1.866838213402016,
2353,Pilot,d09302021,zgmdb,memory_test,17.0,1.0,0.0,9.0,51.0,1.0,2185.0,,1.0,463.0,0,-0.16491147062846764,0.021264249404812606
2354,Pilot,d09302021,zgmdb,memory_test,18.0,1.0,1.0,27.0,45.0,1.0,1408.0,27.0,1.0,221.0,1,-1.2103879636693191,-0.449843698676459
2355,Pilot,d09302021,zgmdb,memory_test,19.0,1.0,0.0,18.0,26.0,0.0,1390.0,,,,1,-1.2346074963266362,
2356,Pilot,d09302021,zgmdb,memory_test,20.0,0.0,1.0,30.0,21.0,1.0,1297.0,30.0,1.0,237.0,1,-1.3597417483894407,-0.41869606574546586
2357,Pilot,d09302021,zgmdb,memory_test,21.0,1.0,0.0,25.0,39.0,0.0,3020.0,,,,1,0.9586057387526277,
2358,Pilot,d09302021,zgmdb,memory_test,22.0,1.0,0.0,57.0,40.0,0.0,2035.0,,,,1,-0.3667409094394429,
2359,Pilot,d09302021,zgmdb,memory_test,23.0,0.0,0.0,58.0,21.0,0.0,2205.0,,,,1,-0.1380008787870043,
2360,Pilot,d09302021,zgmdb,memory_test,24.0,0.0,1.0,47.0,58.0,0.0,3425.0,58.0,,,0,1.5035452235422606,
2361,Pilot,d09302021,zgmdb,memory_test,25.0,1.0,1.0,35.0,39.0,1.0,3417.0,35.0,1.0,414.0,1,1.4927809868056754,-0.07412537644635396
2362,Pilot,d09302021,zgmdb,memory_test,26.0,1.0,1.0,1.0,57.0,1.0,1560.0,1.0,1.0,253.0,1,-1.0058674656741977,-0.3875484328144727
2363,Pilot,d09302021,zgmdb,memory_test,27.0,0.0,0.0,8.0,44.0,0.0,2071.0,,,,1,-0.31830184412480883,
2364,Pilot,d09302021,zgmdb,memory_test,28.0,0.0,1.0,28.0,0.0,1.0,1973.0,28.0,1.0,217.0,1,-0.4501637441479793,-0.4576306069092073
2365,Pilot,d09302021,zgmdb,memory_test,29.0,0.0,0.0,47.0,42.0,0.0,1835.0,,,,1,-0.6358468278540764,
2366,Pilot,d09302021,zgmdb,memory_test,30.0,0.0,1.0,7.0,42.0,1.0,1496.0,42.0,0.0,364.0,1,-1.0919813595668804,-0.1714617293557076
2367,Pilot,d09302021,zgmdb,memory_test,31.0,0.0,0.0,10.0,23.0,0.0,1216.0,,,,1,-1.4687296453473675,
2368,Pilot,d10012021,cqMpS,memory_test,0.0,0.0,0.0,35.0,13.0,0.0,2528.0,,,,1,0.5317868865772605,
2369,Pilot,d10012021,cqMpS,memory_test,1.0,1.0,1.0,52.0,22.0,0.0,1938.0,22.0,,,0,-0.23067790827227458,
2370,Pilot,d10012021,cqMpS,memory_test,2.0,1.0,0.0,15.0,27.0,1.0,2129.0,,0.0,3267.0,0,0.016153915145117267,3.46336618651049
2371,Pilot,d10012021,cqMpS,memory_test,3.0,1.0,0.0,23.0,22.0,0.0,2479.0,,,,1,0.4684635392084008,
2372,Pilot,d10012021,cqMpS,memory_test,4.0,0.0,1.0,36.0,59.0,1.0,2033.0,59.0,0.0,437.0,1,-0.10790815316938335,-0.30811538491658663
2373,Pilot,d10012021,cqMpS,memory_test,5.0,0.0,0.0,21.0,28.0,0.0,1305.0,,,,1,-1.048712171221013,
2374,Pilot,d10012021,cqMpS,memory_test,6.0,1.0,1.0,17.0,45.0,1.0,2249.0,45.0,0.0,2821.0,1,0.17123150053824304,2.8689913522855868
2375,Pilot,d10012021,cqMpS,memory_test,7.0,0.0,0.0,55.0,36.0,0.0,1656.0,,,,1,-0.5951102339461202,
2376,Pilot,d10012021,cqMpS,memory_test,8.0,0.0,0.0,48.0,40.0,1.0,1538.0,,0.0,894.0,0,-0.7476031929160272,0.30091891831386347
2377,Pilot,d10012021,cqMpS,memory_test,9.0,0.0,1.0,13.0,32.0,1.0,2360.0,32.0,0.0,1141.0,1,0.3146782670268844,0.6300906314384175
2378,Pilot,d10012021,cqMpS,memory_test,10.0,0.0,1.0,25.0,40.0,1.0,3105.0,40.0,0.0,220.0,1,1.2774516096758735,-0.5973067280260127
2379,Pilot,d10012021,cqMpS,memory_test,11.0,1.0,1.0,26.0,6.0,1.0,4778.0,6.0,1.0,692.0,1,3.439491612698369,0.0317177602120015
2380,Pilot,d10012021,cqMpS,memory_test,12.0,1.0,0.0,10.0,26.0,1.0,2704.0,,1.0,357.0,0,0.7592340118205115,-0.414729704956928
2381,Pilot,d10012021,cqMpS,memory_test,13.0,1.0,1.0,49.0,23.0,1.0,1314.0,49.0,1.0,373.0,1,-1.0370813523165285,-0.39340684094885975
2382,Pilot,d10012021,cqMpS,memory_test,14.0,0.0,0.0,57.0,59.0,0.0,1569.0,,,,1,-0.7075414833561363,
2383,Pilot,d10012021,cqMpS,memory_test,15.0,1.0,1.0,18.0,19.0,1.0,1609.0,19.0,0.0,821.0,1,-0.6558489548917611,0.20363335127705198
2384,Pilot,d10012021,cqMpS,memory_test,16.0,0.0,0.0,1.0,29.0,0.0,1458.0,,,,1,-0.8509882498447776,
2385,Pilot,d10012021,cqMpS,memory_test,17.0,1.0,1.0,10.0,50.0,1.0,2913.0,10.0,1.0,468.0,1,1.0293274730468722,-0.26680233590095437
2386,Pilot,d10012021,cqMpS,memory_test,18.0,1.0,0.0,49.0,50.0,1.0,3683.0,,1.0,372.0,0,2.024408645986096,-0.394739519949364
2387,Pilot,d10012021,cqMpS,memory_test,19.0,0.0,0.0,8.0,11.0,1.0,2689.0,,0.0,300.0,0,0.7398493136463709,-0.49069240798567126
2388,Pilot,d10012021,cqMpS,memory_test,20.0,0.0,1.0,21.0,55.0,1.0,1490.0,55.0,0.0,325.0,1,-0.8096342270732775,-0.4573754329730646
