,Exp,group,PID,phase,condition,block,trial,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,explain_trial,explain_response,novel_left,left_chosen,chosen_obj,unchosen_obj,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
1486,Pilot,d10012021,XTkW7,interference,1.0,3.0,39.0,8.0,17.0,Klina1.jpg,Picab1.jpg,50.0,53.0,0.0,,1.0,0.0,17.0,8.0,1.079,-0.6200060652744481,-3.0,-0.1235408585940406,-0.028101568693065015,-0.09543928990097558
1487,Pilot,d10012021,XTkW7,interference,1.0,3.0,40.0,32.0,50.0,Macka1.jpg,Gorke1.jpg,52.0,29.0,0.0,,0.0,1.0,32.0,50.0,1.127,-0.5190452924712584,23.0,-0.05991466532672354,-0.7916158879008697,0.7317012225741462
1488,Pilot,d10012021,XTkW7,interference,0.0,3.0,41.0,48.0,14.0,Picb1n.jpg,Kupkb1.jpg,45.0,73.0,0.0,,,0.0,14.0,48.0,1.224,-0.3150203974314796,-28.0,-0.28260634176233324,0.6081603639801055,-0.8907667057424388
1489,Pilot,d10012021,XTkW7,interference,0.0,3.0,42.0,16.0,18.0,Lewa1n.jpg,Krasb1.jpg,78.0,25.0,0.0,,,1.0,16.0,18.0,0.745,-1.3225247760299752,53.0,0.7672258471483981,-0.9188682744355038,1.6860941215839018
1490,Pilot,d10012021,XTkW7,interference,1.0,3.0,43.0,19.0,9.0,Macc1n.jpg,Lassc1.jpg,71.0,69.0,0.0,,1.0,0.0,9.0,19.0,1.016,-0.7525170795786342,2.0,0.5445341707127884,0.4809079774454714,0.063626193267317
1491,Pilot,d10012021,XTkW7,interference,1.0,3.0,44.0,24.0,33.0,Dekoa1.jpg,Kupc1n.jpg,50.0,22.0,0.0,,1.0,0.0,33.0,24.0,1.149,-0.4727716049364632,28.0,-0.1235408585940406,-1.0143075643364794,0.8907667057424388
1492,Pilot,d10012021,XTkW7,interference,1.0,3.0,45.0,22.0,27.0,Macb1n.jpg,Vinb1n.jpg,78.0,55.0,0.0,,0.0,1.0,22.0,27.0,1.007,-0.7714472244792325,23.0,0.7672258471483981,0.03552462457425204,0.7317012225741462
1493,Pilot,d10012021,XTkW7,interference,1.0,3.0,46.0,34.0,1.0,Monb1n.jpg,Lewia1.jpg,49.0,49.0,0.0,,1.0,0.0,1.0,34.0,0.986,-0.8156175625806278,0.0,-0.15535395522769913,-0.15535395522769913,0.0
1494,Pilot,d10012021,XTkW7,interference,1.0,3.0,47.0,21.0,15.0,Lewb1n.jpg,Clia1n.jpg,77.0,25.0,0.0,,0.0,1.0,21.0,15.0,1.035,-0.7125534403440386,52.0,0.7354127505147396,-0.9188682744355038,1.6542810249502433
1495,Pilot,d10012021,hLlKp,interference,1.0,1.0,0.0,48.0,41.0,Picb1n.jpg,Vincb1.jpg,74.0,60.0,1.0,,0.0,1.0,48.0,41.0,0.797,-0.5458248787289907,14.0,0.918347745895372,0.14847538406691657,0.7698723618284555
1496,Pilot,d10012021,hLlKp,interference,1.0,1.0,1.0,24.0,27.0,Dekoa1.jpg,Vinb1n.jpg,71.0,53.0,1.0,,1.0,0.0,27.0,24.0,1.257,-0.06323114460268967,18.0,0.7533750969321316,-0.23646079684731117,0.9898358937794427
1497,Pilot,d10012021,hLlKp,interference,0.0,1.0,2.0,45.0,4.0,Klia1n.jpg,Mackb1.jpg,50.0,63.0,0.0,,,1.0,45.0,4.0,4.829,3.68421411256937,-13.0,-0.4014334458105516,0.31344803303015706,-0.7148814788407087
1498,Pilot,d10012021,hLlKp,interference,0.0,1.0,3.0,5.0,40.0,Kupb1n.jpg,Krab1n.jpg,71.0,57.0,0.0,,,1.0,5.0,40.0,1.186,-0.13771843834827088,14.0,0.7533750969321316,-0.01649726489632389,0.7698723618284554
1499,Pilot,d10012021,hLlKp,interference,0.0,1.0,4.0,55.0,39.0,Lewic1.jpg,Dekb1n.jpg,68.0,54.0,0.0,,,1.0,55.0,39.0,0.861,-0.4786814026766357,14.0,0.5884024479688912,-0.18146991385956435,0.7698723618284555
1500,Pilot,d10012021,hLlKp,interference,1.0,1.0,5.0,31.0,37.0,Maca1n.jpg,Mondb1.jpg,61.0,54.0,1.0,,0.0,1.0,31.0,37.0,2.131,0.8536969502372823,7.0,0.2034662670546634,-0.18146991385956435,0.38493618091422777
1501,Pilot,d10012021,hLlKp,interference,0.0,1.0,6.0,33.0,47.0,Kupc1n.jpg,Kupkd1.jpg,41.0,73.0,0.0,,,0.0,47.0,33.0,2.467,1.206200199512146,-32.0,-0.896351392700273,0.8633568629076253,-1.7597082556078982
1502,Pilot,d10012021,hLlKp,interference,0.0,1.0,7.0,22.0,18.0,Macb1n.jpg,Krasb1.jpg,68.0,70.0,0.0,,,1.0,22.0,18.0,1.156,-0.16919194274781227,-2.0,0.5884024479688912,0.6983842139443848,-0.10998176597549358
1503,Pilot,d10012021,hLlKp,interference,1.0,1.0,8.0,13.0,34.0,Picak1.jpg,Monb1n.jpg,63.0,56.0,1.0,,0.0,1.0,13.0,34.0,0.692,-0.6559821441273855,7.0,0.31344803303015706,-0.07148814788407071,0.38493618091422777
1504,Pilot,d10012021,hLlKp,interference,1.0,1.0,9.0,26.0,38.0,Clib1n.jpg,Lasc1n.jpg,57.0,60.0,1.0,,1.0,0.0,38.0,26.0,1.364,0.049024354422341467,-3.0,-0.01649726489632389,0.14847538406691657,-0.16497264896324046
1505,Pilot,d10012021,hLlKp,interference,1.0,1.0,10.0,19.0,6.0,Macc1n.jpg,Wdekc1.jpg,70.0,38.0,1.0,,0.0,1.0,19.0,6.0,1.082,-0.24682658693334752,32.0,0.6983842139443848,-1.0613240416635135,1.7597082556078982
1506,Pilot,d10012021,hLlKp,interference,0.0,1.0,11.0,2.0,15.0,Dekob1.jpg,Clia1n.jpg,58.0,58.0,0.0,,,0.0,15.0,2.0,1.503,0.19485159147354963,0.0,0.03849361809142293,0.03849361809142293,0.0
1507,Pilot,d10012021,hLlKp,interference,1.0,1.0,12.0,17.0,35.0,Picab1.jpg,Wdeka1.jpg,61.0,61.0,1.0,,1.0,1.0,17.0,35.0,1.502,0.1938024746602317,0.0,0.2034662670546634,0.2034662670546634,0.0
1508,Pilot,d10012021,hLlKp,interference,0.0,1.0,13.0,54.0,50.0,Kupka1.jpg,Gorke1.jpg,50.0,65.0,0.0,,,0.0,50.0,54.0,1.503,0.19485159147354963,-15.0,-0.4014334458105516,0.4234297990056507,-0.8248632448162023
1509,Pilot,d10012021,hLlKp,interference,1.0,1.0,14.0,8.0,44.0,Klina1.jpg,Lassf1.jpg,39.0,61.0,1.0,,1.0,1.0,8.0,44.0,1.182,-0.14191490560154307,-22.0,-1.0063331586757667,0.2034662670546634,-1.20979942573043
1510,Pilot,d10012021,hLlKp,interference,0.0,1.0,15.0,3.0,14.0,Fogeg1.jpg,Kupkb1.jpg,68.0,57.0,0.0,,,1.0,3.0,14.0,5.684,4.5812089879563,11.0,0.5884024479688912,-0.01649726489632389,0.604899712865215
1511,Pilot,d10012021,hLlKp,interference,1.0,2.0,16.0,13.0,34.0,Picak1.jpg,Monb1n.jpg,63.0,56.0,0.0,,0.0,1.0,13.0,34.0,0.796,-0.5468739955423086,7.0,0.31344803303015706,-0.07148814788407071,0.38493618091422777
1512,Pilot,d10012021,hLlKp,interference,0.0,2.0,17.0,33.0,47.0,Kupc1n.jpg,Kupkd1.jpg,41.0,73.0,1.0,,,0.0,47.0,33.0,0.884,-0.4545517159703207,-32.0,-0.896351392700273,0.8633568629076253,-1.7597082556078982
1513,Pilot,d10012021,hLlKp,interference,1.0,2.0,18.0,26.0,38.0,Clib1n.jpg,Lasc1n.jpg,57.0,60.0,0.0,,1.0,0.0,38.0,26.0,2.477,1.2166913676453264,-3.0,-0.01649726489632389,0.14847538406691657,-0.16497264896324046
1514,Pilot,d10012021,hLlKp,interference,1.0,2.0,19.0,17.0,35.0,Picab1.jpg,Wdeka1.jpg,61.0,61.0,0.0,,1.0,1.0,17.0,35.0,0.729,-0.6171648220346179,0.0,0.2034662670546634,0.2034662670546634,0.0
1515,Pilot,d10012021,hLlKp,interference,0.0,2.0,20.0,45.0,4.0,Klia1n.jpg,Mackb1.jpg,50.0,63.0,1.0,,,1.0,45.0,4.0,1.483,0.17386925520718893,-13.0,-0.4014334458105516,0.31344803303015706,-0.7148814788407087
1516,Pilot,d10012021,hLlKp,interference,1.0,2.0,21.0,31.0,37.0,Maca1n.jpg,Mondb1.jpg,61.0,54.0,0.0,,0.0,1.0,31.0,37.0,1.767,0.47181843018951375,7.0,0.2034662670546634,-0.18146991385956435,0.38493618091422777
1517,Pilot,d10012021,hLlKp,interference,0.0,2.0,22.0,2.0,15.0,Dekob1.jpg,Clia1n.jpg,58.0,58.0,1.0,,,0.0,15.0,2.0,1.204,-0.11883433570854603,0.0,0.03849361809142293,0.03849361809142293,0.0
1518,Pilot,d10012021,hLlKp,interference,1.0,2.0,23.0,19.0,6.0,Macc1n.jpg,Wdekc1.jpg,70.0,38.0,0.0,,0.0,1.0,19.0,6.0,1.592,0.2882229878588559,32.0,0.6983842139443848,-1.0613240416635135,1.7597082556078982
1519,Pilot,d10012021,hLlKp,interference,1.0,2.0,24.0,48.0,41.0,Picb1n.jpg,Vincb1.jpg,74.0,60.0,0.0,,0.0,1.0,48.0,41.0,0.693,-0.6549330273140676,14.0,0.918347745895372,0.14847538406691657,0.7698723618284555
1520,Pilot,d10012021,hLlKp,interference,0.0,2.0,25.0,3.0,14.0,Fogeg1.jpg,Kupkb1.jpg,68.0,57.0,1.0,,,1.0,3.0,14.0,0.851,-0.48917257080981624,11.0,0.5884024479688912,-0.01649726489632389,0.604899712865215
1521,Pilot,d10012021,hLlKp,interference,1.0,2.0,26.0,24.0,27.0,Dekoa1.jpg,Vinb1n.jpg,71.0,53.0,0.0,,1.0,0.0,27.0,24.0,1.228,-0.0936555321889129,18.0,0.7533750969321316,-0.23646079684731117,0.9898358937794427
1522,Pilot,d10012021,hLlKp,interference,1.0,2.0,27.0,8.0,44.0,Klina1.jpg,Lassf1.jpg,39.0,61.0,0.0,,1.0,1.0,8.0,44.0,1.37,0.055319055302249745,-22.0,-1.0063331586757667,0.2034662670546634,-1.20979942573043
1523,Pilot,d10012021,hLlKp,interference,0.0,2.0,28.0,22.0,18.0,Macb1n.jpg,Krasb1.jpg,68.0,70.0,1.0,,,1.0,22.0,18.0,0.804,-0.5384810610357643,-2.0,0.5884024479688912,0.6983842139443848,-0.10998176597549358
1524,Pilot,d10012021,hLlKp,interference,0.0,2.0,29.0,5.0,40.0,Kupb1n.jpg,Krab1n.jpg,71.0,57.0,1.0,,,1.0,5.0,40.0,1.102,-0.22584425066698657,14.0,0.7533750969321316,-0.01649726489632389,0.7698723618284554
1525,Pilot,d10012021,hLlKp,interference,0.0,2.0,30.0,55.0,39.0,Lewic1.jpg,Dekb1n.jpg,68.0,54.0,1.0,,,1.0,55.0,39.0,0.852,-0.48812345399649815,14.0,0.5884024479688912,-0.18146991385956435,0.7698723618284555
1526,Pilot,d10012021,hLlKp,interference,0.0,2.0,31.0,54.0,50.0,Kupka1.jpg,Gorke1.jpg,50.0,65.0,1.0,,,0.0,50.0,54.0,1.372,0.05741728892888584,-15.0,-0.4014334458105516,0.4234297990056507,-0.8248632448162023
1527,Pilot,d10012021,hLlKp,interference,0.0,3.0,32.0,54.0,50.0,Kupka1.jpg,Gorke1.jpg,50.0,65.0,0.0,,,0.0,50.0,54.0,0.972,-0.36222943639833266,-15.0,-0.4014334458105516,0.4234297990056507,-0.8248632448162023
1528,Pilot,d10012021,hLlKp,interference,0.0,3.0,33.0,2.0,15.0,Dekob1.jpg,Clia1n.jpg,58.0,58.0,0.0,,,0.0,15.0,2.0,0.857,-0.48287786992990794,0.0,0.03849361809142293,0.03849361809142293,0.0
1529,Pilot,d10012021,hLlKp,interference,0.0,3.0,34.0,3.0,14.0,Fogeg1.jpg,Kupkb1.jpg,68.0,57.0,0.0,,,1.0,3.0,14.0,0.627,-0.7241747369930585,11.0,0.5884024479688912,-0.01649726489632389,0.604899712865215
1530,Pilot,d10012021,hLlKp,interference,1.0,3.0,35.0,24.0,27.0,Dekoa1.jpg,Vinb1n.jpg,71.0,53.0,0.0,,1.0,0.0,27.0,24.0,0.772,-0.5720527990619418,18.0,0.7533750969321316,-0.23646079684731117,0.9898358937794427
1531,Pilot,d10012021,hLlKp,interference,0.0,3.0,36.0,5.0,40.0,Kupb1n.jpg,Krab1n.jpg,71.0,57.0,0.0,,,1.0,5.0,40.0,0.706,-0.6412945087409329,14.0,0.7533750969321316,-0.01649726489632389,0.7698723618284554
1532,Pilot,d10012021,hLlKp,interference,1.0,3.0,37.0,31.0,37.0,Maca1n.jpg,Mondb1.jpg,61.0,54.0,0.0,,0.0,1.0,31.0,37.0,2.17,0.8946125059566863,7.0,0.2034662670546634,-0.18146991385956435,0.38493618091422777
1533,Pilot,d10012021,hLlKp,interference,1.0,3.0,38.0,17.0,35.0,Picab1.jpg,Wdeka1.jpg,61.0,61.0,0.0,,1.0,1.0,17.0,35.0,0.931,-0.4052432257443725,0.0,0.2034662670546634,0.2034662670546634,0.0
1534,Pilot,d10012021,hLlKp,interference,0.0,3.0,39.0,22.0,18.0,Macb1n.jpg,Krasb1.jpg,68.0,70.0,0.0,,,1.0,22.0,18.0,1.396,0.08259609244851873,-2.0,0.5884024479688912,0.6983842139443848,-0.10998176597549358
1535,Pilot,d10012021,hLlKp,interference,0.0,3.0,40.0,45.0,4.0,Klia1n.jpg,Mackb1.jpg,50.0,63.0,0.0,,,1.0,45.0,4.0,0.804,-0.5384810610357643,-13.0,-0.4014334458105516,0.31344803303015706,-0.7148814788407087
1536,Pilot,d10012021,hLlKp,interference,1.0,3.0,41.0,48.0,41.0,Picb1n.jpg,Vincb1.jpg,74.0,60.0,0.0,,0.0,1.0,48.0,41.0,0.627,-0.7241747369930585,14.0,0.918347745895372,0.14847538406691657,0.7698723618284555
1537,Pilot,d10012021,hLlKp,interference,1.0,3.0,42.0,26.0,38.0,Clib1n.jpg,Lasc1n.jpg,57.0,60.0,0.0,,1.0,0.0,38.0,26.0,0.75,-0.5951333689549388,-3.0,-0.01649726489632389,0.14847538406691657,-0.16497264896324046
1538,Pilot,d10012021,hLlKp,interference,0.0,3.0,43.0,33.0,47.0,Kupc1n.jpg,Kupkd1.jpg,41.0,73.0,0.0,,,0.0,47.0,33.0,0.954,-0.3811135390380575,-32.0,-0.896351392700273,0.8633568629076253,-1.7597082556078982
1539,Pilot,d10012021,hLlKp,interference,1.0,3.0,44.0,19.0,6.0,Macc1n.jpg,Wdekc1.jpg,70.0,38.0,0.0,,0.0,1.0,19.0,6.0,0.724,-0.622410406101208,32.0,0.6983842139443848,-1.0613240416635135,1.7597082556078982
1540,Pilot,d10012021,hLlKp,interference,0.0,3.0,45.0,55.0,39.0,Lewic1.jpg,Dekb1n.jpg,68.0,54.0,0.0,,,1.0,55.0,39.0,0.949,-0.38635912310464776,14.0,0.5884024479688912,-0.18146991385956435,0.7698723618284555
1541,Pilot,d10012021,hLlKp,interference,1.0,3.0,46.0,13.0,34.0,Picak1.jpg,Monb1n.jpg,63.0,56.0,0.0,,0.0,1.0,13.0,34.0,0.699,-0.6486383264341592,7.0,0.31344803303015706,-0.07148814788407071,0.38493618091422777
1542,Pilot,d10012021,hLlKp,interference,1.0,3.0,47.0,8.0,44.0,Klina1.jpg,Lassf1.jpg,39.0,61.0,0.0,,1.0,1.0,8.0,44.0,0.891,-0.44720789827709434,-22.0,-1.0063331586757667,0.2034662670546634,-1.20979942573043
1543,Pilot,d09302021,k9qrt,interference,0.0,1.0,0.0,18.0,7.0,Krasb1.jpg,Pica1n.jpg,62.0,81.0,0.0,,,1.0,18.0,7.0,3.833,0.23117862761013958,-19.0,-0.8127504973645692,0.446129349096856,-1.2588798464614253
1544,Pilot,d09302021,k9qrt,interference,1.0,1.0,1.0,55.0,58.0,Lewic1.jpg,Mackc1.jpg,86.0,86.0,1.0,,1.0,1.0,55.0,58.0,3.331,0.013598742800596683,0.0,0.7774135192182837,0.7774135192182837,0.0
1545,Pilot,d09302021,k9qrt,interference,0.0,1.0,2.0,23.0,22.0,Lewib1.jpg,Macb1n.jpg,84.0,88.0,0.0,,,1.0,23.0,22.0,7.33,1.7468695781658592,-4.0,0.6448998511697126,0.9099271872668547,-0.26502733609714213
1546,Pilot,d09302021,k9qrt,interference,1.0,1.0,3.0,37.0,46.0,Mondb1.jpg,Deka1n.jpg,82.0,79.0,1.0,,1.0,0.0,46.0,37.0,7.396,1.775475698479464,3.0,0.5123861831211416,0.3136156810482849,0.19877050207285668
1547,Pilot,d09302021,k9qrt,interference,0.0,1.0,4.0,34.0,19.0,Monb1n.jpg,Macc1n.jpg,79.0,83.0,0.0,,,0.0,19.0,34.0,3.536,0.10245108619891598,-4.0,0.3136156810482849,0.5786430171454271,-0.2650273360971422
1548,Pilot,d09302021,k9qrt,interference,0.0,1.0,5.0,50.0,27.0,Gorke1.jpg,Vinb1n.jpg,81.0,61.0,0.0,,,0.0,27.0,50.0,5.282,0.8592129963133815,20.0,0.446129349096856,-0.8790073313888547,1.3251366804857105
1549,Pilot,d09302021,k9qrt,interference,1.0,1.0,6.0,54.0,56.0,Kupka1.jpg,Luisc1.jpg,59.0,80.0,1.0,,0.0,,,,,,-21.0,-1.0115209994374257,0.37987251507257047,-1.3913935145099963
1550,Pilot,d09302021,k9qrt,interference,1.0,1.0,6.0,54.0,56.0,Kupka1.jpg,Luisc1.jpg,59.0,80.0,1.0,,0.0,1.0,54.0,56.0,1.075,-0.964210460646273,-21.0,-1.0115209994374257,0.37987251507257047,-1.3913935145099963
1551,Pilot,d09302021,k9qrt,interference,1.0,1.0,7.0,35.0,8.0,Wdeka1.jpg,Klina1.jpg,56.0,87.0,1.0,,0.0,1.0,35.0,8.0,6.182,1.2492964551352712,-31.0,-1.2102915015102824,0.8436703532425692,-2.0539618547528518
1552,Pilot,d09302021,k9qrt,interference,1.0,1.0,8.0,42.0,57.0,Picc1n.jpg,Lewc1n.jpg,72.0,88.0,1.0,,1.0,0.0,57.0,42.0,7.316,1.7408016132508515,-16.0,-0.15018215712171382,0.9099271872668547,-1.0601093443885685
1553,Pilot,d09302021,k9qrt,interference,1.0,1.0,9.0,51.0,14.0,Gora1n.jpg,Kupkb1.jpg,73.0,70.0,1.0,,1.0,0.0,14.0,51.0,6.879,1.5513944226895564,3.0,-0.08392532309742828,-0.2826958251702849,0.19877050207285663
1554,Pilot,d09302021,k9qrt,interference,0.0,1.0,10.0,17.0,9.0,Picab1.jpg,Lassc1.jpg,67.0,78.0,0.0,,,0.0,9.0,17.0,2.106,-0.5173481872625307,-11.0,-0.4814663272431415,0.2473588470239994,-0.7288251742671409
1555,Pilot,d09302021,k9qrt,interference,0.0,1.0,11.0,29.0,20.0,Clifb1.jpg,Gorc1n.jpg,81.0,67.0,0.0,,,1.0,29.0,20.0,1.602,-0.7357949242027887,14.0,0.446129349096856,-0.4814663272431415,0.9275956763399975
1556,Pilot,d09302021,k9qrt,interference,0.0,1.0,12.0,3.0,15.0,Fogeg1.jpg,Clia1n.jpg,81.0,54.0,0.0,,,1.0,3.0,15.0,2.604,-0.3015020067144184,27.0,0.446129349096856,-1.3428051695588534,1.7889345186557093
1557,Pilot,d09302021,k9qrt,interference,1.0,1.0,13.0,33.0,2.0,Kupc1n.jpg,Dekob1.jpg,73.0,85.0,1.0,,0.0,1.0,33.0,2.0,7.479,1.8114500619041494,-12.0,-0.08392532309742828,0.7111566851939981,-0.7950820082914264
1558,Pilot,d09302021,k9qrt,interference,0.0,1.0,14.0,31.0,49.0,Maca1n.jpg,Hinda1.jpg,78.0,74.0,0.0,,,0.0,49.0,31.0,7.106,1.6497821395257442,4.0,0.2473588470239994,-0.017668489073142748,0.26502733609714213
1559,Pilot,d09302021,k9qrt,interference,1.0,1.0,15.0,48.0,26.0,Picb1n.jpg,Clib1n.jpg,80.0,73.0,1.0,,0.0,1.0,48.0,26.0,7.003,1.6051392547939058,7.0,0.37987251507257047,-0.08392532309742828,0.46379783816999876
1560,Pilot,d09302021,k9qrt,interference,1.0,2.0,16.0,33.0,2.0,Kupc1n.jpg,Dekob1.jpg,73.0,85.0,0.0,,0.0,1.0,33.0,2.0,3.021,-0.12076333746027638,-12.0,-0.08392532309742828,0.7111566851939981,-0.7950820082914264
1561,Pilot,d09302021,k9qrt,interference,1.0,2.0,17.0,37.0,46.0,Mondb1.jpg,Deka1n.jpg,82.0,79.0,0.0,,1.0,0.0,46.0,37.0,2.263,-0.44930029500137886,3.0,0.5123861831211416,0.3136156810482849,0.19877050207285668
1562,Pilot,d09302021,k9qrt,interference,1.0,2.0,18.0,55.0,58.0,Lewic1.jpg,Mackc1.jpg,86.0,86.0,0.0,,1.0,1.0,55.0,58.0,2.154,-0.49654373612536323,0.0,0.7774135192182837,0.7774135192182837,0.0
1563,Pilot,d09302021,k9qrt,interference,0.0,2.0,19.0,17.0,9.0,Picab1.jpg,Lassc1.jpg,67.0,78.0,1.0,,,0.0,9.0,17.0,1.595,-0.7388289066602923,-11.0,-0.4814663272431415,0.2473588470239994,-0.7288251742671409
1564,Pilot,d09302021,k9qrt,interference,0.0,2.0,20.0,3.0,15.0,Fogeg1.jpg,Clia1n.jpg,81.0,54.0,1.0,,,1.0,3.0,15.0,1.246,-0.8900946034701139,27.0,0.446129349096856,-1.3428051695588534,1.7889345186557093
1565,Pilot,d09302021,k9qrt,interference,1.0,2.0,21.0,54.0,56.0,Kupka1.jpg,Luisc1.jpg,59.0,80.0,0.0,,0.0,1.0,54.0,56.0,2.401,-0.38948749798202253,-21.0,-1.0115209994374257,0.37987251507257047,-1.3913935145099963
1566,Pilot,d09302021,k9qrt,interference,1.0,2.0,22.0,48.0,26.0,Picb1n.jpg,Clib1n.jpg,80.0,73.0,0.0,,0.0,1.0,48.0,26.0,4.963,0.7209500814642896,7.0,0.37987251507257047,-0.08392532309742828,0.46379783816999876
1567,Pilot,d09302021,k9qrt,interference,0.0,2.0,23.0,31.0,49.0,Maca1n.jpg,Hinda1.jpg,78.0,74.0,1.0,,,0.0,49.0,31.0,1.574,-0.747930854032803,4.0,0.2473588470239994,-0.017668489073142748,0.26502733609714213
1568,Pilot,d09302021,k9qrt,interference,0.0,2.0,24.0,50.0,27.0,Gorke1.jpg,Vinb1n.jpg,81.0,61.0,1.0,,,0.0,27.0,50.0,5.436,0.9259606103784603,20.0,0.446129349096856,-0.8790073313888547,1.3251366804857105
1569,Pilot,d09302021,k9qrt,interference,0.0,2.0,25.0,18.0,7.0,Krasb1.jpg,Pica1n.jpg,62.0,81.0,1.0,,,1.0,18.0,7.0,3.302,0.0010293869052247263,-19.0,-0.8127504973645692,0.446129349096856,-1.2588798464614253
1570,Pilot,d09302021,k9qrt,interference,0.0,2.0,26.0,29.0,20.0,Clifb1.jpg,Gorc1n.jpg,81.0,67.0,1.0,,,1.0,29.0,20.0,3.258,-0.018041359970512108,14.0,0.446129349096856,-0.4814663272431415,0.9275956763399975
1571,Pilot,d09302021,k9qrt,interference,1.0,2.0,27.0,35.0,8.0,Wdeka1.jpg,Klina1.jpg,56.0,87.0,0.0,,0.0,1.0,35.0,8.0,8.011,2.042032728674422,-31.0,-1.2102915015102824,0.8436703532425692,-2.0539618547528518
1572,Pilot,d09302021,k9qrt,interference,0.0,2.0,28.0,23.0,22.0,Lewib1.jpg,Macb1n.jpg,84.0,88.0,1.0,,,1.0,23.0,22.0,3.347,0.02053355984631917,-4.0,0.6448998511697126,0.9099271872668547,-0.26502733609714213
1573,Pilot,d09302021,k9qrt,interference,1.0,2.0,29.0,51.0,14.0,Gora1n.jpg,Kupkb1.jpg,73.0,70.0,0.0,,1.0,0.0,14.0,51.0,7.582,1.8560929466359877,3.0,-0.08392532309742828,-0.2826958251702849,0.19877050207285663
1574,Pilot,d09302021,k9qrt,interference,0.0,2.0,30.0,34.0,19.0,Monb1n.jpg,Macc1n.jpg,79.0,83.0,1.0,,,0.0,19.0,34.0,2.448,-0.36911647291021266,-4.0,0.3136156810482849,0.5786430171454271,-0.2650273360971422
1575,Pilot,d09302021,k9qrt,interference,1.0,2.0,31.0,42.0,57.0,Picc1n.jpg,Lewc1n.jpg,72.0,88.0,0.0,,1.0,,,,,,-16.0,-0.15018215712171382,0.9099271872668547,-1.0601093443885685
1576,Pilot,d09302021,k9qrt,interference,1.0,2.0,31.0,42.0,57.0,Picc1n.jpg,Lewc1n.jpg,72.0,88.0,0.0,,1.0,0.0,57.0,42.0,1.253,-0.8870606210126105,-16.0,-0.15018215712171382,0.9099271872668547,-1.0601093443885685
1577,Pilot,d09302021,k9qrt,interference,0.0,3.0,32.0,31.0,49.0,Maca1n.jpg,Hinda1.jpg,78.0,74.0,0.0,,,0.0,49.0,31.0,1.858,-0.624837851471229,4.0,0.2473588470239994,-0.017668489073142748,0.26502733609714213
1578,Pilot,d09302021,k9qrt,interference,1.0,3.0,33.0,35.0,8.0,Wdeka1.jpg,Klina1.jpg,56.0,87.0,0.0,,0.0,1.0,35.0,8.0,1.002,-0.9958505634173817,-31.0,-1.2102915015102824,0.8436703532425692,-2.0539618547528518
1579,Pilot,d09302021,k9qrt,interference,0.0,3.0,34.0,17.0,9.0,Picab1.jpg,Lassc1.jpg,67.0,78.0,0.0,,,0.0,9.0,17.0,0.91,-1.035725761430286,-11.0,-0.4814663272431415,0.2473588470239994,-0.7288251742671409
1580,Pilot,d09302021,k9qrt,interference,0.0,3.0,35.0,34.0,19.0,Monb1n.jpg,Macc1n.jpg,79.0,83.0,0.0,,,0.0,19.0,34.0,1.099,-0.9538082350776893,-4.0,0.3136156810482849,0.5786430171454271,-0.2650273360971422
1581,Pilot,d09302021,k9qrt,interference,1.0,3.0,36.0,42.0,57.0,Picc1n.jpg,Lewc1n.jpg,72.0,88.0,0.0,,1.0,0.0,57.0,42.0,1.67,-0.7063219517584682,-16.0,-0.15018215712171382,0.9099271872668547,-1.0601093443885685
1582,Pilot,d09302021,k9qrt,interference,0.0,3.0,37.0,50.0,27.0,Gorke1.jpg,Vinb1n.jpg,81.0,61.0,0.0,,,0.0,27.0,50.0,1.102,-0.9525079568816163,20.0,0.446129349096856,-0.8790073313888547,1.3251366804857105
1583,Pilot,d09302021,k9qrt,interference,1.0,3.0,38.0,48.0,26.0,Picb1n.jpg,Clib1n.jpg,80.0,73.0,0.0,,0.0,1.0,48.0,26.0,1.629,-0.724092420438132,7.0,0.37987251507257047,-0.08392532309742828,0.46379783816999876
1584,Pilot,d09302021,k9qrt,interference,1.0,3.0,39.0,37.0,46.0,Mondb1.jpg,Deka1n.jpg,82.0,79.0,0.0,,1.0,0.0,46.0,37.0,1.101,-0.952941382946974,3.0,0.5123861831211416,0.3136156810482849,0.19877050207285668
1585,Pilot,d09302021,k9qrt,interference,1.0,3.0,40.0,51.0,14.0,Gora1n.jpg,Kupkb1.jpg,73.0,70.0,0.0,,1.0,0.0,14.0,51.0,1.163,-0.9260689668947993,3.0,-0.08392532309742828,-0.2826958251702849,0.19877050207285663
1586,Pilot,d09302021,k9qrt,interference,0.0,3.0,41.0,29.0,20.0,Clifb1.jpg,Gorc1n.jpg,81.0,67.0,0.0,,,1.0,29.0,20.0,1.231,-0.8965959944504786,14.0,0.446129349096856,-0.4814663272431415,0.9275956763399975
1587,Pilot,d09302021,k9qrt,interference,0.0,3.0,42.0,18.0,7.0,Krasb1.jpg,Pica1n.jpg,62.0,81.0,0.0,,,1.0,18.0,7.0,1.405,-0.8211798590782468,-19.0,-0.8127504973645692,0.446129349096856,-1.2588798464614253
