,Exp,group,PID,phase,trial,condition,old_pair,stimulus_left,stimulus_right,old_response,rt_pairs,chosen_object,left_object_chosen,rt_object,pairs_acc,zscored_rt_pairs,zscored_rt_object
179,Pilot,d10012021,BAWYi,memory_test,19.0,0.0,0.0,45.0,4.0,1.0,1398.0,,0.0,680.0,0,-0.8800371434374662,-0.1513827065162343
180,Pilot,d10012021,BAWYi,memory_test,20.0,1.0,1.0,36.0,0.0,1.0,1095.0,0.0,0.0,657.0,1,-1.4094681878483164,-0.1781658007460297
181,Pilot,d10012021,BAWYi,memory_test,21.0,1.0,0.0,0.0,43.0,0.0,1186.0,,,,1,-1.250464144807434,
182,Pilot,d10012021,BAWYi,memory_test,22.0,1.0,0.0,22.0,48.0,1.0,1726.0,,1.0,305.0,0,-0.3069236696197802,-0.5880635906976797
183,Pilot,d10012021,BAWYi,memory_test,23.0,0.0,0.0,53.0,24.0,0.0,1757.0,,,,1,-0.2527574571553038,
184,Pilot,d10012021,BAWYi,memory_test,24.0,0.0,0.0,30.0,39.0,0.0,2174.0,,,,1,0.4758654653507177,
185,Pilot,d10012021,BAWYi,memory_test,25.0,0.0,1.0,53.0,45.0,1.0,2641.0,53.0,1.0,289.0,1,1.291853246670411,-0.6066953084227547
186,Pilot,d10012021,BAWYi,memory_test,26.0,1.0,1.0,42.0,22.0,0.0,1854.0,22.0,,,0,-0.0832696310567807,
187,Pilot,d10012021,BAWYi,memory_test,27.0,0.0,1.0,8.0,4.0,1.0,2007.0,4.0,0.0,489.0,1,0.1840668369130544,-0.3737988368593172
188,Pilot,d10012021,BAWYi,memory_test,28.0,0.0,0.0,55.0,16.0,0.0,1303.0,,,,1,-1.0460303751834423,
189,Pilot,d10012021,BAWYi,memory_test,29.0,0.0,1.0,33.0,30.0,1.0,1480.0,33.0,1.0,433.0,1,-0.7367587749830447,-0.4390098488970797
190,Pilot,d10012021,BAWYi,memory_test,30.0,0.0,0.0,13.0,27.0,0.0,1167.0,,,,1,-1.2836627911566292,
191,Pilot,d10012021,BAWYi,memory_test,31.0,0.0,1.0,55.0,31.0,0.0,1110.0,31.0,,,0,-1.383258730204215,
224,Pilot,d10012021,OH30k,memory_test,0.0,1.0,0.0,6.0,49.0,1.0,3593.0,,0.0,2420.0,0,2.95082820786738,4.156014741930285
225,Pilot,d10012021,OH30k,memory_test,1.0,1.0,1.0,37.0,49.0,0.0,1946.0,49.0,,,0,0.3802847479668428,
226,Pilot,d10012021,OH30k,memory_test,2.0,0.0,0.0,33.0,27.0,1.0,1429.0,,1.0,629.0,0,-0.4266193010729735,0.3858917337217645
227,Pilot,d10012021,OH30k,memory_test,3.0,1.0,0.0,22.0,12.0,1.0,1218.0,,1.0,500.0,0,-0.7559360406230726,0.1143418353080854
228,Pilot,d10012021,OH30k,memory_test,4.0,1.0,1.0,32.0,22.0,0.0,2442.0,22.0,,,0,1.1544131973357965,
229,Pilot,d10012021,OH30k,memory_test,5.0,1.0,1.0,31.0,43.0,1.0,2109.0,43.0,0.0,532.0,1,0.6346858311263981,0.1817030504184554
230,Pilot,d10012021,OH30k,memory_test,6.0,0.0,1.0,51.0,14.0,1.0,2185.0,14.0,0.0,263.0,1,0.7533022870780925,-0.3845521641030923
231,Pilot,d10012021,OH30k,memory_test,7.0,0.0,0.0,5.0,47.0,1.0,1499.0,,1.0,197.0,0,-0.317367302170097,-0.5234846702682304
232,Pilot,d10012021,OH30k,memory_test,8.0,1.0,0.0,46.0,50.0,1.0,2281.0,,0.0,151.0,0,0.9031335998591804,-0.6203164169893873
233,Pilot,d10012021,OH30k,memory_test,9.0,0.0,0.0,58.0,17.0,1.0,1050.0,,0.0,293.0,0,-1.018140837989976,-0.3214010249371204
234,Pilot,d10012021,OH30k,memory_test,10.0,0.0,0.0,51.0,54.0,1.0,1289.0,,0.0,278.0,0,-0.6451232988787264,-0.3529765945201064
235,Pilot,d10012021,OH30k,memory_test,11.0,0.0,1.0,17.0,47.0,0.0,3466.0,17.0,,,0,2.7526138670007323,
236,Pilot,d10012021,OH30k,memory_test,12.0,1.0,1.0,6.0,50.0,1.0,1403.0,50.0,0.0,357.0,1,-0.4671986149511847,-0.1866785947163804
237,Pilot,d10012021,OH30k,memory_test,13.0,1.0,1.0,59.0,48.0,1.0,1685.0,59.0,1.0,246.0,1,-0.0270691336567394,-0.4203378096304764
238,Pilot,d10012021,OH30k,memory_test,14.0,1.0,1.0,55.0,46.0,1.0,1369.0,55.0,1.0,146.0,1,-0.5202638715611534,-0.6308416068503827
239,Pilot,d10012021,OH30k,memory_test,15.0,0.0,1.0,44.0,27.0,1.0,1129.0,44.0,1.0,229.0,1,-0.8948421535138728,-0.4561234551578604
240,Pilot,d10012021,OH30k,memory_test,16.0,1.0,0.0,2.0,48.0,0.0,1178.0,,,,1,-0.8183657542818592,
241,Pilot,d10012021,OH30k,memory_test,17.0,1.0,0.0,55.0,38.0,1.0,1419.0,,1.0,213.0,0,-0.4422267294876701,-0.4898040627130455
242,Pilot,d10012021,OH30k,memory_test,18.0,0.0,1.0,5.0,53.0,1.0,1193.0,5.0,1.0,133.0,1,-0.7949546116598142,-0.6582071004889705
243,Pilot,d10012021,OH30k,memory_test,19.0,0.0,0.0,39.0,44.0,0.0,1563.0,,,,1,-0.2174797603160385,
244,Pilot,d10012021,OH30k,memory_test,20.0,0.0,1.0,58.0,18.0,1.0,1643.0,18.0,0.0,277.0,1,-0.0926203329984653,-0.3550816324923055
245,Pilot,d10012021,OH30k,memory_test,21.0,0.0,0.0,11.0,14.0,0.0,1610.0,,,,1,-0.1441248467669643,
246,Pilot,d10012021,OH30k,memory_test,22.0,0.0,0.0,34.0,53.0,1.0,1144.0,,1.0,374.0,0,-0.8714310108918277,-0.1508929491889964
247,Pilot,d10012021,OH30k,memory_test,23.0,1.0,1.0,12.0,2.0,0.0,1145.0,2.0,,,0,-0.869870268050358,
248,Pilot,d10012021,OH30k,memory_test,24.0,0.0,1.0,33.0,11.0,0.0,1370.0,33.0,,,0,-0.5187031287196837,
249,Pilot,d10012021,OH30k,memory_test,25.0,0.0,1.0,4.0,54.0,1.0,1406.0,54.0,0.0,710.0,1,-0.4625163864267758,0.5563998094698885
250,Pilot,d10012021,OH30k,memory_test,26.0,1.0,0.0,43.0,32.0,1.0,1035.0,,1.0,259.0,0,-1.0415519806120213,-0.3929723159918886
251,Pilot,d10012021,OH30k,memory_test,27.0,1.0,1.0,25.0,38.0,1.0,1658.0,25.0,1.0,741.0,1,-0.0692091903764204,0.6216559866080594
252,Pilot,d10012021,OH30k,memory_test,28.0,1.0,0.0,37.0,59.0,1.0,2072.0,,0.0,404.0,0,0.5769383459920205,-0.0877418100230245
253,Pilot,d10012021,OH30k,memory_test,29.0,0.0,0.0,18.0,4.0,0.0,1879.0,,,,1,0.2757149775883753,
254,Pilot,d10012021,OH30k,memory_test,30.0,0.0,1.0,39.0,34.0,1.0,2713.0,34.0,0.0,453.0,1,1.5773745073740753,0.0154050506147294
255,Pilot,d10012021,OH30k,memory_test,31.0,1.0,0.0,31.0,25.0,0.0,1354.0,,,,1,-0.5436750141831983,
256,Pilot,d09302021,c4z0I,memory_test,0.0,1.0,1.0,7.0,37.0,1.0,2949.0,37.0,0.0,5999.0,1,1.9577385322663676,4.391773662754495
257,Pilot,d09302021,c4z0I,memory_test,1.0,0.0,0.0,2.0,32.0,1.0,3733.0,,0.0,1628.0,0,2.835118744797604,0.758477237164488
258,Pilot,d09302021,c4z0I,memory_test,2.0,1.0,1.0,41.0,59.0,1.0,841.0,41.0,0.0,795.0,1,-0.4013398963252739,0.0660645346898882
259,Pilot,d09302021,c4z0I,memory_test,3.0,0.0,1.0,32.0,29.0,1.0,632.0,32.0,1.0,260.0,1,-0.6352333458393408,-0.3786423030338943
260,Pilot,d09302021,c4z0I,memory_test,4.0,1.0,0.0,48.0,7.0,1.0,972.0,,1.0,309.0,0,-0.2547368250987535,-0.3379121440648002
261,Pilot,d09302021,c4z0I,memory_test,5.0,1.0,1.0,33.0,12.0,0.0,1665.0,33.0,,,0,0.5208046127636788,
262,Pilot,d09302021,c4z0I,memory_test,6.0,1.0,0.0,11.0,37.0,0.0,3469.0,,,,1,2.5396743875166776,
263,Pilot,d09302021,c4z0I,memory_test,7.0,0.0,1.0,27.0,58.0,0.0,2968.0,58.0,,,0,1.9790015731312829,
264,Pilot,d09302021,c4z0I,memory_test,8.0,0.0,1.0,2.0,39.0,1.0,1235.0,39.0,0.0,974.0,1,0.0395884247682302,0.2148542990871912
265,Pilot,d09302021,c4z0I,memory_test,9.0,0.0,1.0,47.0,55.0,1.0,801.0,47.0,1.0,891.0,1,-0.4461041928829901,0.1458623971599501
266,Pilot,d09302021,c4z0I,memory_test,10.0,1.0,0.0,59.0,46.0,1.0,394.0,,1.0,601.0,0,-0.901580910357752,-0.0951936457183618
267,Pilot,d09302021,c4z0I,memory_test,11.0,0.0,0.0,47.0,49.0,1.0,491.0,,1.0,728.0,0,-0.7930274912052903,0.0103722765076575
268,Pilot,d09302021,c4z0I,memory_test,12.0,1.0,1.0,3.0,54.0,1.0,481.0,54.0,0.0,274.0,1,-0.8042185653447194,-0.3670051147570103
269,Pilot,d09302021,c4z0I,memory_test,13.0,0.0,0.0,29.0,31.0,0.0,749.0,,,,1,-0.504297778408021,
270,Pilot,d09302021,c4z0I,memory_test,14.0,1.0,0.0,40.0,3.0,0.0,1761.0,,,,1,0.6282389245021976,
271,Pilot,d09302021,c4z0I,memory_test,15.0,1.0,1.0,40.0,22.0,0.0,978.0,40.0,,,0,-0.248022180615096,
272,Pilot,d09302021,c4z0I,memory_test,16.0,0.0,1.0,23.0,16.0,1.0,866.0,16.0,0.0,335.0,1,-0.3733622109767013,-0.3163002229791584
273,Pilot,d09302021,c4z0I,memory_test,17.0,0.0,0.0,13.0,55.0,1.0,542.0,,1.0,254.0,0,-0.7359530130942021,-0.3836296694382732
274,Pilot,d09302021,c4z0I,memory_test,18.0,1.0,1.0,20.0,48.0,1.0,701.0,48.0,0.0,174.0,1,-0.5580149342772804,-0.4501278881633248
275,Pilot,d09302021,c4z0I,memory_test,19.0,1.0,0.0,54.0,12.0,1.0,613.0,,1.0,395.0,0,-0.656496386704256,-0.2664265589353697
276,Pilot,d09302021,c4z0I,memory_test,20.0,0.0,0.0,39.0,44.0,0.0,1485.0,,,,1,0.3193652782539562,
277,Pilot,d09302021,c4z0I,memory_test,21.0,0.0,1.0,31.0,0.0,1.0,1060.0,31.0,1.0,358.0,1,-0.1562553726717779,-0.2971819850957061
278,Pilot,d09302021,c4z0I,memory_test,22.0,1.0,0.0,20.0,41.0,1.0,451.0,,0.0,397.0,0,-0.8377917877630064,-0.2647641034672434
279,Pilot,d09302021,c4z0I,memory_test,23.0,0.0,0.0,0.0,58.0,0.0,1002.0,,,,1,-0.2211636026804664,
280,Pilot,d09302021,c4z0I,memory_test,24.0,1.0,1.0,11.0,1.0,1.0,957.0,1.0,0.0,171.0,1,-0.271523436307897,-0.4526215713655142
281,Pilot,d09302021,c4z0I,memory_test,25.0,1.0,0.0,22.0,1.0,1.0,501.0,,0.0,243.0,0,-0.7818364170658613,-0.3927731745129678
282,Pilot,d09302021,c4z0I,memory_test,26.0,0.0,0.0,27.0,16.0,1.0,374.0,,0.0,259.0,0,-0.92396305863661,-0.3794735307679575
283,Pilot,d09302021,c4z0I,memory_test,27.0,0.0,0.0,17.0,23.0,1.0,450.0,,1.0,393.0,0,-0.8389108951769493,-0.268089014403496
284,Pilot,d09302021,c4z0I,memory_test,28.0,1.0,0.0,33.0,6.0,1.0,1353.0,,1.0,673.0,0,0.1716430996134929,-0.0353452488658154
285,Pilot,d09302021,c4z0I,memory_test,29.0,0.0,1.0,44.0,13.0,1.0,1657.0,13.0,0.0,139.0,1,0.5118517534521356,-0.4792208588555348
286,Pilot,d09302021,c4z0I,memory_test,30.0,1.0,1.0,46.0,6.0,0.0,1050.0,46.0,,,0,-0.167446446811207,
287,Pilot,d09302021,c4z0I,memory_test,31.0,0.0,1.0,49.0,17.0,1.0,1207.0,17.0,0.0,207.0,1,0.0082534171778289,-0.422697372939241
288,Pilot,d09302021,h3ty7,memory_test,0.0,1.0,0.0,47.0,24.0,0.0,2711.0,,,,1,0.4453488523080984,
289,Pilot,d09302021,h3ty7,memory_test,1.0,1.0,1.0,6.0,16.0,0.0,3632.0,16.0,,,0,1.3277827218270093,
290,Pilot,d09302021,h3ty7,memory_test,2.0,1.0,1.0,36.0,20.0,1.0,3004.0,36.0,1.0,2907.0,1,0.7260797141637345,2.804274310375355
291,Pilot,d09302021,h3ty7,memory_test,3.0,0.0,0.0,1.0,59.0,0.0,3747.0,,,,1,1.4379671897908255,
292,Pilot,d09302021,h3ty7,memory_test,4.0,0.0,1.0,57.0,14.0,0.0,2254.0,57.0,,,0,0.0074853578779766,
293,Pilot,d09302021,h3ty7,memory_test,5.0,1.0,0.0,36.0,6.0,0.0,1280.0,,,,1,-0.9257291794851276,
294,Pilot,d09302021,h3ty7,memory_test,6.0,1.0,1.0,31.0,39.0,1.0,1678.0,39.0,0.0,1211.0,1,-0.5443951077494854,0.3021035295110965
295,Pilot,d09302021,h3ty7,memory_test,7.0,1.0,1.0,47.0,45.0,0.0,2353.0,47.0,,,0,0.1023398129076966,
296,Pilot,d09302021,h3ty7,memory_test,8.0,1.0,0.0,22.0,16.0,0.0,2183.0,,,,1,-0.0605415745170751,
297,Pilot,d09302021,h3ty7,memory_test,9.0,0.0,1.0,29.0,10.0,1.0,1169.0,29.0,1.0,1344.0,1,-1.03208114421542,0.4983232900387771
298,Pilot,d09302021,h3ty7,memory_test,10.0,1.0,0.0,31.0,12.0,0.0,4174.0,,,,1,1.8470869099695169,
299,Pilot,d09302021,h3ty7,memory_test,11.0,1.0,1.0,25.0,22.0,1.0,2172.0,25.0,1.0,576.0,1,-0.0710809584092662,-0.6347351767676797
300,Pilot,d09302021,h3ty7,memory_test,12.0,0.0,1.0,23.0,35.0,1.0,4447.0,35.0,0.0,709.0,1,2.1086552556575326,-0.4385154162399989
301,Pilot,d09302021,h3ty7,memory_test,13.0,0.0,0.0,54.0,23.0,1.0,1223.0,,1.0,899.0,0,-0.9803423505628452,-0.1582014726290266
302,Pilot,d09302021,h3ty7,memory_test,14.0,0.0,1.0,30.0,37.0,1.0,1508.0,30.0,1.0,382.0,1,-0.7072764951742573,-0.9209504665599356
303,Pilot,d09302021,h3ty7,memory_test,15.0,0.0,0.0,57.0,53.0,1.0,2005.0,,1.0,453.0,0,-0.2310879684088949,-0.8162015718421513
304,Pilot,d09302021,h3ty7,memory_test,16.0,0.0,0.0,10.0,52.0,1.0,2669.0,,0.0,545.0,0,0.405107568356096,-0.6804706096726277
305,Pilot,d09302021,h3ty7,memory_test,17.0,1.0,0.0,45.0,0.0,0.0,2819.0,,,,1,0.5488264396132476,
306,Pilot,d09302021,h3ty7,memory_test,18.0,1.0,1.0,0.0,42.0,0.0,5013.0,0.0,,,0,2.650954463201185,
307,Pilot,d09302021,h3ty7,memory_test,19.0,0.0,0.0,37.0,29.0,0.0,911.0,,,,1,-1.2792776027777206,
308,Pilot,d09302021,h3ty7,memory_test,20.0,1.0,0.0,25.0,50.0,0.0,2389.0,,,,1,0.136832342009413,
309,Pilot,d09302021,h3ty7,memory_test,21.0,0.0,0.0,27.0,30.0,0.0,1027.0,,,,1,-1.1681350090055234,
310,Pilot,d09302021,h3ty7,memory_test,22.0,0.0,0.0,14.0,35.0,0.0,1828.0,,,,1,-0.4006762364923338,
311,Pilot,d09302021,h3ty7,memory_test,23.0,0.0,0.0,28.0,3.0,0.0,1925.0,,,,1,-0.3077380330793758,
312,Pilot,d09302021,h3ty7,memory_test,24.0,0.0,1.0,53.0,52.0,1.0,1429.0,52.0,0.0,1505.0,1,-0.7829684340363571,0.7358524738354432
313,Pilot,d09302021,h3ty7,memory_test,25.0,1.0,1.0,44.0,24.0,0.0,1764.0,44.0,,,0,-0.4619962882287185,
314,Pilot,d09302021,h3ty7,memory_test,26.0,0.0,1.0,54.0,3.0,1.0,2877.0,54.0,1.0,757.0,1,0.6043977364993462,-0.3676992620645954
315,Pilot,d09302021,h3ty7,memory_test,27.0,0.0,1.0,59.0,28.0,1.0,1468.0,28.0,0.0,1225.0,1,-0.7456015275094976,0.3227582411455891
316,Pilot,d09302021,h3ty7,memory_test,28.0,1.0,0.0,39.0,42.0,0.0,1344.0,,,,1,-0.864409127748743,
317,Pilot,d09302021,h3ty7,memory_test,29.0,1.0,0.0,20.0,44.0,0.0,1028.0,,,,1,-1.1671768831971423,
318,Pilot,d09302021,h3ty7,memory_test,30.0,0.0,1.0,27.0,1.0,1.0,2019.0,1.0,0.0,568.0,1,-0.2176742070915608,-0.6465378691302469
319,Pilot,d09302021,h3ty7,memory_test,31.0,1.0,1.0,50.0,12.0,0.0,1828.0,12.0,,,0,-0.4006762364923338,
320,Pilot,d10012021,11A0U,memory_test,0.0,1.0,0.0,15.0,51.0,0.0,3077.0,,,,1,2.0863169671066912,
321,Pilot,d10012021,11A0U,memory_test,1.0,1.0,0.0,4.0,52.0,1.0,1721.0,,1.0,1608.0,0,0.0866380079996593,3.371276916965861
322,Pilot,d10012021,11A0U,memory_test,2.0,0.0,0.0,39.0,43.0,0.0,1514.0,,,,1,-0.2186227180587149,
323,Pilot,d10012021,11A0U,memory_test,3.0,0.0,1.0,20.0,24.0,1.0,1146.0,24.0,0.0,788.0,1,-0.7613084532736027,0.7335937928426021
324,Pilot,d10012021,11A0U,memory_test,4.0,0.0,1.0,1.0,7.0,1.0,1922.0,1.0,1.0,911.0,1,0.3830505970708345,1.129246261461091
325,Pilot,d10012021,11A0U,memory_test,5.0,1.0,0.0,11.0,14.0,0.0,1484.0,,,,1,-0.2628634029947112,
326,Pilot,d10012021,11A0U,memory_test,6.0,0.0,1.0,17.0,19.0,1.0,1180.0,17.0,1.0,551.0,1,-0.7111690103461402,-0.0287609637637545
327,Pilot,d10012021,11A0U,memory_test,7.0,0.0,0.0,19.0,1.0,0.0,3229.0,,,,1,2.310469770782406,
328,Pilot,d10012021,11A0U,memory_test,8.0,1.0,1.0,14.0,33.0,1.0,1095.0,14.0,1.0,372.0,1,-0.8365176176647964,-0.6045478896394415
329,Pilot,d10012021,11A0U,memory_test,9.0,1.0,0.0,29.0,30.0,0.0,1589.0,,,,1,-0.1080210057187242,
330,Pilot,d10012021,11A0U,memory_test,10.0,1.0,1.0,30.0,15.0,1.0,1465.0,15.0,0.0,411.0,1,-0.2908825034541755,-0.4790971069067499
331,Pilot,d10012021,11A0U,memory_test,11.0,0.0,0.0,55.0,40.0,0.0,1641.0,,,,1,-0.031337151829664,
332,Pilot,d10012021,11A0U,memory_test,12.0,0.0,1.0,16.0,55.0,1.0,1611.0,55.0,0.0,533.0,1,-0.0755778367656603,-0.0866613250249967
333,Pilot,d10012021,11A0U,memory_test,13.0,1.0,1.0,29.0,13.0,1.0,1281.0,29.0,1.0,477.0,1,-0.5622253710616194,-0.2667957822821949
334,Pilot,d10012021,11A0U,memory_test,14.0,1.0,1.0,22.0,42.0,0.0,3868.0,42.0,,,0,3.252796359919127,
335,Pilot,d10012021,11A0U,memory_test,15.0,0.0,0.0,48.0,45.0,0.0,1281.0,,,,1,-0.5622253710616194,
336,Pilot,d10012021,11A0U,memory_test,16.0,0.0,1.0,44.0,48.0,1.0,2265.0,44.0,1.0,417.0,1,0.8888690948390586,-0.4597969864863358
337,Pilot,d10012021,11A0U,memory_test,17.0,1.0,1.0,51.0,18.0,0.0,2458.0,18.0,,,0,1.1734841679273014,
338,Pilot,d10012021,11A0U,memory_test,18.0,0.0,1.0,45.0,40.0,1.0,1490.0,45.0,1.0,471.0,1,-0.254015266007512,-0.286095902702609
339,Pilot,d10012021,11A0U,memory_test,19.0,0.0,1.0,43.0,23.0,1.0,1205.0,23.0,0.0,476.0,1,-0.6743017728994767,-0.2700124690189306
340,Pilot,d10012021,11A0U,memory_test,20.0,1.0,1.0,11.0,56.0,1.0,1780.0,56.0,0.0,417.0,1,0.1736446883737854,-0.4597969864863358
341,Pilot,d10012021,11A0U,memory_test,21.0,0.0,0.0,20.0,17.0,0.0,1308.0,,,,1,-0.5224087546192228,
342,Pilot,d10012021,11A0U,memory_test,22.0,1.0,0.0,41.0,18.0,1.0,2051.0,,0.0,391.0,0,0.5732855422956186,-0.5434308416414636
343,Pilot,d10012021,11A0U,memory_test,23.0,1.0,0.0,33.0,42.0,0.0,1593.0,,,,1,-0.102122247727258,
344,Pilot,d10012021,11A0U,memory_test,24.0,1.0,1.0,4.0,41.0,0.0,1352.0,4.0,,,0,-0.4575224167130949,
345,Pilot,d10012021,11A0U,memory_test,25.0,0.0,0.0,57.0,24.0,1.0,1062.0,,0.0,416.0,0,-0.8851823710943924,-0.4630136732230715
346,Pilot,d10012021,11A0U,memory_test,26.0,0.0,1.0,57.0,39.0,1.0,1434.0,39.0,0.0,349.0,1,-0.3365978778880384,-0.6785316845843622
347,Pilot,d10012021,11A0U,memory_test,27.0,1.0,1.0,3.0,52.0,1.0,1871.0,3.0,1.0,607.0,1,0.3078414326796408,0.1513734934934436
348,Pilot,d10012021,11A0U,memory_test,28.0,0.0,0.0,23.0,16.0,0.0,860.0,,,,1,-1.183069649663434,
349,Pilot,d10012021,11A0U,memory_test,29.0,1.0,0.0,3.0,22.0,0.0,1033.0,,,,1,-0.927948366532522,
350,Pilot,d10012021,11A0U,memory_test,30.0,1.0,0.0,13.0,56.0,0.0,1043.0,,,,1,-0.9132014715538568,
351,Pilot,d10012021,11A0U,memory_test,31.0,0.0,0.0,44.0,7.0,1.0,1283.0,,1.0,324.0,0,-0.5592759920658864,-0.7589488530027543
352,Pilot,d10012021,5Mz5m,memory_test,0.0,0.0,0.0,2.0,58.0,0.0,2261.0,,,,1,0.7169644743802037,
353,Pilot,d10012021,5Mz5m,memory_test,1.0,1.0,1.0,5.0,35.0,0.0,1405.0,5.0,,,0,-0.1313031000074319,
354,Pilot,d10012021,5Mz5m,memory_test,2.0,1.0,0.0,46.0,33.0,1.0,1238.0,,1.0,4380.0,0,-0.2967945543564216,3.1395910075562674
355,Pilot,d10012021,5Mz5m,memory_test,3.0,0.0,1.0,54.0,26.0,1.0,2707.0,54.0,1.0,1314.0,1,1.158935663839182,0.0792075754931345
356,Pilot,d10012021,5Mz5m,memory_test,4.0,0.0,1.0,59.0,47.0,1.0,2488.0,47.0,0.0,1233.0,1,0.9419139362797286,-0.0016440415965959
357,Pilot,d10012021,5Mz5m,memory_test,5.0,1.0,0.0,23.0,51.0,1.0,1703.0,,1.0,1057.0,0,0.1640050041602263,-0.1773216293471214
358,Pilot,d10012021,5Mz5m,memory_test,6.0,0.0,1.0,25.0,24.0,1.0,1410.0,25.0,1.0,1029.0,1,-0.1263482660448873,-0.2052703364892505
359,Pilot,d10012021,5Mz5m,memory_test,7.0,0.0,0.0,22.0,59.0,1.0,566.0,,1.0,426.0,0,-0.962724238922416,-0.8071657081572444
360,Pilot,d10012021,5Mz5m,memory_test,8.0,1.0,1.0,7.0,44.0,0.0,1024.0,44.0,,,0,-0.5088614479533305,
361,Pilot,d10012021,5Mz5m,memory_test,9.0,1.0,1.0,8.0,36.0,1.0,1135.0,8.0,1.0,652.0,1,-0.3988641339848404,-0.5815797147957741
362,Pilot,d10012021,5Mz5m,memory_test,10.0,0.0,1.0,50.0,19.0,1.0,1267.0,19.0,0.0,818.0,1,-0.2680565173736629,-0.4158838081674375
363,Pilot,d10012021,5Mz5m,memory_test,11.0,1.0,0.0,8.0,7.0,0.0,1276.0,,,,1,-0.2591378162410826,
364,Pilot,d10012021,5Mz5m,memory_test,12.0,1.0,0.0,40.0,5.0,0.0,1235.0,,,,1,-0.2997674547339483,
365,Pilot,d10012021,5Mz5m,memory_test,13.0,0.0,0.0,24.0,43.0,0.0,1603.0,,,,1,0.0649083249093342,
366,Pilot,d10012021,5Mz5m,memory_test,14.0,0.0,1.0,3.0,13.0,1.0,874.0,13.0,0.0,990.0,1,-0.6575064668296685,-0.2441988928657874
367,Pilot,d10012021,5Mz5m,memory_test,15.0,1.0,1.0,6.0,4.0,1.0,568.0,4.0,0.0,1185.0,1,-0.960742305337398,-0.0495561109831028
368,Pilot,d10012021,5Mz5m,memory_test,16.0,0.0,1.0,43.0,2.0,1.0,690.0,43.0,1.0,821.0,1,-0.8398443566513099,-0.4128893038307807
369,Pilot,d10012021,5Mz5m,memory_test,17.0,0.0,0.0,13.0,50.0,0.0,814.0,,,,1,-0.7169644743802037,
370,Pilot,d10012021,5Mz5m,memory_test,18.0,1.0,0.0,10.0,35.0,0.0,1399.0,,,,1,-0.1372489007624854,
371,Pilot,d10012021,5Mz5m,memory_test,19.0,1.0,1.0,10.0,52.0,0.0,1004.0,10.0,,,0,-0.5286807838035089,
372,Pilot,d10012021,5Mz5m,memory_test,20.0,1.0,1.0,23.0,46.0,0.0,1203.0,23.0,,,0,-0.3314783920942338,
373,Pilot,d10012021,5Mz5m,memory_test,21.0,1.0,0.0,36.0,4.0,1.0,1438.0,,0.0,338.0,0,-0.0986011958546375,-0.8950045020325071
374,Pilot,d10012021,5Mz5m,memory_test,22.0,0.0,1.0,9.0,58.0,1.0,876.0,58.0,0.0,1545.0,1,-0.6555245332446507,0.3097844094156994
375,Pilot,d10012021,5Mz5m,memory_test,23.0,1.0,0.0,6.0,30.0,0.0,1148.0,,,,1,-0.3859815656822244,
376,Pilot,d10012021,5Mz5m,memory_test,24.0,0.0,0.0,39.0,19.0,0.0,929.0,,,,1,-0.6030032932416779,
377,Pilot,d10012021,5Mz5m,memory_test,25.0,1.0,1.0,30.0,51.0,0.0,842.0,30.0,,,0,-0.6892174041899539,
378,Pilot,d10012021,5Mz5m,memory_test,26.0,0.0,0.0,26.0,47.0,1.0,3417.0,,0.0,671.0,0,1.8625220865205157,-0.5626145206636151
379,Pilot,d10012021,5Mz5m,memory_test,27.0,1.0,0.0,44.0,52.0,0.0,5370.0,,,,1,3.797880232290437,
380,Pilot,d10012021,5Mz5m,memory_test,28.0,0.0,0.0,25.0,3.0,1.0,3460.0,,1.0,2872.0,0,1.905133658598399,1.6343534943301734
381,Pilot,d10012021,5Mz5m,memory_test,29.0,0.0,1.0,39.0,22.0,1.0,1650.0,22.0,0.0,351.0,1,0.1114837641572535,-0.8820283165736615
382,Pilot,d10012021,5Mz5m,memory_test,30.0,0.0,0.0,54.0,9.0,1.0,774.0,,1.0,1307.0,0,-0.7566031460805606,0.0722203987076023
383,Pilot,d10012021,5Mz5m,memory_test,31.0,1.0,1.0,33.0,40.0,0.0,1426.0,33.0,,,0,-0.1104927973647446,
384,Pilot,d09302021,mRuyP,memory_test,0.0,0.0,1.0,16.0,22.0,0.0,2994.0,16.0,,,0,3.3177297555959644,
385,Pilot,d09302021,mRuyP,memory_test,1.0,0.0,1.0,30.0,51.0,1.0,1532.0,51.0,0.0,2470.0,1,-0.3580385652840791,2.403961896366156
386,Pilot,d09302021,mRuyP,memory_test,2.0,0.0,0.0,16.0,42.0,1.0,2172.0,,0.0,1479.0,0,1.251052902132629,0.3848858017296304
387,Pilot,d09302021,mRuyP,memory_test,3.0,1.0,1.0,46.0,52.0,0.0,1788.0,52.0,,,0,0.2855980216826042,
388,Pilot,d09302021,mRuyP,memory_test,4.0,0.0,1.0,38.0,19.0,1.0,1463.0,19.0,0.0,1589.0,1,-0.531518739114943,0.6090012108214747
389,Pilot,d09302021,mRuyP,memory_test,5.0,1.0,0.0,49.0,46.0,0.0,2339.0,,,,1,1.670925206911677,
390,Pilot,d09302021,mRuyP,memory_test,6.0,0.0,1.0,14.0,53.0,1.0,1773.0,14.0,1.0,1431.0,1,0.2478849404150251,0.2870899868531892
