,Exp,group,PID,phase,condition,block,trial,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,explain_trial,reward_type,left_chosen,chosen_obj,unchosen_obj,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
361,Pilot,d10012021,OH30k,deliberation,1.0,2.0,22.0,25.0,38.0,Clifa1.jpg,Lasc1n.jpg,21.0,19.0,0.0,-1.0,1.0,25.0,38.0,1.235,-0.27278695773607925,2.0,-0.031485658946803885,-0.1889139536808239,0.15742829473402
362,Pilot,d10012021,OH30k,deliberation,0.0,2.0,23.0,4.0,54.0,Mackb1.jpg,Kupka1.jpg,23.0,17.0,1.0,-1.0,0.0,54.0,4.0,1.019,-0.6094840027131825,6.0,0.12594263578721612,-0.3463422484148439,0.47228488420206005
363,Pilot,d10012021,OH30k,deliberation,1.0,2.0,24.0,32.0,22.0,Macka1.jpg,Macb1n.jpg,19.0,23.0,0.0,1.0,0.0,22.0,32.0,2.139,1.1363525267977217,-4.0,-0.1889139536808239,0.12594263578721612,-0.31485658946804
364,Pilot,d10012021,OH30k,deliberation,0.0,2.0,25.0,5.0,53.0,Kupb1n.jpg,Gorka1.jpg,22.0,18.0,1.0,1.0,1.0,5.0,53.0,0.996,-0.6453360028727813,4.0,0.04722848842020611,-0.2676281010478339,0.31485658946804
365,Pilot,d10012021,OH30k,deliberation,1.0,2.0,26.0,12.0,2.0,Kupkc1.jpg,Dekob1.jpg,17.0,17.0,0.0,-1.0,0.0,2.0,12.0,1.658,0.38657808867741383,0.0,-0.3463422484148439,-0.3463422484148439,0.0
366,Pilot,d10012021,OH30k,deliberation,1.0,2.0,27.0,37.0,49.0,Mondb1.jpg,Hinda1.jpg,20.0,20.0,0.0,-1.0,0.0,49.0,37.0,0.97,-0.6858643508792844,0.0,-0.11019980631381389,-0.11019980631381389,0.0
367,Pilot,d10012021,OH30k,deliberation,1.0,2.0,28.0,6.0,50.0,Wdekc1.jpg,Gorke1.jpg,17.0,20.0,0.0,-1.0,0.0,50.0,6.0,0.858,-0.8604480038303749,-3.0,-0.3463422484148439,-0.11019980631381389,-0.23614244210103003
368,Pilot,d10012021,OH30k,deliberation,1.0,2.0,29.0,31.0,43.0,Maca1n.jpg,Picac1.jpg,18.0,16.0,0.0,1.0,0.0,43.0,31.0,0.995,-0.6468947854884161,2.0,-0.2676281010478339,-0.4250563957818539,0.15742829473401998
369,Pilot,d10012021,OH30k,deliberation,0.0,2.0,30.0,58.0,18.0,Mackc1.jpg,Krasb1.jpg,24.0,19.0,1.0,-1.0,0.0,18.0,58.0,2.779,2.133973400803953,5.0,0.2046567831542261,-0.1889139536808239,0.39357073683505
370,Pilot,d10012021,OH30k,deliberation,0.0,2.0,31.0,33.0,11.0,Kupc1n.jpg,Wdekb1.jpg,21.0,19.0,1.0,1.0,1.0,33.0,11.0,1.538,0.1995241748012457,2.0,-0.031485658946803885,-0.1889139536808239,0.15742829473402
371,Pilot,d10012021,OH30k,deliberation,0.0,3.0,32.0,17.0,47.0,Picab1.jpg,Kupkd1.jpg,23.0,18.0,0.0,-1.0,1.0,17.0,47.0,1.039,-0.5783083504004878,5.0,0.12594263578721612,-0.2676281010478339,0.39357073683505006
372,Pilot,d10012021,OH30k,deliberation,1.0,3.0,33.0,37.0,49.0,Mondb1.jpg,Hinda1.jpg,20.0,20.0,0.0,-1.0,0.0,49.0,37.0,0.834,-0.8978587866056086,0.0,-0.11019980631381389,-0.11019980631381389,0.0
373,Pilot,d10012021,OH30k,deliberation,0.0,3.0,34.0,5.0,53.0,Kupb1n.jpg,Gorka1.jpg,22.0,18.0,0.0,1.0,1.0,5.0,53.0,0.633,-1.2111740923481904,4.0,0.04722848842020611,-0.2676281010478339,0.31485658946804
374,Pilot,d10012021,OH30k,deliberation,1.0,3.0,35.0,12.0,2.0,Kupkc1.jpg,Dekob1.jpg,17.0,17.0,0.0,-1.0,0.0,2.0,12.0,1.003,-0.6344245245633383,0.0,-0.3463422484148439,-0.3463422484148439,0.0
375,Pilot,d10012021,OH30k,deliberation,0.0,3.0,36.0,51.0,14.0,Gora1n.jpg,Kupkb1.jpg,21.0,23.0,0.0,-1.0,0.0,14.0,51.0,0.746,-1.0350316567814652,-2.0,-0.031485658946803885,0.12594263578721612,-0.15742829473402
376,Pilot,d10012021,OH30k,deliberation,1.0,3.0,37.0,55.0,46.0,Lewic1.jpg,Deka1n.jpg,16.0,17.0,0.0,1.0,1.0,55.0,46.0,0.614,-1.2407909620452504,-1.0,-0.4250563957818539,-0.3463422484148439,-0.07871414736700999
377,Pilot,d10012021,OH30k,deliberation,1.0,3.0,38.0,32.0,22.0,Macka1.jpg,Macb1n.jpg,19.0,23.0,0.0,1.0,0.0,22.0,32.0,0.715,-1.0833539178661422,-4.0,-0.1889139536808239,0.12594263578721612,-0.31485658946804
378,Pilot,d10012021,OH30k,deliberation,0.0,3.0,39.0,4.0,54.0,Mackb1.jpg,Kupka1.jpg,23.0,17.0,0.0,-1.0,0.0,54.0,4.0,0.906,-0.7856264382799075,6.0,0.12594263578721612,-0.3463422484148439,0.47228488420206005
379,Pilot,d10012021,OH30k,deliberation,1.0,3.0,40.0,25.0,38.0,Clifa1.jpg,Lasc1n.jpg,21.0,19.0,0.0,-1.0,1.0,25.0,38.0,0.713,-1.0864714830974116,2.0,-0.031485658946803885,-0.1889139536808239,0.15742829473402
380,Pilot,d10012021,OH30k,deliberation,1.0,3.0,41.0,31.0,43.0,Maca1n.jpg,Picac1.jpg,18.0,16.0,0.0,1.0,0.0,43.0,31.0,0.987,-0.6593650464134939,2.0,-0.2676281010478339,-0.4250563957818539,0.15742829473401998
381,Pilot,d10012021,OH30k,deliberation,1.0,3.0,42.0,59.0,48.0,Kraa1n.jpg,Picb1n.jpg,17.0,20.0,0.0,1.0,1.0,59.0,48.0,0.988,-0.6578062637978592,-3.0,-0.3463422484148439,-0.11019980631381389,-0.23614244210103003
382,Pilot,d10012021,OH30k,deliberation,0.0,3.0,43.0,44.0,27.0,Lassf1.jpg,Vinb1n.jpg,19.0,17.0,0.0,1.0,1.0,44.0,27.0,0.912,-0.776273742586099,2.0,-0.1889139536808239,-0.3463422484148439,0.15742829473402
383,Pilot,d10012021,OH30k,deliberation,0.0,3.0,44.0,39.0,34.0,Dekb1n.jpg,Monb1n.jpg,17.0,19.0,0.0,1.0,0.0,34.0,39.0,0.953,-0.7123636553450751,-2.0,-0.3463422484148439,-0.1889139536808239,-0.15742829473402
384,Pilot,d10012021,OH30k,deliberation,0.0,3.0,45.0,33.0,11.0,Kupc1n.jpg,Wdekb1.jpg,21.0,19.0,0.0,1.0,1.0,33.0,11.0,0.746,-1.0350316567814652,2.0,-0.031485658946803885,-0.1889139536808239,0.15742829473402
385,Pilot,d10012021,OH30k,deliberation,1.0,3.0,46.0,6.0,50.0,Wdekc1.jpg,Gorke1.jpg,17.0,20.0,0.0,-1.0,0.0,50.0,6.0,0.763,-1.0085323523156748,-3.0,-0.3463422484148439,-0.11019980631381389,-0.23614244210103003
386,Pilot,d10012021,OH30k,deliberation,0.0,3.0,47.0,58.0,18.0,Mackc1.jpg,Krasb1.jpg,24.0,19.0,0.0,-1.0,0.0,18.0,58.0,0.955,-0.7092460901138056,5.0,0.2046567831542261,-0.1889139536808239,0.39357073683505
387,Pilot,d09302021,c4z0I,deliberation,0.0,1.0,0.0,44.0,13.0,Lassf1.jpg,Picak1.jpg,36.0,65.0,0.0,1.0,0.0,13.0,44.0,3.593,2.7789126090925955,-29.0,-0.8686770394042018,0.46774917506380087,-1.3364262144680028
388,Pilot,d09302021,c4z0I,deliberation,1.0,1.0,1.0,33.0,12.0,Kupc1n.jpg,Kupkc1.jpg,77.0,74.0,1.0,1.0,1.0,33.0,12.0,1.913,0.5891503280064975,3.0,1.0207531258781468,0.8825021381745604,0.13825098770358646
389,Pilot,d09302021,c4z0I,deliberation,0.0,1.0,2.0,31.0,0.0,Maca1n.jpg,Gorkc1.jpg,64.0,37.0,0.0,1.0,1.0,31.0,0.0,2.744,1.6723005991865856,27.0,0.4216655124959387,-0.8225933768363397,1.2442588893322784
390,Pilot,d09302021,c4z0I,deliberation,1.0,1.0,3.0,20.0,48.0,Gorc1n.jpg,Picb1n.jpg,45.0,38.0,1.0,1.0,0.0,48.0,20.0,1.724,0.34280207138431135,7.0,-0.45392407629344234,-0.7765097142684775,0.32258563797503514
391,Pilot,d09302021,c4z0I,deliberation,0.0,1.0,4.0,32.0,29.0,Macka1.jpg,Clifb1.jpg,64.0,43.0,0.0,1.0,1.0,32.0,29.0,2.976,1.9746963427651416,21.0,0.4216655124959387,-0.5460914014291667,0.9677569139251054
392,Pilot,d09302021,c4z0I,deliberation,1.0,1.0,5.0,41.0,59.0,Vincb1.jpg,Kraa1n.jpg,35.0,40.0,1.0,-1.0,1.0,41.0,59.0,2.779,1.717920646709212,-5.0,-0.9147607019720639,-0.6843423891327531,-0.2304183128393108
393,Pilot,d09302021,c4z0I,deliberation,1.0,1.0,6.0,40.0,22.0,Krab1n.jpg,Macb1n.jpg,34.0,33.0,1.0,-1.0,0.0,22.0,40.0,2.43,1.2630236014121599,1.0,-0.9608443645399262,-1.0069280271077883,0.046083662567862116
394,Pilot,d09302021,c4z0I,deliberation,0.0,1.0,7.0,2.0,39.0,Dekob1.jpg,Dekb1n.jpg,32.0,69.0,0.0,-1.0,0.0,39.0,2.0,2.878,1.846960209701786,-37.0,-1.0530116896756505,0.6520838253352496,-1.7050955150109002
395,Pilot,d09302021,c4z0I,deliberation,1.0,1.0,8.0,11.0,1.0,Wdekb1.jpg,Lewia1.jpg,74.0,68.0,1.0,1.0,0.0,1.0,11.0,1.768,0.4001529882698997,6.0,0.8825021381745604,0.6060001627673873,0.27650197540717303
396,Pilot,d09302021,c4z0I,deliberation,0.0,1.0,9.0,23.0,16.0,Lewib1.jpg,Lewa1n.jpg,75.0,67.0,0.0,1.0,0.0,16.0,23.0,1.243,-0.2841477245695058,8.0,0.9285858007424225,0.5599165001995252,0.36866930054289726
397,Pilot,d09302021,c4z0I,deliberation,1.0,1.0,10.0,3.0,54.0,Fogeg1.jpg,Kupka1.jpg,33.0,64.0,1.0,1.0,0.0,54.0,3.0,1.914,0.5904537579357152,-31.0,-1.0069280271077883,0.4216655124959387,-1.428593539603727
398,Pilot,d09302021,c4z0I,deliberation,1.0,1.0,11.0,46.0,6.0,Deka1n.jpg,Wdekc1.jpg,61.0,56.0,1.0,-1.0,1.0,46.0,6.0,1.483,0.02867545844279388,5.0,0.28341452479235224,0.05299621195304142,0.23041831283931083
399,Pilot,d09302021,c4z0I,deliberation,0.0,1.0,12.0,49.0,17.0,Hinda1.jpg,Picab1.jpg,32.0,72.0,0.0,-1.0,0.0,17.0,49.0,1.908,0.5826331783604077,-40.0,-1.0530116896756505,0.790334813038836,-1.8433465027144864
400,Pilot,d09302021,c4z0I,deliberation,1.0,1.0,13.0,7.0,37.0,Pica1n.jpg,Mondb1.jpg,65.0,77.0,1.0,-1.0,0.0,37.0,7.0,1.866,0.5278891213332555,-12.0,0.46774917506380087,1.0207531258781468,-0.553003950814346
401,Pilot,d09302021,c4z0I,deliberation,0.0,1.0,14.0,47.0,55.0,Kupkd1.jpg,Lewic1.jpg,64.0,72.0,0.0,-1.0,0.0,55.0,47.0,1.092,-0.4809656438814111,-8.0,0.4216655124959387,0.790334813038836,-0.3686693005428973
402,Pilot,d09302021,c4z0I,deliberation,0.0,1.0,15.0,27.0,58.0,Vinb1n.jpg,Mackc1.jpg,32.0,43.0,0.0,-1.0,0.0,58.0,27.0,1.318,-0.18639047987816224,-11.0,-1.0530116896756505,-0.5460914014291667,-0.5069202882464838
403,Pilot,d09302021,c4z0I,deliberation,0.0,2.0,16.0,27.0,58.0,Vinb1n.jpg,Mackc1.jpg,32.0,43.0,1.0,-1.0,0.0,58.0,27.0,1.48,0.02476516865513998,-11.0,-1.0530116896756505,-0.5460914014291667,-0.5069202882464838
404,Pilot,d09302021,c4z0I,deliberation,0.0,2.0,17.0,31.0,0.0,Maca1n.jpg,Gorkc1.jpg,64.0,37.0,1.0,1.0,1.0,31.0,0.0,3.777,3.018743716068692,27.0,0.4216655124959387,-0.8225933768363397,1.2442588893322784
405,Pilot,d09302021,c4z0I,deliberation,0.0,2.0,18.0,49.0,17.0,Hinda1.jpg,Picab1.jpg,32.0,72.0,1.0,-1.0,0.0,17.0,49.0,1.581,0.15641159150614942,-40.0,-1.0530116896756505,0.790334813038836,-1.8433465027144864
406,Pilot,d09302021,c4z0I,deliberation,1.0,2.0,19.0,3.0,54.0,Fogeg1.jpg,Kupka1.jpg,33.0,64.0,0.0,1.0,0.0,54.0,3.0,1.252,-0.27241685520654474,-31.0,-1.0069280271077883,0.4216655124959387,-1.428593539603727
407,Pilot,d09302021,c4z0I,deliberation,1.0,2.0,20.0,11.0,1.0,Wdekb1.jpg,Lewia1.jpg,74.0,68.0,0.0,1.0,0.0,1.0,11.0,0.789,-0.8759049124344396,6.0,0.8825021381745604,0.6060001627673873,0.27650197540717303
408,Pilot,d09302021,c4z0I,deliberation,1.0,2.0,21.0,33.0,12.0,Kupc1n.jpg,Kupkc1.jpg,77.0,74.0,0.0,1.0,1.0,33.0,12.0,1.06,-0.5226754016163845,3.0,1.0207531258781468,0.8825021381745604,0.13825098770358646
409,Pilot,d09302021,c4z0I,deliberation,0.0,2.0,22.0,47.0,55.0,Kupkd1.jpg,Lewic1.jpg,64.0,72.0,1.0,-1.0,0.0,55.0,47.0,1.15,-0.4053667079867722,-8.0,0.4216655124959387,0.790334813038836,-0.3686693005428973
410,Pilot,d09302021,c4z0I,deliberation,1.0,2.0,23.0,20.0,48.0,Gorc1n.jpg,Picb1n.jpg,45.0,38.0,0.0,1.0,1.0,20.0,48.0,0.959,-0.6543218244673941,7.0,-0.45392407629344234,-0.7765097142684775,0.32258563797503514
411,Pilot,d09302021,c4z0I,deliberation,1.0,2.0,24.0,40.0,22.0,Krab1n.jpg,Macb1n.jpg,34.0,33.0,0.0,-1.0,0.0,22.0,40.0,1.58,0.15510816157693166,1.0,-0.9608443645399262,-1.0069280271077883,0.046083662567862116
412,Pilot,d09302021,c4z0I,deliberation,1.0,2.0,25.0,41.0,59.0,Vincb1.jpg,Kraa1n.jpg,35.0,40.0,0.0,-1.0,1.0,41.0,59.0,1.136,-0.4236147269958231,-5.0,-0.9147607019720639,-0.6843423891327531,-0.2304183128393108
413,Pilot,d09302021,c4z0I,deliberation,0.0,2.0,26.0,23.0,16.0,Lewib1.jpg,Lewa1n.jpg,75.0,67.0,1.0,1.0,0.0,16.0,23.0,0.651,-1.0557782426665119,8.0,0.9285858007424225,0.5599165001995252,0.36866930054289726
414,Pilot,d09302021,c4z0I,deliberation,0.0,2.0,27.0,32.0,29.0,Macka1.jpg,Clifb1.jpg,64.0,43.0,1.0,1.0,1.0,32.0,29.0,1.344,-0.1525013017184964,21.0,0.4216655124959387,-0.5460914014291667,0.9677569139251054
415,Pilot,d09302021,c4z0I,deliberation,0.0,2.0,28.0,2.0,39.0,Dekob1.jpg,Dekb1n.jpg,32.0,69.0,1.0,-1.0,0.0,39.0,2.0,1.18,-0.36626381011023473,-37.0,-1.0530116896756505,0.6520838253352496,-1.7050955150109002
416,Pilot,d09302021,c4z0I,deliberation,1.0,2.0,29.0,46.0,6.0,Deka1n.jpg,Wdekc1.jpg,61.0,56.0,0.0,-1.0,1.0,46.0,6.0,1.329,-0.17205275065676529,5.0,0.28341452479235224,0.05299621195304142,0.23041831283931083
417,Pilot,d09302021,c4z0I,deliberation,0.0,2.0,30.0,44.0,13.0,Lassf1.jpg,Picak1.jpg,36.0,65.0,1.0,1.0,0.0,13.0,44.0,1.026,-0.5669920192097936,-29.0,-0.8686770394042018,0.46774917506380087,-1.3364262144680028
418,Pilot,d09302021,c4z0I,deliberation,1.0,2.0,31.0,7.0,37.0,Pica1n.jpg,Mondb1.jpg,65.0,77.0,0.0,-1.0,0.0,37.0,7.0,1.082,-0.49399994317359025,-12.0,0.46774917506380087,1.0207531258781468,-0.553003950814346
419,Pilot,d09302021,c4z0I,deliberation,1.0,3.0,32.0,33.0,12.0,Kupc1n.jpg,Kupkc1.jpg,77.0,74.0,0.0,1.0,1.0,33.0,12.0,1.178,-0.3688706699686706,3.0,1.0207531258781468,0.8825021381745604,0.13825098770358646
420,Pilot,d09302021,c4z0I,deliberation,0.0,3.0,33.0,23.0,16.0,Lewib1.jpg,Lewa1n.jpg,75.0,67.0,0.0,1.0,0.0,16.0,23.0,0.897,-0.7351344800789047,8.0,0.9285858007424225,0.5599165001995252,0.36866930054289726
421,Pilot,d09302021,c4z0I,deliberation,1.0,3.0,34.0,40.0,22.0,Krab1n.jpg,Macb1n.jpg,34.0,33.0,0.0,-1.0,1.0,40.0,22.0,1.989,0.6882110026270591,1.0,-0.9608443645399262,-1.0069280271077883,0.046083662567862116
422,Pilot,d09302021,c4z0I,deliberation,0.0,3.0,35.0,31.0,0.0,Maca1n.jpg,Gorkc1.jpg,64.0,37.0,0.0,1.0,1.0,31.0,0.0,0.902,-0.7286173304328152,27.0,0.4216655124959387,-0.8225933768363397,1.2442588893322784
423,Pilot,d09302021,c4z0I,deliberation,1.0,3.0,36.0,20.0,48.0,Gorc1n.jpg,Picb1n.jpg,45.0,38.0,0.0,1.0,0.0,48.0,20.0,1.156,-0.39754612841146475,7.0,-0.45392407629344234,-0.7765097142684775,0.32258563797503514
424,Pilot,d09302021,c4z0I,deliberation,1.0,3.0,37.0,11.0,1.0,Wdekb1.jpg,Lewia1.jpg,74.0,68.0,0.0,1.0,0.0,1.0,11.0,0.772,-0.8980632212311441,6.0,0.8825021381745604,0.6060001627673873,0.27650197540717303
425,Pilot,d09302021,c4z0I,deliberation,0.0,3.0,38.0,49.0,17.0,Hinda1.jpg,Picab1.jpg,32.0,72.0,0.0,-1.0,0.0,17.0,49.0,0.976,-0.6321635156706894,-40.0,-1.0530116896756505,0.790334813038836,-1.8433465027144864
426,Pilot,d09302021,c4z0I,deliberation,1.0,3.0,39.0,41.0,59.0,Vincb1.jpg,Kraa1n.jpg,35.0,40.0,0.0,-1.0,1.0,41.0,59.0,0.736,-0.9449866986829891,-5.0,-0.9147607019720639,-0.6843423891327531,-0.2304183128393108
427,Pilot,d09302021,c4z0I,deliberation,1.0,3.0,40.0,7.0,37.0,Pica1n.jpg,Mondb1.jpg,65.0,77.0,0.0,-1.0,0.0,37.0,7.0,0.728,-0.9554141381167325,-12.0,0.46774917506380087,1.0207531258781468,-0.553003950814346
428,Pilot,d09302021,c4z0I,deliberation,0.0,3.0,41.0,27.0,58.0,Vinb1n.jpg,Mackc1.jpg,32.0,43.0,0.0,-1.0,0.0,58.0,27.0,0.887,-0.7481687793710838,-11.0,-1.0530116896756505,-0.5460914014291667,-0.5069202882464838
429,Pilot,d09302021,c4z0I,deliberation,1.0,3.0,42.0,46.0,6.0,Deka1n.jpg,Wdekc1.jpg,61.0,56.0,0.0,-1.0,1.0,46.0,6.0,0.987,-0.6178257864492923,5.0,0.28341452479235224,0.05299621195304142,0.23041831283931083
430,Pilot,d09302021,c4z0I,deliberation,0.0,3.0,43.0,47.0,55.0,Kupkd1.jpg,Lewic1.jpg,64.0,72.0,0.0,-1.0,1.0,47.0,55.0,0.84,-0.8094299860443259,-8.0,0.4216655124959387,0.790334813038836,-0.3686693005428973
431,Pilot,d09302021,c4z0I,deliberation,1.0,3.0,44.0,3.0,54.0,Fogeg1.jpg,Kupka1.jpg,33.0,64.0,0.0,1.0,0.0,54.0,3.0,0.789,-0.8759049124344396,-31.0,-1.0069280271077883,0.4216655124959387,-1.428593539603727
432,Pilot,d09302021,c4z0I,deliberation,0.0,3.0,45.0,32.0,29.0,Macka1.jpg,Clifb1.jpg,64.0,43.0,0.0,1.0,1.0,32.0,29.0,0.65,-1.05708167259573,21.0,0.4216655124959387,-0.5460914014291667,0.9677569139251054
433,Pilot,d09302021,c4z0I,deliberation,0.0,3.0,46.0,2.0,39.0,Dekob1.jpg,Dekb1n.jpg,32.0,69.0,0.0,-1.0,0.0,39.0,2.0,0.721,-0.9645381476212579,-37.0,-1.0530116896756505,0.6520838253352496,-1.7050955150109002
434,Pilot,d09302021,c4z0I,deliberation,0.0,3.0,47.0,44.0,13.0,Lassf1.jpg,Picak1.jpg,36.0,65.0,0.0,1.0,0.0,13.0,44.0,0.915,-0.7116727413529822,-29.0,-0.8686770394042018,0.46774917506380087,-1.3364262144680028
435,Pilot,d09302021,h3ty7,deliberation,0.0,1.0,0.0,53.0,52.0,Gorka1.jpg,Picaa1.jpg,66.0,84.0,0.0,-1.0,0.0,52.0,53.0,1.891,0.15876531109898703,-18.0,-0.06736213391834757,1.0693738759537719,-1.1367360098721195
436,Pilot,d09302021,h3ty7,deliberation,1.0,1.0,1.0,47.0,45.0,Kupkd1.jpg,Klia1n.jpg,68.0,67.0,1.0,-1.0,1.0,47.0,45.0,1.224,-0.4511495197319655,1.0,0.058941867178554576,-0.004210133369896499,0.06315200054845108
437,Pilot,d09302021,h3ty7,deliberation,0.0,1.0,2.0,57.0,14.0,Lewc1n.jpg,Kupkb1.jpg,64.0,63.0,0.0,1.0,1.0,57.0,14.0,1.281,-0.3990278625245228,1.0,-0.19366613501524974,-0.2568181355637008,0.06315200054845108
438,Pilot,d09302021,h3ty7,deliberation,0.0,1.0,3.0,29.0,10.0,Clifb1.jpg,Stera1.jpg,55.0,68.0,0.0,-1.0,1.0,29.0,10.0,2.363,0.5903692093781617,-13.0,-0.7620341399513094,0.058941867178554576,-0.820976007129864
439,Pilot,d09302021,h3ty7,deliberation,1.0,1.0,4.0,0.0,42.0,Gorkc1.jpg,Picc1n.jpg,70.0,65.0,1.0,-1.0,1.0,0.0,42.0,2.564,0.774166632162302,5.0,0.18524586827545672,-0.13051413446679866,0.31576000274225535
440,Pilot,d09302021,h3ty7,deliberation,0.0,1.0,5.0,30.0,37.0,Lasse1.jpg,Mondb1.jpg,69.0,69.0,0.0,-1.0,1.0,30.0,37.0,2.46,0.6790674681346871,0.0,0.12209386772700566,0.12209386772700566,0.0
441,Pilot,d09302021,h3ty7,deliberation,0.0,1.0,6.0,54.0,3.0,Kupka1.jpg,Fogeg1.jpg,69.0,60.0,0.0,1.0,1.0,54.0,3.0,1.491,-0.20700070439183896,9.0,0.12209386772700566,-0.446274137209054,0.5683680049360597
442,Pilot,d09302021,h3ty7,deliberation,1.0,1.0,7.0,6.0,16.0,Wdekc1.jpg,Lewa1n.jpg,60.0,80.0,1.0,-1.0,0.0,16.0,6.0,1.768,0.046292261335558006,-20.0,-0.446274137209054,0.8167658737599675,-1.2630400109690214
443,Pilot,d09302021,h3ty7,deliberation,0.0,1.0,8.0,59.0,28.0,Kraa1n.jpg,Krasa1.jpg,63.0,74.0,0.0,1.0,0.0,28.0,59.0,6.891,4.730840504734313,-11.0,-0.2568181355637008,0.43785387046926105,-0.6946720060329619
444,Pilot,d09302021,h3ty7,deliberation,1.0,1.0,9.0,31.0,39.0,Maca1n.jpg,Dekb1n.jpg,76.0,79.0,1.0,-1.0,0.0,39.0,31.0,2.003,0.2611797954364184,-3.0,0.5641578715661631,0.7536138732115164,-0.18945600164535326
445,Pilot,d09302021,h3ty7,deliberation,0.0,1.0,10.0,23.0,35.0,Lewib1.jpg,Wdeka1.jpg,84.0,67.0,0.0,1.0,0.0,35.0,23.0,2.67,0.8710946262673708,17.0,1.0693738759537719,-0.004210133369896499,1.0735840093236684
446,Pilot,d09302021,h3ty7,deliberation,1.0,1.0,11.0,25.0,22.0,Clifa1.jpg,Macb1n.jpg,75.0,64.0,1.0,1.0,1.0,25.0,22.0,2.185,0.42760333248474425,11.0,0.5010058710177121,-0.19366613501524974,0.6946720060329619
447,Pilot,d09302021,h3ty7,deliberation,0.0,1.0,12.0,27.0,1.0,Vinb1n.jpg,Lewia1.jpg,79.0,83.0,0.0,-1.0,0.0,1.0,27.0,2.923,1.1024416310653182,-4.0,0.7536138732115164,1.0062218754053207,-0.2526080021938043
448,Pilot,d09302021,h3ty7,deliberation,1.0,1.0,13.0,50.0,12.0,Gorke1.jpg,Kupkc1.jpg,67.0,60.0,1.0,1.0,0.0,12.0,50.0,1.775,0.05269316660664737,7.0,-0.004210133369896499,-0.446274137209054,0.4420640038391575
449,Pilot,d09302021,h3ty7,deliberation,1.0,1.0,14.0,44.0,24.0,Lassf1.jpg,Dekoa1.jpg,78.0,60.0,1.0,1.0,1.0,44.0,24.0,5.006,3.0071681567337953,18.0,0.6904618726630654,-0.446274137209054,1.1367360098721193
450,Pilot,d09302021,h3ty7,deliberation,1.0,1.0,15.0,36.0,20.0,Gorkf1.jpg,Gorc1n.jpg,63.0,77.0,1.0,1.0,1.0,36.0,20.0,2.91,1.0905542355618665,-14.0,-0.2568181355637008,0.6273098721146143,-0.8841280076783151
451,Pilot,d09302021,h3ty7,deliberation,0.0,2.0,16.0,59.0,28.0,Kraa1n.jpg,Krasa1.jpg,63.0,74.0,1.0,1.0,0.0,28.0,59.0,1.194,-0.47858197089377746,-11.0,-0.2568181355637008,0.43785387046926105,-0.6946720060329619
452,Pilot,d09302021,h3ty7,deliberation,1.0,2.0,17.0,36.0,20.0,Gorkf1.jpg,Gorc1n.jpg,63.0,77.0,0.0,1.0,1.0,36.0,20.0,1.668,-0.045149242537148596,-14.0,-0.2568181355637008,0.6273098721146143,-0.8841280076783151
453,Pilot,d09302021,h3ty7,deliberation,0.0,2.0,18.0,29.0,10.0,Clifb1.jpg,Stera1.jpg,55.0,68.0,1.0,-1.0,1.0,29.0,10.0,1.242,-0.4346900490348783,-13.0,-0.7620341399513094,0.058941867178554576,-0.820976007129864
454,Pilot,d09302021,h3ty7,deliberation,0.0,2.0,19.0,53.0,52.0,Gorka1.jpg,Picaa1.jpg,66.0,84.0,1.0,-1.0,0.0,52.0,53.0,0.788,-0.8498344766169659,-18.0,-0.06736213391834757,1.0693738759537719,-1.1367360098721195
455,Pilot,d09302021,h3ty7,deliberation,0.0,2.0,20.0,57.0,14.0,Lewc1n.jpg,Kupkb1.jpg,64.0,63.0,1.0,1.0,1.0,57.0,14.0,1.46,-0.23534757059237812,1.0,-0.19366613501524974,-0.2568181355637008,0.06315200054845108
456,Pilot,d09302021,h3ty7,deliberation,0.0,2.0,21.0,27.0,1.0,Vinb1n.jpg,Lewia1.jpg,79.0,83.0,1.0,-1.0,0.0,1.0,27.0,1.677,-0.0369195071886049,-4.0,0.7536138732115164,1.0062218754053207,-0.2526080021938043
457,Pilot,d09302021,h3ty7,deliberation,1.0,2.0,22.0,44.0,24.0,Lassf1.jpg,Dekoa1.jpg,78.0,60.0,0.0,1.0,1.0,44.0,24.0,1.733,0.0142877349801108,18.0,0.6904618726630654,-0.446274137209054,1.1367360098721193
458,Pilot,d09302021,h3ty7,deliberation,1.0,2.0,23.0,50.0,12.0,Gorke1.jpg,Kupkc1.jpg,67.0,60.0,0.0,1.0,0.0,12.0,50.0,1.149,-0.5197306476364953,7.0,-0.004210133369896499,-0.446274137209054,0.4420640038391575
459,Pilot,d09302021,h3ty7,deliberation,1.0,2.0,24.0,25.0,22.0,Clifa1.jpg,Macb1n.jpg,75.0,64.0,0.0,1.0,1.0,25.0,22.0,1.384,-0.30484311353563515,11.0,0.5010058710177121,-0.19366613501524974,0.6946720060329619
460,Pilot,d09302021,h3ty7,deliberation,1.0,2.0,25.0,0.0,42.0,Gorkc1.jpg,Picc1n.jpg,70.0,65.0,0.0,-1.0,1.0,0.0,42.0,1.481,-0.21614485477910964,5.0,0.18524586827545672,-0.13051413446679866,0.31576000274225535
