,Exp,group,PID,phase,condition,block,trial,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,explain_trial,explain_response,novel_left,left_chosen,chosen_obj,unchosen_obj,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
4357,Exp1,d11032021,uNX9a,interference,0.0,2.0,16.0,22.0,24.0,Macb1n.jpg,Dekoa1.jpg,65.0,62.0,1.0,,,1.0,22.0,24.0,2.291,2.6123650670756957,3.0,0.8778418497500214,0.7470376006150845,0.1308042491349369
4358,Exp1,d11032021,uNX9a,interference,1.0,2.0,17.0,56.0,51.0,Luisc1.jpg,Gora1n.jpg,37.0,56.0,0.0,,0.0,1.0,56.0,51.0,1.688,1.2643120362067537,-19.0,-0.3429978088427237,0.4854291023452105,-0.8284269111879342
4359,Exp1,d11032021,uNX9a,interference,1.0,2.0,18.0,3.0,41.0,Fogeg1.jpg,Vincb1.jpg,59.0,34.0,0.0,,0.0,1.0,3.0,41.0,0.731,-0.8751353112917162,25.0,0.6162333514801476,-0.4738020579776606,1.0900354094578082
4360,Exp1,d11032021,uNX9a,interference,1.0,2.0,19.0,48.0,47.0,Picb1n.jpg,Kupkd1.jpg,26.0,42.0,0.0,,0.0,1.0,48.0,47.0,0.972,-0.3363612143772634,-16.0,-0.8226133890041593,-0.124990726951162,-0.6976226620529973
4361,Exp1,d11032021,uNX9a,interference,0.0,2.0,20.0,36.0,52.0,Gorkf1.jpg,Picaa1.jpg,34.0,65.0,1.0,,,0.0,52.0,36.0,0.732,-0.872899734126096,-31.0,-0.4738020579776606,0.8778418497500214,-1.351643907727682
4362,Exp1,d11032021,uNX9a,interference,1.0,2.0,21.0,39.0,30.0,Dekb1n.jpg,Lasse1.jpg,50.0,66.0,0.0,,1.0,0.0,30.0,39.0,1.422,0.6696485101517975,-16.0,0.2238206040753365,0.9214432661283338,-0.6976226620529973
4363,Exp1,d11032021,uNX9a,interference,0.0,2.0,22.0,18.0,16.0,Krasb1.jpg,Lewa1n.jpg,35.0,65.0,1.0,,,0.0,16.0,18.0,0.68,-0.9891497467383428,-30.0,-0.4302006415993483,0.8778418497500214,-1.3080424913493698
4364,Exp1,d11032021,uNX9a,interference,0.0,2.0,23.0,8.0,15.0,Klina1.jpg,Clia1n.jpg,45.0,26.0,1.0,,,0.0,15.0,8.0,1.242,0.2672446203401732,19.0,0.0058135221837749,-0.8226133890041593,0.8284269111879342
4365,Exp1,d11032021,uNX9a,interference,0.0,2.0,24.0,32.0,59.0,Macka1.jpg,Kraa1n.jpg,35.0,58.0,1.0,,,0.0,59.0,32.0,1.128,0.0123888234594775,-23.0,-0.4302006415993483,0.5726319351018352,-1.0028325767011834
4366,Exp1,d11032021,uNX9a,interference,0.0,2.0,25.0,11.0,4.0,Wdekb1.jpg,Mackb1.jpg,23.0,60.0,1.0,,,0.0,4.0,11.0,1.145,0.05039363527502,-37.0,-0.9534176381390962,0.6598347678584598,-1.613252405997556
4367,Exp1,d11032021,uNX9a,interference,0.0,2.0,26.0,55.0,40.0,Lewic1.jpg,Krab1n.jpg,63.0,44.0,1.0,,,1.0,55.0,40.0,1.81,1.5370524504124103,19.0,0.7906390169933969,-0.0377878941945373,0.8284269111879342
4368,Exp1,d11032021,uNX9a,interference,1.0,2.0,27.0,37.0,49.0,Mondb1.jpg,Hinda1.jpg,43.0,26.0,0.0,,1.0,0.0,49.0,37.0,1.235,0.2515955801808325,17.0,-0.0813893105728496,-0.8226133890041593,0.7412240784313096
4369,Exp1,d11032021,uNX9a,interference,1.0,2.0,28.0,27.0,29.0,Vinb1n.jpg,Clifb1.jpg,42.0,50.0,0.0,,1.0,0.0,29.0,27.0,0.719,-0.9019622372791578,-8.0,-0.124990726951162,0.2238206040753365,-0.3488113310264986
4370,Exp1,d11032021,uNX9a,interference,0.0,2.0,29.0,35.0,28.0,Wdeka1.jpg,Krasa1.jpg,43.0,30.0,1.0,,,0.0,28.0,35.0,0.892,-0.5152073876268742,13.0,-0.0813893105728496,-0.6482077234909099,0.5668184129180602
4371,Exp1,d11032021,uNX9a,interference,1.0,2.0,30.0,1.0,26.0,Lewia1.jpg,Clib1n.jpg,67.0,61.0,0.0,,1.0,0.0,26.0,1.0,1.838,1.5996486110497743,6.0,0.965044682506646,0.7034361842367722,0.2616084982698738
4372,Exp1,d11032021,uNX9a,interference,1.0,2.0,31.0,57.0,10.0,Lewc1n.jpg,Stera1.jpg,39.0,64.0,0.0,,0.0,1.0,57.0,10.0,1.246,0.2761869290026537,-25.0,-0.255794976086099,0.8342404333717092,-1.0900354094578082
4373,Exp1,d11032021,uNX9a,interference,1.0,3.0,32.0,56.0,51.0,Luisc1.jpg,Gora1n.jpg,37.0,56.0,0.0,,0.0,1.0,56.0,51.0,1.203,0.180057110880988,-19.0,-0.3429978088427237,0.4854291023452105,-0.8284269111879342
4374,Exp1,d11032021,uNX9a,interference,1.0,3.0,33.0,57.0,10.0,Lewc1n.jpg,Stera1.jpg,39.0,64.0,0.0,,0.0,1.0,57.0,10.0,0.647,-1.0629237932038076,-25.0,-0.255794976086099,0.8342404333717092,-1.0900354094578082
4375,Exp1,d11032021,uNX9a,interference,0.0,3.0,34.0,55.0,40.0,Lewic1.jpg,Krab1n.jpg,63.0,44.0,0.0,,,1.0,55.0,40.0,0.554,-1.27083246960648,19.0,0.7906390169933969,-0.0377878941945373,0.8284269111879342
4376,Exp1,d11032021,uNX9a,interference,0.0,3.0,35.0,18.0,16.0,Krasb1.jpg,Lewa1n.jpg,35.0,65.0,0.0,,,0.0,16.0,18.0,0.598,-1.1724670743191945,-30.0,-0.4302006415993483,0.8778418497500214,-1.3080424913493698
4377,Exp1,d11032021,uNX9a,interference,1.0,3.0,36.0,27.0,29.0,Vinb1n.jpg,Clifb1.jpg,42.0,50.0,0.0,,1.0,0.0,29.0,27.0,0.687,-0.973500706579002,-8.0,-0.124990726951162,0.2238206040753365,-0.3488113310264986
4378,Exp1,d11032021,uNX9a,interference,1.0,3.0,37.0,39.0,30.0,Dekb1n.jpg,Lasse1.jpg,50.0,66.0,0.0,,1.0,0.0,30.0,39.0,0.733,-0.8706641569604758,-16.0,0.2238206040753365,0.9214432661283338,-0.6976226620529973
4379,Exp1,d11032021,uNX9a,interference,1.0,3.0,38.0,1.0,26.0,Lewia1.jpg,Clib1n.jpg,67.0,61.0,0.0,,1.0,0.0,26.0,1.0,0.925,-0.4414333411614097,6.0,0.965044682506646,0.7034361842367722,0.2616084982698738
4380,Exp1,d11032021,uNX9a,interference,1.0,3.0,39.0,3.0,41.0,Fogeg1.jpg,Vincb1.jpg,59.0,34.0,0.0,,0.0,1.0,3.0,41.0,0.882,-0.5375631592830756,25.0,0.6162333514801476,-0.4738020579776606,1.0900354094578082
4381,Exp1,d11032021,uNX9a,interference,1.0,3.0,40.0,48.0,47.0,Picb1n.jpg,Kupkd1.jpg,26.0,42.0,0.0,,0.0,1.0,48.0,47.0,1.353,0.5153936857240082,-16.0,-0.8226133890041593,-0.124990726951162,-0.6976226620529973
4382,Exp1,d11032021,uNX9a,interference,1.0,3.0,41.0,37.0,49.0,Mondb1.jpg,Hinda1.jpg,43.0,26.0,0.0,,1.0,0.0,49.0,37.0,0.806,-0.7074670238702059,17.0,-0.0813893105728496,-0.8226133890041593,0.7412240784313096
4383,Exp1,d11032021,uNX9a,interference,0.0,3.0,42.0,32.0,59.0,Macka1.jpg,Kraa1n.jpg,35.0,58.0,0.0,,,0.0,59.0,32.0,0.725,-0.888548774285437,-23.0,-0.4302006415993483,0.5726319351018352,-1.0028325767011834
4384,Exp1,d11032021,uNX9a,interference,0.0,3.0,43.0,22.0,24.0,Macb1n.jpg,Dekoa1.jpg,65.0,62.0,0.0,,,1.0,22.0,24.0,0.746,-0.8416016538074141,3.0,0.8778418497500214,0.7470376006150845,0.1308042491349369
4385,Exp1,d11032021,uNX9a,interference,0.0,3.0,44.0,11.0,4.0,Wdekb1.jpg,Mackb1.jpg,23.0,60.0,0.0,,,0.0,4.0,11.0,0.819,-0.6784045207171443,-37.0,-0.9534176381390962,0.6598347678584598,-1.613252405997556
4386,Exp1,d11032021,uNX9a,interference,0.0,3.0,45.0,36.0,52.0,Gorkf1.jpg,Picaa1.jpg,34.0,65.0,0.0,,,0.0,52.0,36.0,1.013,-0.244702550586838,-31.0,-0.4738020579776606,0.8778418497500214,-1.351643907727682
4387,Exp1,d11032021,uNX9a,interference,0.0,3.0,46.0,35.0,28.0,Wdeka1.jpg,Krasa1.jpg,43.0,30.0,0.0,,,0.0,28.0,35.0,0.889,-0.5219141191237346,13.0,-0.0813893105728496,-0.6482077234909099,0.5668184129180602
4388,Exp1,d11032021,uNX9a,interference,0.0,3.0,47.0,8.0,15.0,Klina1.jpg,Clia1n.jpg,45.0,26.0,0.0,,,0.0,15.0,8.0,1.096,-0.0591496458403664,19.0,0.0058135221837749,-0.8226133890041593,0.8284269111879342
4389,Exp1,d11032021,1Pbol,interference,0.0,1.0,0.0,45.0,34.0,Klia1n.jpg,Monb1n.jpg,59.0,5.0,0.0,,,1.0,45.0,34.0,1.393,0.2669999398478835,54.0,1.4409308554697369,-0.7811614680533224,2.2220923235230594
4390,Exp1,d11032021,1Pbol,interference,0.0,1.0,1.0,49.0,50.0,Hinda1.jpg,Gorke1.jpg,7.0,18.0,0.0,,,1.0,49.0,50.0,1.102,-0.5124055271939638,-11.0,-0.6988617523672832,-0.2462133160940674,-0.4526484362732158
4391,Exp1,d11032021,1Pbol,interference,1.0,1.0,2.0,19.0,58.0,Macc1n.jpg,Mackc1.jpg,16.0,29.0,1.0,,0.0,1.0,19.0,58.0,1.335,0.1116545203000237,-13.0,-0.3285130317801066,0.2064351201791483,-0.534948151959255
4392,Exp1,d11032021,1Pbol,interference,1.0,1.0,3.0,24.0,7.0,Dekoa1.jpg,Pica1n.jpg,13.0,17.0,1.0,,0.0,0.0,7.0,24.0,1.524,0.6178663184818425,-4.0,-0.4519626053091655,-0.287363173937087,-0.1645994313720784
4393,Exp1,d11032021,1Pbol,interference,1.0,1.0,4.0,25.0,21.0,Clifa1.jpg,Lewb1n.jpg,30.0,6.0,1.0,,1.0,0.0,21.0,25.0,1.133,-0.4293760788149355,24.0,0.247584978022168,-0.7400116102103028,0.9875965882324708
4394,Exp1,d11032021,1Pbol,interference,1.0,1.0,5.0,13.0,26.0,Picak1.jpg,Clib1n.jpg,19.0,10.0,1.0,,0.0,1.0,13.0,26.0,2.225,2.495403199568905,9.0,-0.2050634582510478,-0.5754121788382244,0.3703487205871766
4395,Exp1,d11032021,1Pbol,interference,0.0,1.0,6.0,46.0,51.0,Deka1n.jpg,Gora1n.jpg,10.0,16.0,0.0,,,1.0,46.0,51.0,2.192,2.4070170125847783,-6.0,-0.5754121788382244,-0.3285130317801066,-0.2468991470581177
4396,Exp1,d11032021,1Pbol,interference,0.0,1.0,7.0,18.0,54.0,Krasb1.jpg,Kupka1.jpg,15.0,21.0,0.0,,,1.0,18.0,54.0,1.227,-0.1776093643753007,-6.0,-0.3696628896231262,-0.1227637425650085,-0.2468991470581177
4397,Exp1,d11032021,1Pbol,interference,1.0,1.0,8.0,41.0,44.0,Vincb1.jpg,Lassf1.jpg,12.0,9.0,1.0,,1.0,0.0,44.0,41.0,1.132,-0.4320544481174851,3.0,-0.4931124631521851,-0.616562036681244,0.1234495735290588
4398,Exp1,d11032021,1Pbol,interference,1.0,1.0,9.0,8.0,59.0,Klina1.jpg,Kraa1n.jpg,7.0,24.0,1.0,,1.0,0.0,59.0,8.0,2.613,3.5346104889580348,-17.0,-0.6988617523672832,0.0006858309640502,-0.6995475833313335
4399,Exp1,d11032021,1Pbol,interference,0.0,1.0,10.0,57.0,6.0,Lewc1n.jpg,Wdekc1.jpg,57.0,7.0,0.0,,,1.0,57.0,6.0,1.01,-0.7588155030285,50.0,1.3586311397836977,-0.6988617523672832,2.057492892150981
4400,Exp1,d11032021,1Pbol,interference,1.0,1.0,11.0,12.0,27.0,Kupkc1.jpg,Vinb1n.jpg,3.0,6.0,1.0,,1.0,0.0,27.0,12.0,1.194,-0.2659955513594281,-3.0,-0.8634611837393616,-0.7400116102103028,-0.1234495735290588
4401,Exp1,d11032021,1Pbol,interference,0.0,1.0,12.0,17.0,10.0,Picab1.jpg,Stera1.jpg,13.0,12.0,0.0,,,0.0,10.0,17.0,1.687,1.0544405147973792,1.0,-0.4519626053091655,-0.4931124631521851,0.0411498578430196
4402,Exp1,d11032021,1Pbol,interference,1.0,1.0,13.0,3.0,42.0,Fogeg1.jpg,Picc1n.jpg,58.0,15.0,1.0,,0.0,1.0,3.0,42.0,1.428,0.360742865437109,43.0,1.3997809976267173,-0.3696628896231262,1.7694438872498437
4403,Exp1,d11032021,1Pbol,interference,0.0,1.0,14.0,37.0,35.0,Mondb1.jpg,Wdeka1.jpg,20.0,50.0,0.0,,,1.0,37.0,35.0,1.072,-0.592756606270443,-30.0,-0.1639136004080282,1.0705821348825604,-1.2344957352905883
4404,Exp1,d11032021,1Pbol,interference,0.0,1.0,15.0,16.0,14.0,Lewa1n.jpg,Kupkb1.jpg,25.0,24.0,0.0,,,1.0,16.0,14.0,1.037,-0.686499531859669,1.0,0.0418356888070699,0.0006858309640502,0.0411498578430196
4405,Exp1,d11032021,1Pbol,interference,1.0,2.0,16.0,41.0,44.0,Vincb1.jpg,Lassf1.jpg,12.0,9.0,0.0,,1.0,0.0,44.0,41.0,1.628,0.8964167259469698,3.0,-0.4931124631521851,-0.616562036681244,0.1234495735290588
4406,Exp1,d11032021,1Pbol,interference,1.0,2.0,17.0,13.0,26.0,Picak1.jpg,Clib1n.jpg,19.0,10.0,0.0,,0.0,1.0,13.0,26.0,1.191,-0.2740306592670757,9.0,-0.2050634582510478,-0.5754121788382244,0.3703487205871766
4407,Exp1,d11032021,1Pbol,interference,1.0,2.0,18.0,12.0,27.0,Kupkc1.jpg,Vinb1n.jpg,3.0,6.0,0.0,,1.0,0.0,27.0,12.0,1.168,-0.3356331532257101,-3.0,-0.8634611837393616,-0.7400116102103028,-0.1234495735290588
4408,Exp1,d11032021,1Pbol,interference,0.0,2.0,19.0,49.0,50.0,Hinda1.jpg,Gorke1.jpg,7.0,18.0,1.0,,,1.0,49.0,50.0,1.048,-0.6570374695316263,-11.0,-0.6988617523672832,-0.2462133160940674,-0.4526484362732158
4409,Exp1,d11032021,1Pbol,interference,0.0,2.0,20.0,18.0,54.0,Krasb1.jpg,Kupka1.jpg,15.0,21.0,1.0,,,1.0,18.0,54.0,0.974,-0.8552367979202751,-6.0,-0.3696628896231262,-0.1227637425650085,-0.2468991470581177
4410,Exp1,d11032021,1Pbol,interference,1.0,2.0,21.0,8.0,59.0,Klina1.jpg,Kraa1n.jpg,7.0,24.0,0.0,,1.0,0.0,59.0,8.0,1.591,0.7973170617526457,-17.0,-0.6988617523672832,0.0006858309640502,-0.6995475833313335
4411,Exp1,d11032021,1Pbol,interference,0.0,2.0,22.0,57.0,6.0,Lewc1n.jpg,Wdekc1.jpg,57.0,7.0,1.0,,,1.0,57.0,6.0,0.995,-0.7989910425667396,50.0,1.3586311397836977,-0.6988617523672832,2.057492892150981
4412,Exp1,d11032021,1Pbol,interference,1.0,2.0,23.0,3.0,42.0,Fogeg1.jpg,Picc1n.jpg,58.0,15.0,0.0,,0.0,1.0,3.0,42.0,1.001,-0.782920826751444,43.0,1.3997809976267173,-0.3696628896231262,1.7694438872498437
4413,Exp1,d11032021,1Pbol,interference,0.0,2.0,24.0,17.0,10.0,Picab1.jpg,Stera1.jpg,13.0,12.0,1.0,,,0.0,10.0,17.0,1.135,-0.4240193402098369,1.0,-0.4519626053091655,-0.4931124631521851,0.0411498578430196
4414,Exp1,d11032021,1Pbol,interference,0.0,2.0,25.0,46.0,51.0,Deka1n.jpg,Gora1n.jpg,10.0,16.0,1.0,,,1.0,46.0,51.0,1.252,-0.1106501318115683,-6.0,-0.5754121788382244,-0.3285130317801066,-0.2468991470581177
4415,Exp1,d11032021,1Pbol,interference,0.0,2.0,26.0,37.0,35.0,Mondb1.jpg,Wdeka1.jpg,20.0,50.0,1.0,,,1.0,37.0,35.0,1.096,-0.5284757430092596,-30.0,-0.1639136004080282,1.0705821348825604,-1.2344957352905883
4416,Exp1,d11032021,1Pbol,interference,1.0,2.0,27.0,19.0,58.0,Macc1n.jpg,Mackc1.jpg,16.0,29.0,0.0,,0.0,1.0,19.0,58.0,1.115,-0.4775867262608231,-13.0,-0.3285130317801066,0.2064351201791483,-0.534948151959255
4417,Exp1,d11032021,1Pbol,interference,1.0,2.0,28.0,24.0,7.0,Dekoa1.jpg,Pica1n.jpg,13.0,17.0,0.0,,0.0,0.0,7.0,24.0,0.957,-0.9007690760636132,-4.0,-0.4519626053091655,-0.287363173937087,-0.1645994313720784
4418,Exp1,d11032021,1Pbol,interference,1.0,2.0,29.0,25.0,21.0,Clifa1.jpg,Lewb1n.jpg,30.0,6.0,0.0,,1.0,0.0,21.0,25.0,1.442,0.3982400356727993,24.0,0.247584978022168,-0.7400116102103028,0.9875965882324708
4419,Exp1,d11032021,1Pbol,interference,0.0,2.0,30.0,16.0,14.0,Lewa1n.jpg,Kupkb1.jpg,25.0,24.0,1.0,,,1.0,16.0,14.0,0.995,-0.7989910425667396,1.0,0.0418356888070699,0.0006858309640502,0.0411498578430196
4420,Exp1,d11032021,1Pbol,interference,0.0,2.0,31.0,45.0,34.0,Klia1n.jpg,Monb1n.jpg,59.0,5.0,1.0,,,1.0,45.0,34.0,1.722,1.1481834403866047,54.0,1.4409308554697369,-0.7811614680533224,2.2220923235230594
4421,Exp1,d11032021,1Pbol,interference,0.0,3.0,32.0,37.0,35.0,Mondb1.jpg,Wdeka1.jpg,20.0,50.0,0.0,,,1.0,37.0,35.0,1.991,1.868664782772368,-30.0,-0.1639136004080282,1.0705821348825604,-1.2344957352905883
4422,Exp1,d11032021,1Pbol,interference,0.0,3.0,33.0,45.0,34.0,Klia1n.jpg,Monb1n.jpg,59.0,5.0,0.0,,,1.0,45.0,34.0,1.168,-0.3356331532257101,54.0,1.4409308554697369,-0.7811614680533224,2.2220923235230594
4423,Exp1,d11032021,1Pbol,interference,0.0,3.0,34.0,16.0,14.0,Lewa1n.jpg,Kupkb1.jpg,25.0,24.0,0.0,,,1.0,16.0,14.0,1.03,-0.7052481169775139,1.0,0.0418356888070699,0.0006858309640502,0.0411498578430196
4424,Exp1,d11032021,1Pbol,interference,1.0,3.0,35.0,12.0,27.0,Kupkc1.jpg,Vinb1n.jpg,3.0,6.0,0.0,,1.0,0.0,27.0,12.0,0.924,-0.98915526304774,-3.0,-0.8634611837393616,-0.7400116102103028,-0.1234495735290588
4425,Exp1,d11032021,1Pbol,interference,1.0,3.0,36.0,25.0,21.0,Clifa1.jpg,Lewb1n.jpg,30.0,6.0,0.0,,1.0,0.0,21.0,25.0,1.343,0.1330814747204182,24.0,0.247584978022168,-0.7400116102103028,0.9875965882324708
4426,Exp1,d11032021,1Pbol,interference,0.0,3.0,37.0,57.0,6.0,Lewc1n.jpg,Wdekc1.jpg,57.0,7.0,0.0,,,1.0,57.0,6.0,1.155,-0.3704519541588508,50.0,1.3586311397836977,-0.6988617523672832,2.057492892150981
4427,Exp1,d11032021,1Pbol,interference,0.0,3.0,38.0,17.0,10.0,Picab1.jpg,Stera1.jpg,13.0,12.0,0.0,,,0.0,10.0,17.0,1.789,1.327634183657408,1.0,-0.4519626053091655,-0.4931124631521851,0.0411498578430196
4428,Exp1,d11032021,1Pbol,interference,1.0,3.0,39.0,8.0,59.0,Klina1.jpg,Kraa1n.jpg,7.0,24.0,0.0,,1.0,0.0,59.0,8.0,1.456,0.4357372059084896,-17.0,-0.6988617523672832,0.0006858309640502,-0.6995475833313335
4429,Exp1,d11032021,1Pbol,interference,1.0,3.0,40.0,13.0,26.0,Picak1.jpg,Clib1n.jpg,19.0,10.0,0.0,,0.0,1.0,13.0,26.0,1.169,-0.3329547839231605,9.0,-0.2050634582510478,-0.5754121788382244,0.3703487205871766
4430,Exp1,d11032021,1Pbol,interference,1.0,3.0,41.0,3.0,42.0,Fogeg1.jpg,Picc1n.jpg,58.0,15.0,0.0,,0.0,1.0,3.0,42.0,0.982,-0.8338098434998806,43.0,1.3997809976267173,-0.3696628896231262,1.7694438872498437
4431,Exp1,d11032021,1Pbol,interference,1.0,3.0,42.0,24.0,7.0,Dekoa1.jpg,Pica1n.jpg,13.0,17.0,0.0,,0.0,0.0,7.0,24.0,1.078,-0.5766863904551471,-4.0,-0.4519626053091655,-0.287363173937087,-0.1645994313720784
4432,Exp1,d11032021,1Pbol,interference,0.0,3.0,43.0,18.0,54.0,Krasb1.jpg,Kupka1.jpg,15.0,21.0,0.0,,,1.0,18.0,54.0,0.927,-0.981120155140092,-6.0,-0.3696628896231262,-0.1227637425650085,-0.2468991470581177
4433,Exp1,d11032021,1Pbol,interference,1.0,3.0,44.0,41.0,44.0,Vincb1.jpg,Lassf1.jpg,12.0,9.0,0.0,,1.0,0.0,44.0,41.0,1.374,0.216110923099447,3.0,-0.4931124631521851,-0.616562036681244,0.1234495735290588
4434,Exp1,d11032021,1Pbol,interference,1.0,3.0,45.0,19.0,58.0,Macc1n.jpg,Mackc1.jpg,16.0,29.0,0.0,,0.0,1.0,19.0,58.0,1.101,-0.5150838964965134,-13.0,-0.3285130317801066,0.2064351201791483,-0.534948151959255
4435,Exp1,d11032021,1Pbol,interference,0.0,3.0,46.0,49.0,50.0,Hinda1.jpg,Gorke1.jpg,7.0,18.0,0.0,,,1.0,49.0,50.0,0.932,-0.9677283086273456,-11.0,-0.6988617523672832,-0.2462133160940674,-0.4526484362732158
4436,Exp1,d11032021,1Pbol,interference,0.0,3.0,47.0,46.0,51.0,Deka1n.jpg,Gora1n.jpg,10.0,16.0,0.0,,,1.0,46.0,51.0,1.046,-0.662394208136725,-6.0,-0.5754121788382244,-0.3285130317801066,-0.2468991470581177
4485,Exp1,d11032021,6qZr0,interference,0.0,1.0,0.0,50.0,39.0,Gorke1.jpg,Dekb1n.jpg,26.0,60.0,0.0,,,0.0,39.0,50.0,1.987,1.7039449239574005,-34.0,-0.8649044385316933,0.7809957989726484,-1.6459002375043417
4486,Exp1,d11032021,6qZr0,interference,0.0,1.0,1.0,47.0,0.0,Kupkd1.jpg,Gorkc1.jpg,53.0,28.0,0.0,,,1.0,47.0,0.0,0.98,-0.2377279942472513,25.0,0.4421339853688133,-0.7680867775020261,1.2102207628708397
4487,Exp1,d11032021,6qZr0,interference,1.0,1.0,2.0,36.0,33.0,Gorkf1.jpg,Kupc1n.jpg,23.0,57.0,1.0,,1.0,0.0,33.0,36.0,0.849,-0.4903190094258108,-34.0,-1.010130930076194,0.6357693074281476,-1.6459002375043417
4488,Exp1,d11032021,6qZr0,interference,1.0,1.0,3.0,24.0,32.0,Dekoa1.jpg,Macka1.jpg,36.0,54.0,1.0,,0.0,1.0,24.0,32.0,1.169,0.1266972108576933,-18.0,-0.3808161333833575,0.4905428158836469,-0.8713589492670044
4489,Exp1,d11032021,6qZr0,interference,0.0,1.0,4.0,48.0,29.0,Picb1n.jpg,Clifb1.jpg,56.0,28.0,0.0,,,1.0,48.0,29.0,0.993,-0.2126617102982339,28.0,0.5873604769133141,-0.7680867775020261,1.3554472544153402
4490,Exp1,d11032021,6qZr0,interference,0.0,1.0,5.0,22.0,26.0,Macb1n.jpg,Clib1n.jpg,59.0,40.0,0.0,,,1.0,22.0,26.0,1.245,0.2732385631750256,19.0,0.7325869684578148,-0.1871808113240232,0.919767779781838
4491,Exp1,d11032021,6qZr0,interference,0.0,1.0,6.0,9.0,57.0,Lassc1.jpg,Lewc1n.jpg,37.0,33.0,0.0,,,0.0,57.0,9.0,0.851,-0.4864626580490389,4.0,-0.3324073028685239,-0.5260426249278582,0.1936353220593343
4492,Exp1,d11032021,6qZr0,interference,0.0,1.0,7.0,31.0,46.0,Maca1n.jpg,Deka1n.jpg,45.0,50.0,0.0,,,1.0,31.0,46.0,1.066,-0.0719048850460594,-5.0,0.0548633412501447,0.2969074938243126,-0.2420441525741679
4493,Exp1,d11032021,6qZr0,interference,1.0,1.0,8.0,45.0,19.0,Klia1n.jpg,Macc1n.jpg,34.0,29.0,1.0,,1.0,0.0,19.0,45.0,1.477,0.720575322880566,5.0,-0.4776337944130246,-0.7196779469871926,0.2420441525741679
4494,Exp1,d11032021,6qZr0,interference,1.0,1.0,9.0,8.0,4.0,Klina1.jpg,Mackb1.jpg,30.0,41.0,1.0,,1.0,0.0,4.0,8.0,2.321,2.347955603878308,-11.0,-0.671269116472359,-0.1387719808091896,-0.5324971356631694
4495,Exp1,d11032021,6qZr0,interference,1.0,1.0,10.0,43.0,49.0,Picac1.jpg,Hinda1.jpg,57.0,58.0,1.0,,0.0,1.0,43.0,49.0,0.93,-0.3341367786665487,-1.0,0.6357693074281476,0.6841781379429812,-0.0484088305148335
4496,Exp1,d11032021,6qZr0,interference,0.0,1.0,11.0,59.0,15.0,Kraa1n.jpg,Clia1n.jpg,47.0,43.0,0.0,,,1.0,59.0,15.0,1.102,-0.0024905602641652,4.0,0.1516810022798118,-0.0419543197795224,0.1936353220593343
4497,Exp1,d11032021,6qZr0,interference,0.0,1.0,12.0,21.0,27.0,Lewb1n.jpg,Vinb1n.jpg,23.0,37.0,0.0,,,0.0,27.0,21.0,0.699,-0.7795453626837033,-14.0,-1.010130930076194,-0.3324073028685239,-0.6777236272076701
4498,Exp1,d11032021,6qZr0,interference,1.0,1.0,13.0,34.0,7.0,Monb1n.jpg,Pica1n.jpg,34.0,62.0,1.0,,1.0,0.0,7.0,34.0,2.732,3.1404358118049336,-28.0,-0.4776337944130246,0.8778134600023155,-1.3554472544153402
4499,Exp1,d11032021,6qZr0,interference,1.0,1.0,14.0,41.0,17.0,Vincb1.jpg,Picab1.jpg,57.0,62.0,1.0,,0.0,1.0,41.0,17.0,1.755,1.2566081642518598,-5.0,0.6357693074281476,0.8778134600023155,-0.2420441525741679
4500,Exp1,d11032021,6qZr0,interference,1.0,1.0,15.0,28.0,37.0,Krasa1.jpg,Mondb1.jpg,43.0,54.0,1.0,,0.0,1.0,28.0,37.0,1.242,0.2674540361098675,-11.0,-0.0419543197795224,0.4905428158836469,-0.5324971356631694
4501,Exp1,d11032021,6qZr0,interference,0.0,2.0,16.0,21.0,27.0,Lewb1n.jpg,Vinb1n.jpg,23.0,37.0,1.0,,,0.0,27.0,21.0,0.694,-0.7891862411256331,-14.0,-1.010130930076194,-0.3324073028685239,-0.6777236272076701
4502,Exp1,d11032021,6qZr0,interference,1.0,2.0,17.0,36.0,33.0,Gorkf1.jpg,Kupc1n.jpg,23.0,57.0,0.0,,1.0,0.0,33.0,36.0,0.936,-0.322567724536233,-34.0,-1.010130930076194,0.6357693074281476,-1.6459002375043417
4503,Exp1,d11032021,6qZr0,interference,0.0,2.0,18.0,48.0,29.0,Picb1n.jpg,Clifb1.jpg,56.0,28.0,1.0,,,1.0,48.0,29.0,0.841,-0.5057444149328985,28.0,0.5873604769133141,-0.7680867775020261,1.3554472544153402
4504,Exp1,d11032021,6qZr0,interference,1.0,2.0,19.0,34.0,7.0,Monb1n.jpg,Pica1n.jpg,34.0,62.0,0.0,,1.0,0.0,7.0,34.0,1.213,0.2115369411466752,-28.0,-0.4776337944130246,0.8778134600023155,-1.3554472544153402
4505,Exp1,d11032021,6qZr0,interference,1.0,2.0,20.0,8.0,4.0,Klina1.jpg,Mackb1.jpg,30.0,41.0,0.0,,1.0,0.0,4.0,8.0,1.668,1.088856879362282,-11.0,-0.671269116472359,-0.1387719808091896,-0.5324971356631694
