"","PID","chosen_obj","Exp","condition","reward_type","unchosen_obj","rating_chosen","rating_unchosen","zscored_rating_chosen","zscored_rating_unchosen","reward","memory_score_chosen","memory_score_unchosen"
"6088","nlS1H",33,"Pilot",0,1,41,69,60,0.475630731436626,-0.0279782783198015,158,1,0.5
"6089","nlS1H",35,"Pilot",0,0,32,63,53,0.139891391599007,-0.419674174797023,0,1,0.5
"6090","nlS1H",4,"Pilot",0,0,20,70,38,0.531587288076229,-1.25902252439107,0,0.5,1
"6091","nlS1H",42,"Pilot",0,1,18,66,71,0.307761061517817,0.587543844715832,149,1,1
"6092","nlS1H",46,"Pilot",0,0,56,75,48,0.811370071274244,-0.699456957995038,0,0.5,1
"6093","nlS1H",47,"Pilot",1,1,11,66,51,0.307761061517817,-0.531587288076229,158,0.5,0.5
"6094","nlS1H",5,"Pilot",0,1,6,74,67,0.755413514634641,0.36371761815742,154,0.5,0.5
"6095","nlS1H",54,"Pilot",1,0,22,66,52,0.307761061517817,-0.475630731436626,0,0,0.5
"6096","nlS1H",59,"Pilot",0,0,3,69,49,0.475630731436626,-0.643500401355435,0,1,1
"6097","nZSIf",0,"Pilot",1,1,6,96,93,0.231988531491468,-0.0107901642554176,152,0.5,0
"6098","nZSIf",1,"Pilot",0,0,26,100,93,0.555693459153982,-0.0107901642554176,0,0.5,1
"6099","nZSIf",14,"Pilot",1,1,45,92,100,-0.0917163961710462,0.555693459153982,150,0.5,0.5
"6100","nZSIf",16,"Pilot",1,1,42,90,100,-0.253568860002303,0.555693459153982,141,1,1
"6101","nZSIf",19,"Pilot",1,0,28,96,95,0.231988531491468,0.151062299575839,0,1,1
"6102","nZSIf",22,"Pilot",0,1,44,94,86,0.0701360676602109,-0.577273787664818,160,0.5,0
"6103","nZSIf",25,"Pilot",0,0,10,99,97,0.474767227238354,0.312914763407097,0,0.5,1
"6104","nZSIf",27,"Pilot",0,0,30,100,100,0.555693459153982,0.555693459153982,0,1,0.5
"6105","nZSIf",29,"Pilot",1,0,31,90,97,-0.253568860002303,0.312914763407097,0,0.5,0.5
"6106","nZSIf",34,"Pilot",0,0,46,100,95,0.555693459153982,0.151062299575839,0,0.5,0
"6107","nZSIf",35,"Pilot",1,1,7,100,96,0.555693459153982,0.231988531491468,142,0.5,0.5
"6108","nZSIf",50,"Pilot",0,1,38,92,100,-0.0917163961710462,0.555693459153982,154,0,0.5
"6109","nZSIf",55,"Pilot",1,0,54,98,100,0.393840995322725,0.555693459153982,0,0.5,0.5
"6110","nZSIf",57,"Pilot",0,1,23,100,100,0.555693459153982,0.555693459153982,157,1,0.5
"6111","nZSIf",59,"Pilot",1,0,48,100,100,0.555693459153982,0.555693459153982,0,0.5,1
"6112","nZSIf",8,"Pilot",0,1,9,100,93,0.555693459153982,-0.0107901642554176,154,0.5,1
"6113","o55bL",14,"Pilot",1,0,42,71,72,0.517167585600506,0.573895291516466,0,0.5,0.5
"6114","o55bL",19,"Pilot",0,0,49,73,66,0.630622997432426,0.233529056020704,0,0.5,0.5
"6115","o55bL",20,"Pilot",1,1,9,61,63,-0.0501094735590983,0.0633459382728224,148,0.5,0.5
"6116","o55bL",23,"Pilot",1,1,56,73,41,0.630622997432426,-1.18466359187831,142,0.5,0.5
"6117","o55bL",24,"Pilot",0,1,28,71,40,0.517167585600506,-1.24139129779427,142,0.5,0.5
"6118","o55bL",27,"Pilot",1,0,17,69,62,0.403712173768585,0.006618232356862,0,0.5,0.5
"6119","o55bL",3,"Pilot",0,0,13,65,65,0.176801350104743,0.176801350104743,0,0.5,0.5
"6120","o55bL",33,"Pilot",1,1,2,69,66,0.403712173768585,0.233529056020704,144,0.5,0.5
"6121","o55bL",36,"Pilot",1,0,34,71,65,0.517167585600506,0.176801350104743,0,0.5,0.5
"6122","o55bL",41,"Pilot",0,1,5,45,76,-0.957752768214464,0.800806115180308,151,0.5,0.5
"6123","o55bL",46,"Pilot",0,1,39,73,65,0.630622997432426,0.176801350104743,160,0.5,0.5
"6124","o55bL",50,"Pilot",0,0,8,58,39,-0.22029259130698,-1.29811900371023,0,0.5,0.5
"6125","o55bL",58,"Pilot",1,0,4,59,68,-0.163564885391019,0.346984467852624,0,0.5,0.5
"6126","o55bL",59,"Pilot",1,1,26,61,65,-0.0501094735590983,0.176801350104743,156,0.5,0.5
"6127","o55bL",6,"Pilot",0,0,31,67,70,0.290256761936664,0.460439879684545,0,0.5,0.5
"6128","o55bL",7,"Pilot",0,1,44,75,40,0.744078409264347,-1.24139129779427,150,0.5,0.5
"6129","OH30k",14,"Pilot",0,0,51,23,21,0.125942635787216,-0.0314856589468038,0,1,0.5
"6130","OH30k",17,"Pilot",0,0,47,23,18,0.125942635787216,-0.267628101047834,0,0,0
"6131","OH30k",18,"Pilot",0,0,58,19,24,-0.188913953680824,0.204656783154226,0,1,0.5
"6132","OH30k",2,"Pilot",1,0,12,17,17,-0.346342248414844,-0.346342248414844,0,0.5,0
"6133","OH30k",22,"Pilot",1,1,32,23,19,0.125942635787216,-0.188913953680824,140,0,0
"6134","OH30k",25,"Pilot",1,0,38,21,19,-0.0314856589468038,-0.188913953680824,0,1,0.5
"6135","OH30k",33,"Pilot",0,1,11,21,19,-0.0314856589468038,-0.188913953680824,159,0,0.5
"6136","OH30k",34,"Pilot",0,1,39,19,17,-0.188913953680824,-0.346342248414844,142,0.5,1
"6137","OH30k",43,"Pilot",1,1,31,16,18,-0.425056395781854,-0.267628101047834,157,0.5,1
"6138","OH30k",44,"Pilot",0,1,27,19,17,-0.188913953680824,-0.346342248414844,143,1,0.5
"6139","OH30k",49,"Pilot",1,0,37,20,20,-0.110199806313814,-0.110199806313814,0,0,0
"6140","OH30k",5,"Pilot",0,1,53,22,18,0.0472284884202061,-0.267628101047834,150,0.5,0.5
"6141","OH30k",50,"Pilot",1,0,6,20,17,-0.110199806313814,-0.346342248414844,0,0.5,0.5
"6142","OH30k",54,"Pilot",0,0,4,17,23,-0.346342248414844,0.125942635787216,0,0.5,1
"6143","OH30k",55,"Pilot",1,1,46,16,17,-0.425056395781854,-0.346342248414844,141,0.5,0.5
"6144","OH30k",59,"Pilot",1,1,48,17,20,-0.346342248414844,-0.110199806313814,140,0.5,1
"6145","OxAiv",1,"Pilot",0,0,17,39,21,0.309913001461584,-0.568580545988576,0,0.5,0.5
"6146","OxAiv",12,"Pilot",1,0,10,56,29,1.13960135183118,-0.17813896934406,0,0.5,0.5
"6147","OxAiv",15,"Pilot",0,1,46,31,8,-0.0805285751829313,-1.20304810803591,144,0.5,0
"6148","OxAiv",19,"Pilot",1,1,26,50,14,0.846770169347794,-0.910216925552527,156,0,0.5
"6149","OxAiv",24,"Pilot",1,1,36,33,22,0.0170818189781976,-0.519775348908011,141,0.5,0.5
"6150","OxAiv",27,"Pilot",1,1,34,28,28,-0.226944166424625,-0.226944166424625,146,0.5,0
"6151","OxAiv",29,"Pilot",0,1,49,32,29,-0.0317233781023668,-0.17813896934406,156,1,1
"6152","OxAiv",31,"Pilot",0,1,42,41,14,0.407523395622713,-0.910216925552527,141,0.5,0.5
"6153","OxAiv",32,"Pilot",0,0,55,50,10,0.846770169347794,-1.10543771387479,0,0,0.5
"6154","OxAiv",33,"Pilot",1,0,45,39,29,0.309913001461584,-0.17813896934406,0,0.5,0.5
"6155","OxAiv",37,"Pilot",1,1,16,55,32,1.09079615475062,-0.0317233781023668,150,0.5,1
"6156","OxAiv",40,"Pilot",1,0,8,31,33,-0.0805285751829313,0.0170818189781976,0,0.5,0
"6157","OxAiv",44,"Pilot",1,0,23,28,44,-0.226944166424625,0.553938986864407,0,0.5,0.5
"6158","OxAiv",50,"Pilot",0,1,39,13,17,-0.959022122633092,-0.763801334310834,155,1,1
"6159","OxAiv",52,"Pilot",0,0,58,29,40,-0.17813896934406,0.358718198542149,0,1,1
"6160","OxAiv",7,"Pilot",0,0,18,50,32,0.846770169347794,-0.0317233781023668,0,1,1
"6161","OxXnd",1,"Pilot",1,0,7,63,38,0.285970785943871,-0.773180273107502,0,0.5,0.5
"6162","OxXnd",11,"Pilot",1,1,41,38,62,-0.773180273107502,0.243604743581816,148,0.5,0.5
"6163","OxXnd",13,"Pilot",0,0,52,35,38,-0.900278400193667,-0.773180273107502,0,1,0.5
"6164","OxXnd",15,"Pilot",0,1,8,38,38,-0.773180273107502,-0.773180273107502,153,0.5,0.5
"6165","OxXnd",16,"Pilot",1,0,33,57,36,0.0317745317715412,-0.857912357831612,0,0.5,1
"6166","OxXnd",18,"Pilot",0,0,49,72,63,0.667265167202365,0.285970785943871,0,0,0
"6167","OxXnd",2,"Pilot",1,1,36,38,70,-0.773180273107502,0.582533082478255,146,0.5,0.5
"6168","OxXnd",21,"Pilot",0,1,3,73,70,0.70963120956442,0.582533082478255,154,0.5,1
"6169","OxXnd",22,"Pilot",0,0,12,62,38,0.243604743581816,-0.773180273107502,0,1,0.5
"6170","OxXnd",26,"Pilot",0,1,4,80,66,1.0061935060988,0.413068913030036,149,0.5,1
"6171","OxXnd",28,"Pilot",0,1,44,38,40,-0.773180273107502,-0.688448188383393,150,0.5,0.5
"6172","OxXnd",39,"Pilot",1,0,35,77,72,0.87909537901264,0.667265167202365,0,0.5,0
"6173","OxXnd",43,"Pilot",1,1,48,69,59,0.5401670401162,0.116506616495651,154,0.5,0.5
"6174","OxXnd",51,"Pilot",0,0,42,76,38,0.836729336650585,-0.773180273107502,0,0,0
"6175","OxXnd",55,"Pilot",1,0,47,67,40,0.455434955392091,-0.688448188383393,0,1,1
"6176","OxXnd",56,"Pilot",1,1,57,79,74,0.96382746373675,0.751997251926475,146,0.5,0.5
"6177","P6rk9",0,"Pilot",0,0,30,35,15,-0.140953174691898,-0.924026367424662,0,0,0.5
"6178","P6rk9",10,"Pilot",0,1,44,14,64,-0.9631800270613,0.994502954770611,155,0,0.5
"6179","P6rk9",15,"Pilot",1,1,31,44,39,0.211429762037846,0.0156614638546552,146,0.5,0.5
"6180","P6rk9",16,"Pilot",0,0,58,43,36,0.172276102401208,-0.101799515055259,0,0.5,0.5
"6181","P6rk9",17,"Pilot",1,1,34,14,24,-0.9631800270613,-0.571643430694918,148,0.5,0.5
"6182","P6rk9",18,"Pilot",0,0,55,42,13,0.13312244276457,-1.00233368669794,0,1,1
"6183","P6rk9",23,"Pilot",1,1,22,59,32,0.79873465658742,-0.258414153601812,150,0.5,0.5
"6184","P6rk9",24,"Pilot",1,0,46,30,15,-0.336721472875089,-0.924026367424662,0,0.5,0.5
"6185","P6rk9",3,"Pilot",0,1,2,42,38,0.13312244276457,-0.0234921957819829,160,1,0.5
"6186","P6rk9",36,"Pilot",0,0,33,57,35,0.720427337314143,-0.140953174691898,0,0.5,0.5
"6187","P6rk9",37,"Pilot",0,1,52,59,60,0.79873465658742,0.837888316224058,151,1,0.5
"6188","P6rk9",48,"Pilot",1,1,32,35,35,-0.140953174691898,-0.140953174691898,154,0.5,0.5
"6189","P6rk9",51,"Pilot",1,0,13,27,64,-0.454182451785003,0.994502954770611,0,0.5,0.5
"6190","P6rk9",56,"Pilot",1,0,40,56,14,0.681273677677505,-0.9631800270613,0,0.5,0.5
"6191","P6rk9",6,"Pilot",0,1,7,60,36,0.837888316224058,-0.101799515055259,157,0.5,0.5
"6192","P6rk9",9,"Pilot",1,0,41,64,28,0.994502954770611,-0.415028792148365,0,0.5,0.5
"6193","pEtlX",13,"Pilot",0,0,8,76,67,0.355427985604179,-0.118475995201393,0,0,0.5
"6194","pEtlX",22,"Pilot",1,0,2,74,55,0.250115989869607,-0.750347969608822,0,0.5,0.5
"6195","pEtlX",26,"Pilot",1,1,56,79,76,0.513395979206036,0.355427985604179,151,1,1
"6196","pEtlX",27,"Pilot",0,1,36,66,78,-0.171131993068679,0.46073998133875,150,0.5,1
"6197","pEtlX",28,"Pilot",1,1,44,68,70,-0.0658199973341071,0.0394919984004643,149,0.5,0.5
"6198","pEtlX",31,"Pilot",0,0,14,76,67,0.355427985604179,-0.118475995201393,0,1,0.5
"6199","pEtlX",33,"Pilot",1,0,16,81,67,0.618707974940607,-0.118475995201393,0,0.5,0.5
"6200","pEtlX",35,"Pilot",0,0,45,60,69,-0.487067980272393,-0.0131639994668214,0,0.5,0
"6201","pEtlX",37,"Pilot",0,1,0,74,50,0.250115989869607,-1.01362795894525,149,1,0.5
"6202","pEtlX",43,"Pilot",1,1,58,83,76,0.724019970675179,0.355427985604179,146,1,0.5
"6203","pEtlX",47,"Pilot",1,0,34,81,64,0.618707974940607,-0.27644398880325,0,0.5,0.5
"6204","pEtlX",48,"Pilot",1,0,52,79,68,0.513395979206036,-0.0658199973341071,0,1,1
"6205","pEtlX",49,"Pilot",0,0,42,76,69,0.355427985604179,-0.0131639994668214,0,0.5,0.5
"6206","pEtlX",55,"Pilot",0,1,15,68,67,-0.0658199973341071,-0.118475995201393,152,1,1
"6207","pEtlX",59,"Pilot",0,1,1,65,76,-0.223787990935964,0.355427985604179,151,0.5,1
"6208","pEtlX",7,"Pilot",1,1,30,85,76,0.82933196640975,0.355427985604179,154,0.5,1
"6209","pjqfS",12,"Pilot",0,1,38,32,64,-0.897864843102914,0.556903510279023,154,1,1
"6210","pjqfS",14,"Pilot",1,0,37,70,58,0.829672576538136,0.28413444401991,0,1,1
"6211","pjqfS",15,"Pilot",1,0,3,64,28,0.556903510279023,-1.07971088727566,0,0.5,1
"6212","pjqfS",19,"Pilot",0,0,30,71,44,0.875134087581322,-0.352326710584688,0,0,0
"6213","pjqfS",24,"Pilot",1,0,44,58,57,0.28413444401991,0.238672932976724,0,1,0.5
"6214","pjqfS",26,"Pilot",0,0,28,71,29,0.875134087581322,-1.03424937623247,0,1,1
"6215","pjqfS",27,"Pilot",0,0,45,44,40,-0.352326710584688,-0.53417275475743,0,1,1
"6216","pjqfS",29,"Pilot",1,1,25,71,70,0.875134087581322,0.829672576538136,151,1,1
"6217","pjqfS",32,"Pilot",1,1,39,64,37,0.556903510279023,-0.670557287886987,148,1,1
"6218","pjqfS",4,"Pilot",0,1,58,33,56,-0.852403332059729,0.193211421933538,150,1,1
"6219","pjqfS",43,"Pilot",0,0,10,73,59,0.966057109667693,0.329595955063095,0,1,0.5
"6220","pjqfS",51,"Pilot",0,1,40,42,58,-0.443249732671059,0.28413444401991,159,0.5,1
"6221","pjqfS",52,"Pilot",1,1,46,32,55,-0.897864843102914,0.147749910890353,144,1,1
"6222","pjqfS",53,"Pilot",0,1,22,69,60,0.784211065494951,0.375057466106281,145,0.5,0.5
"6223","pjqfS",56,"Pilot",1,0,41,60,57,0.375057466106281,0.238672932976724,0,0.5,1
"6224","pjqfS",59,"Pilot",1,1,7,58,64,0.28413444401991,0.556903510279023,158,0.5,0
"6225","pPPq6",12,"Pilot",0,1,27,65,60,0.613555183159594,0.410391215225954,148,0.5,0.5
"6226","pPPq6",19,"Pilot",1,0,9,64,35,0.572922389572866,-0.605428624442249,0,1,1
"6227","pPPq6",2,"Pilot",0,1,49,40,38,-0.402264656508608,-0.483530243682064,150,0.5,1
"6228","pPPq6",21,"Pilot",0,0,15,37,64,-0.524163037268792,0.572922389572866,0,1,0.5
"6229","pPPq6",29,"Pilot",0,0,42,60,39,0.410391215225954,-0.442897450095336,0,0.5,1
"6230","pPPq6",3,"Pilot",1,0,30,72,41,0.897984738266691,-0.36163186292188,0,0.5,0.5
"6231","pPPq6",31,"Pilot",0,0,0,57,40,0.28849283446577,-0.402264656508608,0,0.5,0.5
"6232","pPPq6",32,"Pilot",1,0,24,71,68,0.857351944679963,0.735453563919779,0,0.5,1
"6233","pPPq6",35,"Pilot",1,1,36,67,36,0.69482077033305,-0.56479583085552,158,0.5,0.5
"6234","pPPq6",37,"Pilot",1,1,34,71,33,0.857351944679963,-0.686694211615705,146,1,0.5
"6235","pPPq6",4,"Pilot",1,1,33,57,35,0.28849283446577,-0.605428624442249,140,1,1
"6236","pPPq6",46,"Pilot",1,0,18,38,27,-0.483530243682064,-0.930490973136073,0,0.5,0.5
"6237","pPPq6",5,"Pilot",1,1,13,62,68,0.49165680239941,0.735453563919779,147,1,1
"6238","pPPq6",51,"Pilot",0,1,41,34,57,-0.646061418028977,0.28849283446577,142,0.5,0.5
"6239","pPPq6",53,"Pilot",0,1,50,22,34,-1.13365494106971,-0.646061418028977,148,0.5,0.5
"6240","pPPq6",7,"Pilot",0,0,45,59,70,0.369758421639226,0.816719151093235,0,1,0.5
"6241","q3NG8",13,"Pilot",1,0,36,54,57,0.151940739415876,0.381767067944093,0,0.5,0.5
"6242","q3NG8",14,"Pilot",0,1,53,42,48,-0.767364574696989,-0.307711917640556,149,0.5,0.5
"6243","q3NG8",31,"Pilot",1,0,5,48,56,-0.307711917640556,0.305158291768021,0,1,0.5
"6244","q3NG8",33,"Pilot",1,1,48,41,58,-0.843973350873061,0.458375844120165,146,0.5,0.5
"6245","q3NG8",34,"Pilot",1,1,27,53,48,0.0753319632398042,-0.307711917640556,159,0.5,0.5
"6246","q3NG8",42,"Pilot",0,0,16,63,47,0.841419725000525,-0.384320693816628,0,0.5,0.5
"6247","q3NG8",45,"Pilot",1,1,24,45,39,-0.537538246168772,-0.997190903225205,153,0.5,0.5
"6248","q3NG8",46,"Pilot",0,1,39,49,50,-0.231103141464484,-0.154494365288412,149,1,0.5
"6249","q3NG8",47,"Pilot",1,0,50,61,42,0.688202172648381,-0.767364574696989,0,0,0.5
"6250","q3NG8",52,"Pilot",1,0,55,62,40,0.764810948824453,-0.920582127049133,0,0.5,0.5
"6251","q3NG8",54,"Pilot",0,1,17,50,38,-0.154494365288412,-1.07379967940128,147,0.5,0.5
"6252","q3NG8",56,"Pilot",0,0,40,59,45,0.534984620296237,-0.537538246168772,0,0.5,0.5
"6253","q3NG8",59,"Pilot",0,1,51,63,50,0.841419725000525,-0.154494365288412,143,0.5,1
"6254","q3NG8",6,"Pilot",0,0,26,59,48,0.534984620296237,-0.307711917640556,0,0.5,0.5
"6255","q3NG8",8,"Pilot",1,1,22,59,43,0.534984620296237,-0.690755798520917,150,0.5,0.5
"6256","q3NG8",9,"Pilot",0,0,15,63,63,0.841419725000525,0.841419725000525,0,0.5,0.5
"6257","QqVXN",1,"Pilot",0,1,45,79,32,1.11342975276665,-0.774647158118467,143,0.5,0.5
"6258","QqVXN",12,"Pilot",1,0,42,42,35,-0.372928666440783,-0.654131610615161,0,0.5,0.5
"6259","QqVXN",23,"Pilot",1,1,22,72,52,0.832226808592268,0.0287898252369007,142,0.5,0.5
"6260","QqVXN",26,"Pilot",0,0,6,34,70,-0.69430345978293,0.751883110256731,0,0.5,0.5
"6261","QqVXN",31,"Pilot",1,0,56,39,33,-0.493444213944088,-0.734475308950698,0,0.5,0.5
"6262","QqVXN",32,"Pilot",1,0,0,64,28,0.510852015250121,-0.93533455478954,0,0.5,0.5
"6263","QqVXN",33,"Pilot",1,1,28,79,73,1.11342975276665,0.872398657760036,160,0.5,0.5
"6264","QqVXN",37,"Pilot",0,0,11,34,29,-0.69430345978293,-0.895162705621772,0,0.5,0.5
"6265","QqVXN",40,"Pilot",0,1,16,69,33,0.711711261088963,-0.734475308950698,159,0.5,0.5
"6266","QqVXN",47,"Pilot",0,0,3,68,76,0.671539411921194,0.992914205263341,0,0.5,0.5
"6267","QqVXN",5,"Pilot",1,0,24,50,33,-0.0515538730986359,-0.734475308950698,0,0.5,0.5
"6268","QqVXN",50,"Pilot",0,1,41,56,53,0.189477221907974,0.068961674404669,150,0.5,0.5
"6269","QqVXN",52,"Pilot",0,0,46,61,70,0.390336467746816,0.751883110256731,0,0.5,0.5
"6270","QqVXN",54,"Pilot",0,1,10,66,29,0.591195713585658,-0.895162705621772,149,0.5,0.5
"6271","QqVXN",58,"Pilot",1,1,36,53,33,0.068961674404669,-0.734475308950698,149,0.5,0.5
"6272","QqVXN",7,"Pilot",1,1,18,70,36,0.751883110256731,-0.613959761447393,152,0.5,0.5
"6273","Qy4aw",0,"Pilot",0,0,42,31,32,-1.06364788242736,-0.950893689943894,0,0.5,0.5
"6274","Qy4aw",12,"Pilot",0,1,11,50,35,1.07868177475849,-0.612631112493496,155,0.5,0.5
"6275","Qy4aw",15,"Pilot",0,0,6,37,50,-0.387122727526565,1.07868177475849,0,0.5,0.5
"6276","Qy4aw",17,"Pilot",1,1,37,50,50,1.07868177475849,1.07868177475849,143,0.5,0.5
"6277","Qy4aw",21,"Pilot",0,1,59,33,50,-0.838139497460428,1.07868177475849,144,0.5,0.5
"6278","Qy4aw",23,"Pilot",1,1,36,43,50,0.289402427374229,1.07868177475849,150,0.5,0.5
"6279","Qy4aw",26,"Pilot",1,0,22,39,35,-0.161614342559634,-0.612631112493496,0,0.5,0.5
"6280","Qy4aw",32,"Pilot",1,0,39,37,50,-0.387122727526565,1.07868177475849,0,0.5,0.5
"6281","Qy4aw",40,"Pilot",1,0,56,39,46,-0.161614342559634,0.627665004824626,0,0.5,0.5
"6282","Qy4aw",43,"Pilot",1,1,53,41,36,0.0638940424072976,-0.499876920010031,159,0.5,0.5
"6283","Qy4aw",48,"Pilot",0,0,2,37,48,-0.387122727526565,0.853173389791557,0,0.5,0.5
"6284","Qy4aw",49,"Pilot",0,1,51,34,31,-0.725385304976962,-1.06364788242736,141,0.5,0.5
"6285","Qy4aw",5,"Pilot",0,1,28,38,43,-0.274368535043099,0.289402427374229,158,0.5,0.5
"6286","Qy4aw",50,"Pilot",1,1,46,37,34,-0.387122727526565,-0.725385304976962,147,0.5,0.5
"6287","Qy4aw",55,"Pilot",0,0,44,50,50,1.07868177475849,1.07868177475849,0,0.5,0.5
"6288","Qy4aw",57,"Pilot",1,0,25,37,50,-0.387122727526565,1.07868177475849,0,0.5,0.5
"6289","r2HjA",1,"Pilot",0,1,43,21,29,-0.0828280131527566,0.251268174354161,154,0,0.5
"6290","r2HjA",16,"Pilot",1,1,7,22,20,-0.0410659897143919,-0.124590036591121,150,0.5,0.5
"6291","r2HjA",19,"Pilot",0,0,30,10,0,-0.542210270974768,-0.959830505358415,0,1,1
"6292","r2HjA",21,"Pilot",0,0,12,35,40,0.501840314984349,0.710650432176172,0,0.5,0.5
"6293","r2HjA",24,"Pilot",0,1,40,23,14,0.0006960337239727,-0.375162177221309,141,0,0.5
"6294","r2HjA",27,"Pilot",0,1,44,15,10,-0.333400153782945,-0.542210270974768,148,0.5,0
"6295","r2HjA",29,"Pilot",1,1,25,31,13,0.33479222123089,-0.416924200659674,141,0.5,0.5
"6296","r2HjA",3,"Pilot",1,0,11,0,0,-0.959830505358415,-0.959830505358415,0,0.5,0.5
"6297","r2HjA",32,"Pilot",0,0,48,24,16,0.0424580571623373,-0.29163813034458,0,0.5,0.5
"6298","r2HjA",4,"Pilot",1,0,9,12,10,-0.458686224098039,-0.542210270974768,0,0.5,0.5
"6299","r2HjA",49,"Pilot",0,1,17,10,0,-0.542210270974768,-0.959830505358415,143,0.5,0
"6300","r2HjA",51,"Pilot",1,1,28,20,14,-0.124590036591121,-0.375162177221309,159,0.5,0.5
"6301","r2HjA",54,"Pilot",1,1,41,15,9,-0.333400153782945,-0.583972294413133,151,0.5,0.5
"6302","r2HjA",55,"Pilot",1,0,59,32,11,0.376554244669255,-0.500448247536403,0,1,1
"6303","r2HjA",56,"Pilot",1,0,45,0,18,-0.959830505358415,-0.208114083467851,0,0.5,0.5
"6304","r2HjA",58,"Pilot",0,0,42,28,34,0.209506150915796,0.460078291545984,0,1,1
"6305","r6UzD",1,"Pilot",1,1,35,60,56,0.824290793230942,0.694225184831583,150,0.5,1
"6306","r6UzD",11,"Pilot",1,1,19,65,21,0.986872803730142,-0.443848888662815,159,0,0
"6307","r6UzD",16,"Pilot",1,1,53,53,64,0.596675978532063,0.954356401630302,147,0,0
"6308","r6UzD",26,"Pilot",0,0,31,63,9,0.921839999530462,-0.834045713860894,0,0.5,1
"6309","r6UzD",3,"Pilot",0,1,51,29,11,-0.183717671864095,-0.769012909661214,142,0,0
"6310","r6UzD",30,"Pilot",0,1,50,22,11,-0.411332486562975,-0.769012909661214,141,0.5,0
"6311","r6UzD",32,"Pilot",0,0,23,8,65,-0.866562115960734,0.986872803730142,0,0,0
"6312","r6UzD",34,"Pilot",1,0,14,7,3,-0.899078518060574,-1.02914412645993,0,0.5,0
"6313","r6UzD",37,"Pilot",1,0,57,15,7,-0.638947301261855,-0.899078518060574,0,0,0
"6314","r6UzD",41,"Pilot",0,1,2,9,4,-0.834045713860894,-0.996627724360094,144,1,0.5
"6315","r6UzD",44,"Pilot",0,0,21,67,6,1.05190560792982,-0.931594920160414,0,1,1
"6316","r6UzD",47,"Pilot",1,1,56,56,11,0.694225184831583,-0.769012909661214,151,0.5,0.5
"6317","r6UzD",48,"Pilot",1,0,39,60,3,0.824290793230942,-1.02914412645993,0,0.5,0
"6318","r6UzD",5,"Pilot",1,0,29,9,15,-0.834045713860894,-0.638947301261855,0,0,0.5
"6319","r6UzD",58,"Pilot",0,0,12,69,66,1.1169384121295,1.01938920582998,0,0.5,1
"6320","r6UzD",7,"Pilot",0,1,46,61,61,0.856807195330782,0.856807195330782,147,1,1
"6321","R81mC",17,"Pilot",0,1,29,29,49,-0.505093898363991,0.13157908276709,144,1,1
"6322","R81mC",2,"Pilot",1,1,46,51,72,0.195246380880198,0.863753011067833,145,0,0
"6323","R81mC",25,"Pilot",0,1,11,22,13,-0.727929441759869,-1.01443228326886,152,0,0.5
"6324","R81mC",26,"Pilot",1,0,43,12,77,-1.04626593232541,1.0229212563506,0,0.5,0
"6325","R81mC",27,"Pilot",1,1,16,27,53,-0.568761196477099,0.258913678993306,152,0.5,1
"6326","R81mC",32,"Pilot",0,1,30,36,19,-0.282258354968112,-0.823430388929531,154,0.5,0.5
"6327","R81mC",33,"Pilot",0,1,28,62,17,0.545416520502293,-0.887097687042639,149,1,1
"6328","R81mC",40,"Pilot",1,1,4,60,41,0.481749222389184,-0.123090109685342,150,0.5,1
"6329","R81mC",41,"Pilot",0,0,1,71,70,0.831919362011279,0.800085712954725,0,1,1
"6330","R81mC",42,"Pilot",1,0,23,27,64,-0.568761196477099,0.609083818615401,0,0.5,0
"6331","R81mC",49,"Pilot",0,0,36,72,25,0.863753011067833,-0.632428494590207,0,1,1
"6332","R81mC",5,"Pilot",1,1,15,28,38,-0.536927547420545,-0.218591056855004,157,0,0.5
"6333","R81mC",53,"Pilot",0,0,12,20,24,-0.791596739872977,-0.664262143646761,0,0.5,0.5
"6334","R81mC",58,"Pilot",1,0,45,23,53,-0.696095792703315,0.258913678993306,0,0.5,0.5
"6335","R81mC",6,"Pilot",1,0,50,11,12,-1.07809958138196,-1.04626593232541,0,0.5,0
"6336","R81mC",7,"Pilot",0,0,31,65,16,0.640917467671955,-0.918931336099193,0,0.5,0
"6337","RMj9m",10,"Pilot",1,0,42,22,18,0.551153297205259,0.314098115611599,0,0.5,1
"6338","RMj9m",12,"Pilot",0,0,46,15,1,0.136306729416354,-0.693386406161454,0,1,0.5
"6339","RMj9m",16,"Pilot",0,1,15,0,2,-0.752650201559869,-0.634122610763039,157,0.5,0.5
"6340","RMj9m",2,"Pilot",1,1,38,7,0,-0.337803633770965,-0.752650201559869,150,0,0
"6341","RMj9m",21,"Pilot",1,1,14,10,0,-0.16001224757572,-0.752650201559869,155,0.5,0.5
"6342","RMj9m",23,"Pilot",0,1,37,3,5,-0.574858815364624,-0.456331224567795,145,0,0.5
"6343","RMj9m",24,"Pilot",1,1,54,16,4,0.195570524814769,-0.515595019966209,158,0,0
"6344","RMj9m",28,"Pilot",1,0,27,1,24,-0.693386406161454,0.669680888002088,0,0,0.5
"6345","RMj9m",29,"Pilot",1,0,8,10,6,-0.16001224757572,-0.39706742916938,0,0,0
"6346","RMj9m",33,"Pilot",0,1,59,7,27,-0.337803633770965,0.847472274197333,148,0.5,1
